circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr2:73830845|73927052	0.0615	exon	1.000	195.000	0.010	ENSG00000163017.14,ENSG00000124356.17,ENSG00000271536.1,ENSG00000114956.20	ACTG2,STAMBP,ENSG00000271536,DGUOK	protein_coding,protein_coding,processed_pseudogene,protein_coding
chr2:95919733|95921810	0.1845	exon	3.000	12.000	0.333	ENSG00000174501.15	ANKRD36C	protein_coding
chr2:97187198|97211741	0.4921	exon	8.000	8.000	0.667	ENSG00000135976.21	ANKRD36	protein_coding
chr2:112299849|112300029	0.0615	exon	1.000	22.000	0.083	ENSG00000188177.14	ZC3H6	protein_coding
chr2:119926598|119934958	0.1230	exon	2.000	7.000	0.364	ENSG00000088179.9	PTPN4	protein_coding
chr2:121503167|121530325	0.0615	exon	1.000	31.000	0.061	ENSG00000074054.20	CLASP1	protein_coding
chr2:128191786|128194138	0.1845	exon	3.000	45.000	0.118	ENSG00000136731.13	UGGT1	protein_coding
chr2:135645379|135680324	0.0615	exon	1.000	137.000	0.014	ENSG00000207654.4,ENSG00000048991.17	MIR128-1,R3HDM1	miRNA,protein_coding
chr2:135748267|135772547	0.2461	exon	4.000	158.000	0.048	ENSG00000144224.17	UBXN4	protein_coding
chr2:142130648|142139576	0.0615	intron	1.000	5.000	0.286	ENSG00000168702.18,ENSG00000244125.1	LRP1B,ENSG00000244125	protein_coding,lncRNA
chr2:158991307|159001189	0.1230	intron	2.000	12.000	0.250	ENSG00000115183.15	TANC1	protein_coding
chr2:159729009|159752571	0.0615	exon	1.000	90.000	0.022	ENSG00000136536.15	MARCHF7	protein_coding
chr2:169630774|169631933	0.2461	exon	4.000	243.000	0.032	ENSG00000138398.17	PPIG	protein_coding
chr2:169810970|169811323	0.0615	exon	1.000	1388.000	0.001	ENSG00000138385.16	SSB	protein_coding
chr2:175176685|175176900	0.0615	exon	1.000	53.000	0.036	ENSG00000154518.10	ATP5MC3	protein_coding
chr2:189667568|189667878	0.0615	exon	1.000	263.000	0.008	ENSG00000286165.1,ENSG00000138381.10	ENSG00000286165,ASNSD1	protein_coding,protein_coding
chr2:201129729|201136107	0.0615	exon	1.000	28.000	0.067	ENSG00000003402.21	CFLAR	protein_coding
chr2:205300530|205301701	0.1230	exon	2.000	5.000	0.444	ENSG00000116117.19	PARD3B	protein_coding
chr2:206019736|206088079	0.0615	intron	1.000	4.000	0.333	ENSG00000114933.16	INO80D	protein_coding
chr2:206056198|206063244	0.0615	exon	1.000	2.000	0.500	ENSG00000114933.16	INO80D	protein_coding
chr2:207602186|207602656	0.0615	exon	1.000	27.000	0.069	ENSG00000118260.15	CREB1	protein_coding
chr2:224535528|224557856	0.0615	exon	1.000	166.000	0.012	ENSG00000036257.14	CUL3	protein_coding
chr2:232787150|232796221	0.0615	exon	1.000	87.000	0.022	ENSG00000204120.16	GIGYF2	protein_coding
chr3:12488284|12516661	0.0615	exon	1.000	43.000	0.044	ENSG00000251774.1,ENSG00000154743.19	RNU6-377P,TSEN2	snRNA,protein_coding
chr3:33425590|33425741	0.0615	exon	1.000	125.000	0.016	ENSG00000153560.12	UBP1	protein_coding
chr3:47696545|47849450	0.0615	intron	1.000	1.000	0.667	ENSG00000132153.15,ENSG00000274420.1	DHX30,ENSG00000274420	protein_coding,misc_RNA
chr3:47870813|47872100	0.0615	exon	1.000	232.000	0.009	ENSG00000047849.22	MAP4	protein_coding
chr3:52603521|52609402	0.0615	exon	1.000	102.000	0.019	ENSG00000163939.18	PBRM1	protein_coding
chr3:56669700|56673725	0.0615	exon	1.000	42.000	0.045	ENSG00000163946.14	TASOR	protein_coding
chr3:94003659|94043240	0.1230	exon	2.000	52.000	0.071	ENSG00000169379.17	ARL13B	protein_coding
chr3:113088623|113270944	0.1230	exon	2.000	15.000	0.211	ENSG00000144857.15,ENSG00000240057.7	BOC,ENSG00000240057	protein_coding,lncRNA
chr3:113721490|113721707	0.0615	exon	1.000	428.000	0.005	ENSG00000121579.14	NAA50	protein_coding
chr3:139517636|139518477	0.0615	exon	1.000	48.000	0.040	ENSG00000114115.10	RBP1	protein_coding
chr3:155914419|155916192	0.1230	exon	2.000	286.000	0.014	ENSG00000163655.16	GMPS	protein_coding
chr3:155916126|155920793	0.0615	intron	1.000	206.000	0.010	ENSG00000163655.16	GMPS	protein_coding
chr3:169976946|169983253	0.0615	exon	1.000	395.000	0.005	ENSG00000008952.17	SEC62	protein_coding
chr3:169976946|169988359	0.1845	exon	3.000	182.000	0.032	ENSG00000008952.17	SEC62	protein_coding
chr3:180989339|181088917	0.1230	intron	2.000	0.000	1.000	ENSG00000242808.11	SOX2-OT	lncRNA
chr4:1225360|1238337	0.0615	exon	1.000	370.000	0.005	ENSG00000159692.16	CTBP1	protein_coding
chr4:1900626|1935262	0.0615	exon	1.000	135.000	0.015	ENSG00000109685.19	NSD2	protein_coding
chr4:2625262|2631169	0.0615	exon	1.000	29.000	0.065	ENSG00000063978.16,ENSG00000125386.16	RNF4,FAM193A	protein_coding,protein_coding
chr4:77066249|77066405	0.0615	exon	1.000	538.000	0.004	ENSG00000118816.11	CCNI	protein_coding
chr4:82460275|82460441	0.0615	exon	1.000	129.000	0.015	ENSG00000145293.17	ENOPH1	protein_coding
chr4:95000352|95131512	0.1230	intron	2.000	6.000	0.400	ENSG00000138696.11	BMPR1B	protein_coding
chr4:112817891|112904514	0.1230	intron	2.000	4.000	0.500	ENSG00000145362.21,ENSG00000234841.4	ANK2,ENSG00000234841	protein_coding,processed_pseudogene
chr4:128074460|128082305	0.0615	exon	1.000	71.000	0.027	ENSG00000138709.19	LARP1B	protein_coding
chr4:139137630|139148097	0.0615	intron	1.000	32.000	0.059	ENSG00000109381.21	ELF2	protein_coding
chr4:143543509|143543972	0.0615	exon	1.000	327.000	0.006	ENSG00000153147.6	SMARCA5	protein_coding
chr5:16474649|16483472	0.0615	exon	1.000	7.000	0.222	ENSG00000154153.15	RETREG1	protein_coding
chr5:21491321|21497196	0.3691	exon	6.000	11.000	0.522	ENSG00000183666.18,ENSG00000279107.1	GUSBP1,ENSG00000279107	transcribed_unprocessed_pseudogene,TEC
chr5:40746798|40775503	0.0615	exon	1.000	42.000	0.045	ENSG00000132356.12,ENSG00000113638.14	PRKAA1,TTC33	protein_coding,protein_coding
chr5:53658598|53683174	0.0615	exon	1.000	160.000	0.012	ENSG00000164258.12	NDUFS4	protein_coding
chr5:61472681|61473037	0.0615	exon	1.000	20.000	0.091	ENSG00000130449.6	ZSWIM6	protein_coding
chr5:74834426|74841679	0.0615	exon	1.000	25.000	0.074	ENSG00000198780.13	FAM169A	protein_coding
chr5:78113752|78116180	0.0615	exon	1.000	77.000	0.025	ENSG00000132842.14	AP3B1	protein_coding
chr5:79439010|79457018	0.0615	exon	1.000	63.000	0.031	ENSG00000152413.15	HOMER1	protein_coding
chr5:80903378|80914086	0.0615	intergenic	1.000	0.000	1.000	None	None	None
chr5:93881470|93881688	0.1230	exon	2.000	18.000	0.182	ENSG00000113391.19	FAM172A	protein_coding
chr5:95520716|95530229	0.0615	exon	1.000	135.000	0.015	ENSG00000198677.12	TTC37	protein_coding
chr5:95755396|95763620	0.0615	exon	1.000	103.000	0.019	ENSG00000164292.13	RHOBTB3	protein_coding
chr5:109037422|109047198	0.0615	exon	1.000	14.000	0.125	ENSG00000151422.14	FER	protein_coding
chr5:131698917|131709272	0.0615	exon	1.000	9.000	0.182	ENSG00000217128.13,ENSG00000273217.1	FNIP1,ENSG00000273217	protein_coding,protein_coding
chr5:135346023|135353000	0.0615	exon	1.000	517.000	0.004	ENSG00000113648.17	MACROH2A1	protein_coding
chr5:137930220|138019146	0.1230	intron	2.000	8.000	0.333	ENSG00000031003.11	FAM13B	protein_coding
chr5:138568925|138571141	0.0615	exon	1.000	801.000	0.002	ENSG00000113013.16	HSPA9	protein_coding
chr5:151452343|151479489	0.0615	exon	1.000	17.000	0.105	ENSG00000123643.13	SLC36A1	protein_coding
chr5:168552469|168552835	0.0615	exon	1.000	64.000	0.030	ENSG00000253861.1,ENSG00000120137.7	SLC2A3P1,PANK3	processed_pseudogene,protein_coding
chr5:171391305|171400210	0.0615	exon	1.000	10268.000	0.000	ENSG00000181163.14	NPM1	protein_coding
chr5:176347578|176348356	0.0615	exon	1.000	226.000	0.009	ENSG00000122203.15	KIAA1191	protein_coding
chr5:179705679|179811682	0.0615	exon	1.000	306.000	0.006	ENSG00000213316.10,ENSG00000127022.16,ENSG00000161021.13,ENSG00000161011.20	LTC4S,CANX,MAML1,SQSTM1	protein_coding,protein_coding,protein_coding,protein_coding
chr5:180851381|180860147	0.0615	intron	1.000	26.000	0.071	ENSG00000196670.14	ZFP62	protein_coding
chr5:181237609|181241639	0.0615	exon	1.000	8039.000	0.000	ENSG00000204628.12	RACK1	protein_coding
chr6:7176655|7189322	0.0615	exon	1.000	26.000	0.071	ENSG00000124782.21,ENSG00000225092.2	RREB1,ENSG00000225092	protein_coding,lncRNA
chr6:18207398|18217885	0.0615	exon	1.000	91.000	0.022	ENSG00000165097.16	KDM1B	protein_coding
chr6:18236452|18258405	0.2461	exon	4.000	534.000	0.015	ENSG00000124795.17	DEK	protein_coding
chr6:20214496|20220118	0.0615	intron	1.000	0.000	1.000	ENSG00000227803.2	ENSG00000227803	lncRNA
chr6:31960713|31961303	0.1845	exon	3.000	69.000	0.080	ENSG00000204351.12	SKIV2L	protein_coding
chr6:35872563|35891013	0.0615	exon	1.000	170.000	0.012	ENSG00000096063.16	SRPK1	protein_coding
chr6:70754980|70798737	0.0615	exon	1.000	119.000	0.017	ENSG00000112305.15	SMAP1	protein_coding
chr6:77271340|77273307	0.0615	intergenic	1.000	4.000	0.333	None	None	None
chr6:78969835|79016642	0.0615	exon	1.000	127.000	0.016	ENSG00000146247.14	PHIP	protein_coding
chr6:97272704|97278898	0.0615	exon	1.000	44.000	0.043	ENSG00000146263.12	MMS22L	protein_coding
chr6:104833042|104833676	0.0615	intron	1.000	16.000	0.111	ENSG00000085382.12,ENSG00000227535.2	HACE1,ENSG00000227535	protein_coding,lncRNA
chr6:109579550|109586072	0.0615	exon	1.000	1.000	0.667	ENSG00000155085.16	AK9	protein_coding
chr6:111265876|111273422	0.0615	exon	1.000	22.000	0.083	ENSG00000173214.7	MFSD4B	protein_coding
chr6:136694140|136698682	0.0615	exon	1.000	24.000	0.077	ENSG00000197442.10	MAP3K5	protein_coding
chr6:150876090|150905761	0.0615	exon	1.000	139.000	0.014	ENSG00000120254.16	MTHFD1L	protein_coding
chr6:156829227|156935576	0.0615	exon	1.000	51.000	0.038	ENSG00000049618.24	ARID1B	protein_coding
chr6:165428658|165482343	0.0615	exon	1.000	4.000	0.333	ENSG00000112541.19	PDE10A	protein_coding
chr6:167864551|167902386	0.0615	exon	1.000	0.000	1.000	ENSG00000130396.21	AFDN	protein_coding
chr6:167870383|167889326	0.0615	exon	1.000	56.000	0.034	ENSG00000130396.21	AFDN	protein_coding
chr6:167870383|167902386	0.1230	exon	2.000	69.000	0.055	ENSG00000130396.21	AFDN	protein_coding
chr6:167870386|167880517	0.0615	exon	1.000	65.000	0.030	ENSG00000130396.21	AFDN	protein_coding
chr7:1957629|2069338	0.0615	exon	1.000	112.000	0.018	ENSG00000002822.16,ENSG00000286192.1	MAD1L1,ENSG00000286192	protein_coding,protein_coding
chr7:10974014|11042814	0.0615	exon	1.000	124.000	0.016	ENSG00000106443.17	PHF14	protein_coding
chr7:10974835|11111467	0.0615	exon	1.000	107.000	0.018	ENSG00000106443.17	PHF14	protein_coding
chr7:10982372|10990847	0.0615	exon	1.000	89.000	0.022	ENSG00000106443.17	PHF14	protein_coding
chr7:22960256|22991139	0.0615	exon	1.000	40.000	0.048	ENSG00000122591.13	FAM126A	protein_coding
chr7:23342064|23351586	0.0615	exon	1.000	86.000	0.023	ENSG00000136231.14	IGF2BP3	protein_coding
chr7:26169740|26171541	0.0615	intron	1.000	0.000	1.000	ENSG00000122566.22	HNRNPA2B1	protein_coding
chr7:27152288|27163841	0.0615	exon	1.000	101.000	0.019	ENSG00000122592.8,ENSG00000257184.3,ENSG00000273433.1,ENSG00000272801.1,ENSG00000078399.19,ENSG00000105997.23	HOXA7,ENSG00000257184,ENSG00000273433,ENSG00000272801,HOXA9,HOXA3	protein_coding,protein_coding,lncRNA,lncRNA,protein_coding,protein_coding
chr7:32930078|33099436	0.0615	exon	1.000	50.000	0.038	ENSG00000205763.14,ENSG00000229054.1,ENSG00000252821.1,ENSG00000122643.23,ENSG00000164610.10,ENSG00000241420.3	RP9P,RPS29P14,RNU6-388P,NT5C3A,RP9,RN7SL505P	transcribed_unprocessed_pseudogene,processed_pseudogene,snRNA,protein_coding,protein_coding,misc_RNA
chr7:77749424|77758078	0.0615	intron	1.000	60.000	0.032	ENSG00000187257.16	RSBN1L	protein_coding
chr7:91992885|92012642	0.0615	exon	1.000	77.000	0.025	ENSG00000127914.19	AKAP9	protein_coding
chr7:102478808|102669004	0.1230	exon	2.000	200.000	0.020	ENSG00000105808.19,ENSG00000228049.7,ENSG00000205236.6,ENSG00000267645.5,ENSG00000168255.20,ENSG00000284981.1,ENSG00000170667.15,ENSG00000005075.16,ENSG00000279168.2,ENSG00000285437.2,ENSG00000270249.2,ENSG00000267368.1	RASA4,POLR2J2,ENSG00000205236,ENSG00000267645,POLR2J3,UPK3BL2,RASA4B,POLR2J,ENSG00000279168,POLR2J3,ENSG00000270249,UPK3BL1	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,lncRNA,protein_coding,protein_coding,protein_coding
chr7:103321932|103322794	0.1230	exon	2.000	306.000	0.013	ENSG00000105821.15	DNAJC2	protein_coding
chr7:127807484|127929329	0.0615	exon	1.000	455.000	0.004	ENSG00000197157.11	SND1	protein_coding
chr7:130022319|130049144	0.0615	exon	1.000	91.000	0.022	ENSG00000091732.17	ZC3HC1	protein_coding
chr7:139398599|139409654	0.0615	exon	1.000	671.000	0.003	ENSG00000269955.2,ENSG00000146963.18	FMC1-LUC7L2,LUC7L2	protein_coding,protein_coding
chr7:140176744|140337349	0.0615	exon	1.000	42.000	0.045	ENSG00000157800.18,ENSG00000199971.1,ENSG00000006459.11	SLC37A3,RNU6-797P,KDM7A	protein_coding,snRNA,protein_coding
chr7:140355668|140358785	0.0615	exon	1.000	96.000	0.020	ENSG00000157800.18	SLC37A3	protein_coding
chr7:149494204|149621172	0.4306	exon	7.000	71.000	0.165	ENSG00000133624.14,ENSG00000181220.18	ZNF767P,ZNF746	transcribed_unprocessed_pseudogene,protein_coding
chr7:151484737|151498180	0.0615	exon	1.000	167.000	0.012	ENSG00000106615.10	RHEB	protein_coding
chr7:156826605|156836885	0.0615	exon	1.000	102.000	0.019	ENSG00000105983.23	LMBR1	protein_coding
chr7:158869855|158876691	0.6766	exon	11.000	54.000	0.289	ENSG00000126870.16	DYNC2I1	protein_coding
chr7:158869855|158906091	0.0615	exon	1.000	33.000	0.057	ENSG00000126870.16	DYNC2I1	protein_coding
chr8:43059092|43064215	0.0615	exon	1.000	77.000	0.025	ENSG00000168522.13,ENSG00000254673.1	FNTA,ENSG00000254673	protein_coding,protein_coding
chr8:56217765|56217904	0.1230	exon	2.000	93.000	0.041	ENSG00000170791.18	CHCHD7	protein_coding
chr8:67103037|67137603	0.1230	exon	2.000	90.000	0.043	ENSG00000104218.16	CSPP1	protein_coding
chr8:67103037|67159137	0.0615	exon	1.000	0.000	1.000	ENSG00000104218.16	CSPP1	protein_coding
chr8:67131951|67159137	0.0615	exon	1.000	99.000	0.020	ENSG00000104218.16	CSPP1	protein_coding
chr8:69755424|69761875	0.1230	exon	2.000	6.000	0.400	ENSG00000137571.11	SLCO5A1	protein_coding
chr8:91070339|91127160	0.0615	exon	1.000	8.000	0.200	ENSG00000155100.11,ENSG00000214954.8	OTUD6B,LRRC69	protein_coding,protein_coding
chr8:100706918|100709223	0.0615	exon	1.000	3595.000	0.001	ENSG00000070756.17	PABPC1	protein_coding
chr8:130358017|130361771	0.0615	exon	1.000	11.000	0.154	ENSG00000153317.15	ASAP1	protein_coding
chr8:132794410|132811128	0.0615	exon	1.000	90.000	0.022	ENSG00000129292.21	PHF20L1	protein_coding
chr8:144276224|144289304	0.0615	exon	1.000	467.000	0.004	ENSG00000261236.8	BOP1	protein_coding
chr9:5968019|5988545	0.1230	exon	2.000	17.000	0.190	ENSG00000183354.12	KIAA2026	protein_coding
chr9:13196121|13276771	0.0615	exon	1.000	7.000	0.222	ENSG00000107186.17,ENSG00000234740.1	MPDZ,ENSG00000234740	protein_coding,lncRNA
chr9:17226203|17236588	0.0615	exon	1.000	23.000	0.080	ENSG00000044459.15	CNTLN	protein_coding
chr9:26842275|26887513	0.0615	exon	1.000	77.000	0.025	ENSG00000232466.1,ENSG00000120159.13	H3P31,CAAP1	processed_pseudogene,protein_coding
chr9:33528727|33543255	0.0615	exon	1.000	96.000	0.020	ENSG00000230453.10	ANKRD18B	protein_coding
chr9:33886881|33900271	0.0615	exon	1.000	192.000	0.010	ENSG00000107341.5	UBE2R2	protein_coding
chr9:35074927|35076583	0.0615	exon	1.000	94.000	0.021	ENSG00000221829.10	FANCG	protein_coding
chr9:37349357|37357459	0.0615	exon	1.000	74.000	0.026	ENSG00000147905.18	ZCCHC7	protein_coding
chr9:37883170|37886903	0.0615	intron	1.000	17.000	0.105	ENSG00000122696.14,ENSG00000255872.3	SLC25A51,ENSG00000255872	protein_coding,protein_coding
chr9:62869190|62880630	0.0615	exon	1.000	7.000	0.222	ENSG00000234665.9	LERFS	lncRNA
chr9:96458379|96471094	0.0615	exon	1.000	70.000	0.028	ENSG00000130956.14	HABP4	protein_coding
chr9:98011316|98012472	0.5536	exon	9.000	1539.000	0.012	ENSG00000136938.9	ANP32B	protein_coding
chr9:101398879|101399189	0.0615	exon	1.000	20.000	0.091	ENSG00000136870.11	ZNF189	protein_coding
chr9:124679660|124679800	0.0615	intron	1.000	5.000	0.286	ENSG00000224020.2	MIR181A2HG	lncRNA
chr9:125669818|125724235	0.0615	intron	1.000	104.000	0.019	ENSG00000119487.17	MAPKAP1	protein_coding
chr9:125669818|125743937	0.0615	exon	1.000	0.000	1.000	ENSG00000119487.17,ENSG00000229582.3	MAPKAP1,ENSG00000229582	protein_coding,lncRNA
chr9:125724166|125748623	0.0615	intron	1.000	31.000	0.061	ENSG00000167081.18	PBX3	protein_coding
chr9:128691170|128692000	0.7997	exon	13.000	2017.000	0.013	ENSG00000119335.18	SET	protein_coding
chr9:135907000|136050580	0.1845	exon	3.000	15.000	0.286	ENSG00000130559.19,ENSG00000130560.9,ENSG00000148411.8	CAMSAP1,UBAC1,NACC2	protein_coding,protein_coding,protein_coding
chr9:136446855|136448161	0.0615	exon	1.000	93.000	0.021	ENSG00000148396.19	SEC16A	protein_coding
chr9:136676585|136744364	0.1230	exon	2.000	74.000	0.051	ENSG00000274998.1,ENSG00000281808.1,ENSG00000274356.1,ENSG00000204003.8,ENSG00000276161.1,ENSG00000280496.1,ENSG00000267206.6,ENSG00000187922.14,ENSG00000169692.13,ENSG00000233016.8	SNORA17A,ENSG00000281808,ENSG00000274356,ENSG00000204003,SNORA17B,SNORA17B,LCN6,LCN10,AGPAT2,SNHG7	snoRNA,snoRNA,unprocessed_pseudogene,protein_coding,snoRNA,snoRNA,protein_coding,protein_coding,protein_coding,lncRNA
chr9:137555521|137619049	0.1845	intron	3.000	104.000	0.055	ENSG00000283411.1,ENSG00000197070.14,ENSG00000181090.21	ENSG00000283411,ARRDC1,EHMT1	lncRNA,protein_coding,protein_coding
chr9:137743392|137818138	0.1230	exon	2.000	89.000	0.043	ENSG00000181090.21	EHMT1	protein_coding
chr9:137752331|137754291	0.1230	exon	2.000	73.000	0.052	ENSG00000181090.21	EHMT1	protein_coding
chr10:1035303|1036893	0.0615	exon	1.000	3.000	0.400	ENSG00000232656.9	IDI2-AS1	lncRNA
chr10:7824318|7977323	0.0615	exon	1.000	106.000	0.019	ENSG00000165632.9	TAF3	protein_coding
chr10:21882282|21929141	0.0615	exon	1.000	127.000	0.016	ENSG00000136770.11	DNAJC1	protein_coding
chr10:21904522|21920963	0.0615	exon	1.000	123.000	0.016	ENSG00000136770.11	DNAJC1	protein_coding
chr10:27022558|27048979	0.1845	exon	3.000	23.000	0.207	ENSG00000107890.17	ANKRD26	protein_coding
chr10:27037186|27048979	0.3076	exon	5.000	46.000	0.179	ENSG00000107890.17	ANKRD26	protein_coding
chr10:67988663|68014186	0.0615	exon	1.000	57.000	0.034	ENSG00000236375.3,ENSG00000148634.16,ENSG00000266467.2	POU5F1P5,HERC4,RN7SL220P	processed_pseudogene,protein_coding,misc_RNA
chr10:68747161|68773099	0.0615	exon	1.000	326.000	0.006	ENSG00000221184.1,ENSG00000283551.1,ENSG00000060339.14	ENSG00000221184,SNORD98,CCAR1	miRNA,snoRNA,protein_coding
