circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr1:228303675|228309559	0.0609	exon	1.000	0.000	1.000	ENSG00000154358.23	OBSCN	protein_coding
chr1:235213769|235220545	0.1218	exon	2.000	77.000	0.049	ENSG00000054267.22	ARID4B	protein_coding
chr1:235213769|235224775	0.0609	exon	1.000	0.000	1.000	ENSG00000054267.22	ARID4B	protein_coding
chr1:235213769|235234492	0.0609	exon	1.000	111.000	0.018	ENSG00000054267.22	ARID4B	protein_coding
chr1:235213769|235260752	0.1218	exon	2.000	46.000	0.080	ENSG00000054267.22	ARID4B	protein_coding
chr1:235229231|235240451	0.0609	exon	1.000	123.000	0.016	ENSG00000054267.22	ARID4B	protein_coding
chr1:235480054|235496308	0.1218	exon	2.000	61.000	0.062	ENSG00000162885.14	B3GALNT2	protein_coding
chr1:236168706|236183906	0.0609	exon	1.000	34.000	0.056	ENSG00000077585.14	GPR137B	protein_coding
chr1:241872032|241909063	0.1218	intron	2.000	95.000	0.040	ENSG00000174371.17	EXO1	protein_coding
chr1:246507054|246551302	0.1218	exon	2.000	65.000	0.058	ENSG00000242042.1,ENSG00000162851.8,ENSG00000229112.1,ENSG00000227728.2,ENSG00000185420.19	LINC01743,TFB2M,ENSG00000229112,ENSG00000227728,SMYD3	lncRNA,protein_coding,unprocessed_pseudogene,unprocessed_pseudogene,protein_coding
chr1:247155566|247159813	0.0609	exon	1.000	2.000	0.500	ENSG00000196418.13	ZNF124	protein_coding
chr1:247156406|247159813	0.0609	exon	1.000	12.000	0.143	ENSG00000196418.13	ZNF124	protein_coding
chr2:9558952|9585345	0.1826	intron	3.000	714.000	0.008	ENSG00000134308.14	YWHAQ	protein_coding
chr2:23863381|23896321	0.0609	intron	1.000	3.000	0.400	ENSG00000119778.15,ENSG00000224464.2	ATAD2B,PGAM1P6	protein_coding,processed_pseudogene
chr2:23875829|23888399	0.0609	exon	1.000	12.000	0.143	ENSG00000119778.15	ATAD2B	protein_coding
chr2:28901987|28914208	0.0609	exon	1.000	232.000	0.009	ENSG00000163811.12,ENSG00000264994.1	WDR43,SNORD92	protein_coding,snoRNA
chr2:40428473|40430304	0.0609	exon	1.000	16.000	0.111	ENSG00000183023.18	SLC8A1	protein_coding
chr2:43918025|43925961	0.0609	exon	1.000	341.000	0.006	ENSG00000138095.20	LRPPRC	protein_coding
chr2:46950363|46978907	0.0609	exon	1.000	15.000	0.118	ENSG00000068724.17	TTC7A	protein_coding
chr2:55322528|55339648	0.0609	exon	1.000	108.000	0.018	ENSG00000115355.18	CCDC88A	protein_coding
chr2:55328294|55349599	0.0609	exon	1.000	69.000	0.028	ENSG00000115355.18	CCDC88A	protein_coding
chr2:55332566|55349599	0.0609	exon	1.000	93.000	0.021	ENSG00000115355.18	CCDC88A	protein_coding
chr2:61241560|61248683	0.0609	exon	1.000	64.000	0.030	ENSG00000115464.15	USP34	protein_coding
chr2:64575609|64575766	0.0609	antisense	1.000	0.000	1.000	ENSG00000119844.16	AFTPH	protein_coding
chr2:95100474|95110041	0.1218	exon	2.000	271.000	0.015	ENSG00000144029.12	MRPS5	protein_coding
chr2:95851694|95860074	0.3653	exon	6.000	19.000	0.387	ENSG00000174501.15	ANKRD36C	protein_coding
chr2:97187198|97211741	0.1826	exon	3.000	16.000	0.273	ENSG00000135976.21	ANKRD36	protein_coding
chr2:99337412|99360549	0.0609	exon	1.000	218.000	0.009	ENSG00000158417.11	EIF5B	protein_coding
chr2:99360236|99364421	0.1826	exon	3.000	372.000	0.016	ENSG00000158417.11	EIF5B	protein_coding
chr2:99376347|99379428	0.1218	exon	2.000	444.000	0.009	ENSG00000158417.11	EIF5B	protein_coding
chr2:108468980|108475850	0.0609	exon	1.000	54.000	0.036	ENSG00000135968.22	GCC2	protein_coding
chr2:108788852|108794721	0.0609	exon	1.000	58.000	0.033	ENSG00000163006.12	CCDC138	protein_coding
chr2:128191786|128194138	0.0609	exon	1.000	61.000	0.032	ENSG00000136731.13	UGGT1	protein_coding
chr2:134933404|134947899	0.0609	intron	1.000	29.000	0.065	ENSG00000082258.13	CCNT2	protein_coding
chr2:135748267|135772547	0.2435	exon	4.000	159.000	0.048	ENSG00000144224.17	UBXN4	protein_coding
chr2:135769769|135772547	0.0609	exon	1.000	73.000	0.027	ENSG00000144224.17	UBXN4	protein_coding
chr2:148769151|148771387	0.0609	exon	1.000	53.000	0.036	ENSG00000135999.12	EPC2	protein_coding
chr2:152669137|152673706	0.1826	exon	3.000	345.000	0.017	ENSG00000196504.19	PRPF40A	protein_coding
chr2:159373045|159412545	0.0609	exon	1.000	23.000	0.080	ENSG00000123636.19	BAZ2B	protein_coding
chr2:168161787|168182090	0.0609	exon	1.000	43.000	0.044	ENSG00000198648.11	STK39	protein_coding
chr2:174348291|174351725	0.0609	exon	1.000	74.000	0.026	ENSG00000138433.16	CIR1	protein_coding
chr2:182896793|182896930	0.0609	intergenic	1.000	0.000	1.000	None	None	None
chr2:183178807|183182680	0.0609	exon	1.000	1.000	0.667	ENSG00000272800.3	ENSG00000272800	lncRNA
chr2:196789204|196793152	0.0609	exon	1.000	106.000	0.019	ENSG00000119041.11	GTF3C3	protein_coding
chr2:200885262|200887685	0.0609	exon	1.000	30.000	0.062	ENSG00000240344.9	PPIL3	protein_coding
chr2:200948795|200949045	0.0609	intron	1.000	7.000	0.222	ENSG00000115942.9	ORC2	protein_coding
chr2:210104104|210155408	0.1218	intron	2.000	8.000	0.333	ENSG00000144445.17	KANSL1L	protein_coding
chr2:226864604|226867688	0.0609	intron	1.000	15.000	0.118	ENSG00000144468.17	RHBDD1	protein_coding
chr2:231457688|231458389	0.1218	exon	2.000	3519.000	0.001	ENSG00000115053.17	NCL	protein_coding
chr2:232014835|232030080	0.0609	exon	1.000	16.000	0.111	ENSG00000144535.20	DIS3L2	protein_coding
chr2:232747615|232761436	0.0609	exon	1.000	25.000	0.074	ENSG00000204120.16	GIGYF2	protein_coding
chr2:232787150|232806657	0.0609	exon	1.000	65.000	0.030	ENSG00000204120.16	GIGYF2	protein_coding
chr3:9668719|9683244	0.0609	exon	1.000	88.000	0.022	ENSG00000163719.20	MTMR14	protein_coding
chr3:11358418|11364734	0.0609	exon	1.000	53.000	0.036	ENSG00000197548.13	ATG7	protein_coding
chr3:31615105|31626127	0.0609	exon	1.000	246.000	0.008	ENSG00000163527.10	STT3B	protein_coding
chr3:33838204|33855260	0.0609	exon	1.000	267.000	0.007	ENSG00000170248.15	PDCD6IP	protein_coding
chr3:42635221|42639750	0.0609	exon	1.000	114.000	0.017	ENSG00000114857.19	NKTR	protein_coding
chr3:47610066|47678311	0.0609	exon	1.000	357.000	0.006	ENSG00000173473.11	SMARCC1	protein_coding
chr3:48651577|48695418	0.0609	exon	1.000	116.000	0.017	ENSG00000213672.8,ENSG00000008300.17,ENSG00000068745.15	NCKIPSD,CELSR3,IP6K2	protein_coding,protein_coding,protein_coding
chr3:48897391|49014293	0.0609	intron	1.000	147.000	0.013	ENSG00000178467.18,ENSG00000177479.20,ENSG00000178252.19	P4HTM,ARIH2,WDR6	protein_coding,protein_coding,protein_coding
chr3:50065031|50066502	0.0609	exon	1.000	230.000	0.009	ENSG00000004534.15	RBM6	protein_coding
chr3:107772628|107773636	0.0609	exon	1.000	41.000	0.047	ENSG00000114439.19	BBX	protein_coding
chr3:107772628|107774857	0.0609	exon	1.000	88.000	0.022	ENSG00000114439.19	BBX	protein_coding
chr3:113652949|113653092	0.0609	exon	1.000	13.000	0.133	ENSG00000176542.10	USF3	protein_coding
chr3:121537100|121541479	0.0609	exon	1.000	18.000	0.100	ENSG00000051341.15	POLQ	protein_coding
chr3:129017383|129019053	0.0609	antisense	1.000	2.000	0.500	ENSG00000114654.8	EFCC1	protein_coding
chr3:143014311|143022662	0.0609	exon	1.000	246.000	0.008	ENSG00000163714.18	U2SURP	protein_coding
chr3:151116338|151127984	0.0609	exon	1.000	12.000	0.143	ENSG00000144893.13	MED12L	protein_coding
chr3:154276747|154311674	0.0609	exon	1.000	138.000	0.014	ENSG00000174953.14	DHX36	protein_coding
chr3:160411920|160416415	0.3044	exon	5.000	602.000	0.016	ENSG00000113810.16	SMC4	protein_coding
chr3:160411920|160417956	0.0609	exon	1.000	275.000	0.007	ENSG00000113810.16	SMC4	protein_coding
chr3:160411920|160425019	0.0609	exon	1.000	321.000	0.006	ENSG00000113810.16	SMC4	protein_coding
chr3:169975608|169993735	0.1218	exon	2.000	273.000	0.014	ENSG00000008952.17	SEC62	protein_coding
chr3:169982637|169993735	0.1826	exon	3.000	2.000	0.750	ENSG00000008952.17	SEC62	protein_coding
chr3:183840570|183868060	0.0609	exon	1.000	148.000	0.013	ENSG00000283765.1,ENSG00000175193.14	ENSG00000283765,PARL	protein_coding,protein_coding
chr3:184194986|184197182	0.1218	intergenic	2.000	0.000	1.000	None	None	None
chr3:196483770|196488683	0.0609	exon	1.000	39.000	0.049	ENSG00000163961.4	RNF168	protein_coding
chr4:846216|855334	0.0609	intron	1.000	1.000	0.667	ENSG00000286205.1,ENSG00000178950.18	ENSG00000286205,GAK	lncRNA,protein_coding
chr4:1904216|1930770	0.1218	exon	2.000	101.000	0.038	ENSG00000109685.19	NSD2	protein_coding
chr4:2949934|2951245	0.0609	exon	1.000	142.000	0.014	ENSG00000087269.16	NOP14	protein_coding
chr4:2949934|2957740	0.0609	exon	1.000	328.000	0.006	ENSG00000087269.16	NOP14	protein_coding
chr4:4274367|4279749	0.0609	exon	1.000	445.000	0.004	ENSG00000145220.14	LYAR	protein_coding
chr4:13613512|13615502	0.1218	exon	2.000	80.000	0.048	ENSG00000038219.13	BOD1L1	protein_coding
chr4:22346733|22349553	0.0609	intron	1.000	0.000	1.000	ENSG00000152990.14	ADGRA3	protein_coding
chr4:39311445|39327756	0.1218	exon	2.000	76.000	0.050	ENSG00000035928.17	RFC1	protein_coding
chr4:39320383|39327756	0.0609	exon	1.000	62.000	0.031	ENSG00000035928.17	RFC1	protein_coding
chr4:39737420|39755739	0.0609	exon	1.000	251.000	0.008	ENSG00000078140.14	UBE2K	protein_coding
chr4:39841948|39845880	0.0609	exon	1.000	156.000	0.013	ENSG00000121892.15	PDS5A	protein_coding
chr4:53391085|53391460	0.0609	exon	1.000	73.000	0.027	ENSG00000282278.1,ENSG00000145216.16	ENSG00000282278,FIP1L1	protein_coding,protein_coding
chr4:68330002|68337450	0.0609	exon	1.000	163.000	0.012	ENSG00000083896.13	YTHDC1	protein_coding
chr4:68332103|68338384	0.0609	exon	1.000	61.000	0.032	ENSG00000083896.13	YTHDC1	protein_coding
chr4:68336448|68338384	0.0609	intron	1.000	55.000	0.035	ENSG00000083896.13	YTHDC1	protein_coding
chr4:73097117|73102547	0.1218	exon	2.000	139.000	0.028	ENSG00000132466.20	ANKRD17	protein_coding
chr4:94996040|95000580	0.0609	intron	1.000	4.000	0.333	ENSG00000138696.11	BMPR1B	protein_coding
chr4:103028747|103123089	0.0609	exon	1.000	89.000	0.022	ENSG00000138778.14,ENSG00000164039.15,ENSG00000164038.16	CENPE,BDH2,SLC9B2	protein_coding,protein_coding,protein_coding
chr4:103145050|103151377	0.0609	exon	1.000	111.000	0.018	ENSG00000138778.14	CENPE	protein_coding
chr4:108004664|108014588	0.0609	exon	1.000	165.000	0.012	ENSG00000138796.18	HADH	protein_coding
chr4:108889221|108901172	0.0609	exon	1.000	7.000	0.222	ENSG00000188517.17	COL25A1	protein_coding
chr4:112562371|112585725	0.0609	exon	1.000	39.000	0.049	ENSG00000138658.16	ZGRF1	protein_coding
chr4:112644668|112647834	0.0609	exon	1.000	224.000	0.009	ENSG00000174720.17	LARP7	protein_coding
chr4:112644668|112654159	0.1218	exon	2.000	131.000	0.030	ENSG00000174720.17	LARP7	protein_coding
chr4:139222660|139370404	0.0609	exon	1.000	0.000	1.000	ENSG00000164134.13,ENSG00000200520.1,ENSG00000288785.1	NAA15,RNU6-1214P,ENSG00000288785	protein_coding,snRNA,lncRNA
chr4:139359743|139370404	0.1218	exon	2.000	335.000	0.012	ENSG00000164134.13	NAA15	protein_coding
chr4:155352596|155368809	0.1218	exon	2.000	52.000	0.071	ENSG00000164114.19	MAP9	protein_coding
chr4:159186642|159210583	0.0609	exon	1.000	10.000	0.167	ENSG00000109756.10	RAPGEF2	protein_coding
chr4:165219934|165299656	0.0609	exon	1.000	17.000	0.105	ENSG00000109466.14,ENSG00000200974.1	KLHL2,RNU4-87P	protein_coding,snRNA
chr4:169537809|169562196	0.0609	exon	1.000	30.000	0.062	ENSG00000137601.18	NEK1	protein_coding
chr4:169561480|169562196	0.0609	exon	1.000	26.000	0.071	ENSG00000137601.18	NEK1	protein_coding
chr5:456889|462307	0.0609	exon	1.000	91.000	0.022	ENSG00000180104.16	EXOC3	protein_coding
chr5:36136309|36143406	0.0609	exon	1.000	12.000	0.143	ENSG00000164187.7	LMBRD2	protein_coding
chr5:57230846|57231321	0.0609	exon	1.000	210.000	0.009	ENSG00000062194.16	GPBP1	protein_coding
chr5:66158809|66170947	0.1218	exon	2.000	172.000	0.023	ENSG00000153914.16	SREK1	protein_coding
chr5:66170051|66177658	0.1218	exon	2.000	281.000	0.014	ENSG00000153914.16	SREK1	protein_coding
chr5:71483842|71504751	0.0609	exon	1.000	33.000	0.057	ENSG00000145734.20	BDP1	protein_coding
chr5:73522935|73528396	0.1218	intergenic	2.000	0.000	1.000	None	None	None
chr5:90399358|90399549	0.0609	exon	1.000	155.000	0.013	ENSG00000153140.9	CETN3	protein_coding
chr5:94628811|94678955	0.1218	exon	2.000	40.000	0.091	ENSG00000133302.13	SLF1	protein_coding
chr5:94643273|94654752	0.0609	exon	1.000	44.000	0.043	ENSG00000133302.13	SLF1	protein_coding
chr5:112891603|112893038	0.0609	exon	1.000	9.000	0.182	ENSG00000212643.3,ENSG00000153037.15	ZRSR2P1,SRP19	transcribed_processed_pseudogene,protein_coding
chr5:123532569|123557564	0.0609	intron	1.000	25.000	0.074	ENSG00000151292.17	CSNK1G3	protein_coding
chr5:126853562|126860942	0.0609	intergenic	1.000	1.000	0.667	None	None	None
chr5:131395563|131423628	0.0609	antisense	1.000	0.000	1.000	ENSG00000158985.14	CDC42SE2	protein_coding
chr5:132575777|132618294	0.0609	exon	1.000	43.000	0.044	ENSG00000283782.2,ENSG00000113522.14	ENSG00000283782,RAD50	protein_coding,protein_coding
chr5:132579862|132618294	0.1826	exon	3.000	34.000	0.150	ENSG00000283782.2,ENSG00000113522.14	ENSG00000283782,RAD50	protein_coding,protein_coding
chr5:132603300|132618294	0.1218	exon	2.000	62.000	0.061	ENSG00000283782.2,ENSG00000113522.14	ENSG00000283782,RAD50	protein_coding,protein_coding
chr5:132699171|132716442	0.0609	exon	1.000	61.000	0.032	ENSG00000131437.16	KIF3A	protein_coding
chr5:134763904|134781246	0.3653	exon	6.000	420.000	0.028	ENSG00000145833.16	DDX46	protein_coding
chr5:134763904|134796150	0.0609	exon	1.000	169.000	0.012	ENSG00000145833.16	DDX46	protein_coding
chr5:137985257|137988315	0.0609	exon	1.000	38.000	0.050	ENSG00000031003.11	FAM13B	protein_coding
chr5:139614586|139623461	0.0609	exon	1.000	344.000	0.006	ENSG00000131508.16	UBE2D2	protein_coding
chr5:150389887|150399070	0.0609	exon	1.000	549.000	0.004	ENSG00000070814.22	TCOF1	protein_coding
chr5:154790325|154792796	0.0609	exon	1.000	315.000	0.006	ENSG00000155506.19	LARP1	protein_coding
chr5:159194716|159203656	0.0609	exon	1.000	107.000	0.018	ENSG00000145860.12	RNF145	protein_coding
chr5:173086501|173091401	0.0609	exon	1.000	13.000	0.133	ENSG00000164463.12	CREBRF	protein_coding
chr5:175492095|175492267	0.1218	exon	2.000	335.000	0.012	ENSG00000164466.13	SFXN1	protein_coding
chr5:178139836|178141227	0.0609	intron	1.000	2.000	0.500	ENSG00000145916.19	RMND5B	protein_coding
chr5:179724762|179726759	0.0609	exon	1.000	1771.000	0.001	ENSG00000127022.16	CANX	protein_coding
chr6:4891713|4892379	0.4870	exon	8.000	43.000	0.271	ENSG00000153046.18	CDYL	protein_coding
chr6:30604994|30609955	0.0609	exon	1.000	102.000	0.019	ENSG00000204569.10	PPP1R10	protein_coding
chr6:31817299|31829867	0.0609	exon	1.000	1989.000	0.001	ENSG00000204389.10,ENSG00000285565.1,ENSG00000204388.7	HSPA1A,ENSG00000285565,HSPA1B	protein_coding,lncRNA,protein_coding
chr6:31817536|31829909	0.0609	exon	1.000	909.000	0.002	ENSG00000204389.10,ENSG00000285565.1,ENSG00000204388.7	HSPA1A,ENSG00000285565,HSPA1B	protein_coding,lncRNA,protein_coding
chr6:33003003|33004076	0.0609	intergenic	1.000	0.000	1.000	None	None	None
chr6:33200792|33202700	0.0609	exon	1.000	227.000	0.009	ENSG00000112473.18	SLC39A7	protein_coding
chr6:70754980|70798737	0.0609	exon	1.000	115.000	0.017	ENSG00000112305.15	SMAP1	protein_coding
chr6:85612832|85619417	0.1218	exon	2.000	631.000	0.006	ENSG00000135316.19,ENSG00000271793.2	SYNCRIP,ENSG00000271793	protein_coding,protein_coding
chr6:99400544|99400743	0.0609	exon	1.000	259.000	0.008	ENSG00000132424.17	PNISR	protein_coding
chr6:108988543|108994609	0.0609	exon	1.000	53.000	0.036	ENSG00000080546.14	SESN1	protein_coding
chr6:110193182|110212272	0.0609	exon	1.000	78.000	0.025	ENSG00000168438.15	CDC40	protein_coding
chr6:111387765|111390180	0.0609	exon	1.000	12.000	0.143	ENSG00000009413.16	REV3L	protein_coding
chr6:116689320|116692392	0.0609	exon	1.000	43.000	0.044	ENSG00000196911.11	KPNA5	protein_coding
chr6:116698704|116705160	0.0609	exon	1.000	24.000	0.077	ENSG00000196911.11	KPNA5	protein_coding
