circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr1:1815756|1839238	0.2020	exon	5.000	60.000	0.143	ENSG00000078369.18	GNB1	protein_coding
chr1:1825397|1839238	0.0808	exon	2.000	0.000	1.000	ENSG00000078369.18	GNB1	protein_coding
chr1:1839190|1879902	0.0404	intron	1.000	21.000	0.087	ENSG00000078369.18	GNB1	protein_coding
chr1:2135262|2150978	0.1616	exon	4.000	12.000	0.400	ENSG00000067606.17	PRKCZ	protein_coding
chr1:2135262|2156092	0.1616	exon	4.000	2.000	0.800	ENSG00000067606.17	PRKCZ	protein_coding
chr1:2144210|2148924	0.0404	exon	1.000	7.000	0.222	ENSG00000067606.17	PRKCZ	protein_coding
chr1:2169518|2175313	0.0404	exon	1.000	6.000	0.250	ENSG00000067606.17	PRKCZ	protein_coding
chr1:2302978|2304585	0.2828	exon	7.000	85.000	0.141	ENSG00000157933.10	SKI	protein_coding
chr1:2393270|2403589	0.0808	intron	2.000	14.000	0.222	ENSG00000157916.20	RER1	protein_coding
chr1:2395784|2400935	0.0808	exon	2.000	15.000	0.211	ENSG00000157916.20	RER1	protein_coding
chr1:2395784|2403589	0.0404	exon	1.000	21.000	0.087	ENSG00000157916.20	RER1	protein_coding
chr1:2397116|2403589	0.0404	exon	1.000	22.000	0.083	ENSG00000157916.20	RER1	protein_coding
chr1:3740233|3746186	0.0404	exon	1.000	40.000	0.048	ENSG00000227372.12	TP73-AS1	transcribed_unitary_pseudogene
chr1:3740233|3746816	0.0404	exon	1.000	18.000	0.100	ENSG00000227372.12	TP73-AS1	transcribed_unitary_pseudogene
chr1:3780638|3785203	0.0404	exon	1.000	56.000	0.034	ENSG00000130764.10	LRRC47	protein_coding
chr1:3781512|3784111	0.0404	exon	1.000	39.000	0.049	ENSG00000130764.10	LRRC47	protein_coding
chr1:3781512|3787310	0.1212	exon	3.000	21.000	0.222	ENSG00000130764.10	LRRC47	protein_coding
chr1:5873252|5880239	0.3637	exon	9.000	2.000	0.900	ENSG00000131697.18	NPHP4	protein_coding
chr1:5873252|5905783	0.0404	exon	1.000	4.000	0.333	ENSG00000131697.18	NPHP4	protein_coding
chr1:5873252|5986327	0.0808	exon	2.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5887286|5952836	0.0404	exon	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5887286|5990971	0.0404	intron	1.000	9.000	0.182	ENSG00000131697.18	NPHP4	protein_coding
chr1:5890868|5948251	0.0404	exon	1.000	17.000	0.105	ENSG00000131697.18	NPHP4	protein_coding
chr1:5904617|5905780	0.0404	exon	1.000	21.000	0.087	ENSG00000131697.18	NPHP4	protein_coding
chr1:5904617|5905783	0.0404	exon	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5904617|5948251	0.0404	exon	1.000	46.000	0.042	ENSG00000131697.18	NPHP4	protein_coding
chr1:5904617|5952836	0.2020	exon	5.000	30.000	0.250	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5933329	0.0808	exon	2.000	8.000	0.333	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5933935	0.0404	intron	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5952836	0.1616	exon	4.000	14.000	0.364	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5961949	0.0404	exon	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5986327	0.0808	exon	2.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5933147|5986327	0.1212	exon	3.000	42.000	0.125	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5952836	0.1616	exon	4.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5961949	0.1616	exon	4.000	2.000	0.800	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5969259	0.0808	exon	2.000	79.000	0.048	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5978413	0.0404	exon	1.000	26.000	0.071	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5986327	0.1212	exon	3.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5952700|5986327	0.0404	exon	1.000	3.000	0.400	ENSG00000131697.18	NPHP4	protein_coding
chr1:5961794|5986327	0.1616	exon	4.000	2.000	0.800	ENSG00000131697.18	NPHP4	protein_coding
chr1:5967299|5969259	0.0808	exon	2.000	10.000	0.286	ENSG00000131697.18	NPHP4	protein_coding
chr1:5967299|5986327	0.2424	exon	6.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5969087|5986327	0.0808	exon	2.000	97.000	0.040	ENSG00000131697.18	NPHP4	protein_coding
chr1:5978270|5986327	0.0404	exon	1.000	5.000	0.286	ENSG00000131697.18	NPHP4	protein_coding
chr1:6231902|6233643	0.2828	exon	7.000	34.000	0.292	ENSG00000116237.16	ICMT	protein_coding
chr1:6531968|6533441	0.1212	exon	3.000	66.000	0.083	ENSG00000162408.11	NOL9	protein_coding
chr1:6541830|6545002	0.0404	exon	1.000	34.000	0.056	ENSG00000162408.11	NOL9	protein_coding
chr1:6599047|6599452	0.0808	exon	2.000	53.000	0.070	ENSG00000162413.17	KLHL21	protein_coding
chr1:6667709|6681037	0.0404	exon	1.000	60.000	0.032	ENSG00000007923.17	DNAJC11	protein_coding
chr1:6806983|6825210	0.2424	exon	6.000	3.000	0.800	ENSG00000171735.19	CAMTA1	protein_coding
chr1:6820181|6825210	0.0404	exon	1.000	4.000	0.333	ENSG00000171735.19	CAMTA1	protein_coding
chr1:6820181|6888899	0.0404	intron	1.000	9.000	0.182	ENSG00000171735.19	CAMTA1	protein_coding
chr1:6871757|6888899	0.0404	intron	1.000	5.000	0.286	ENSG00000171735.19	CAMTA1	protein_coding
chr1:7732448|7747781	0.0404	exon	1.000	3.000	0.400	ENSG00000171735.19	CAMTA1	protein_coding
chr1:7777160|7778169	1.0102	exon	25.000	10.000	0.833	ENSG00000049245.13	VAMP3	protein_coding
chr1:7996321|8000728	0.0404	exon	1.000	0.000	1.000	ENSG00000284747.1	ENSG00000284747	lncRNA
chr1:8364178|8422807	0.0404	exon	1.000	39.000	0.049	ENSG00000142599.19	RERE	protein_coding
chr1:8465925|8497529	0.0808	exon	2.000	18.000	0.182	ENSG00000142599.19	RERE	protein_coding
chr1:8465925|8614686	0.0404	exon	1.000	0.000	1.000	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8495063|8508675	0.0404	exon	1.000	27.000	0.069	ENSG00000142599.19	RERE	protein_coding
chr1:8495063|8541318	0.0404	exon	1.000	67.000	0.029	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8495063|8557537	0.0404	intron	1.000	25.000	0.074	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8495063|8614686	0.2424	exon	6.000	0.000	1.000	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8508627|8557523	0.0404	exon	1.000	29.000	0.065	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8541214|8614686	0.2828	exon	7.000	2.000	0.875	ENSG00000142599.19	RERE	protein_coding
chr1:8556475|8614686	0.0404	exon	1.000	0.000	1.000	ENSG00000142599.19	RERE	protein_coding
chr1:8556475|8656441	0.0404	exon	1.000	14.000	0.125	ENSG00000142599.19	RERE	protein_coding
chr1:8655973|8656441	0.0404	exon	1.000	0.000	1.000	ENSG00000142599.19	RERE	protein_coding
chr1:9871187|9877989	0.1616	exon	4.000	9.000	0.471	ENSG00000178585.15	CTNNBIP1	protein_coding
chr1:9931891|9934860	0.2828	exon	7.000	13.000	0.519	ENSG00000162441.12	LZIC	protein_coding
chr1:10072028|10105744	0.0404	exon	1.000	18.000	0.100	ENSG00000130939.20	UBE4B	protein_coding
chr1:10095461|10105744	0.1616	exon	4.000	17.000	0.320	ENSG00000130939.20	UBE4B	protein_coding
chr1:10095461|10145039	0.0404	exon	1.000	0.000	1.000	ENSG00000130939.20	UBE4B	protein_coding
chr1:10117459|10135186	0.0404	exon	1.000	22.000	0.083	ENSG00000130939.20	UBE4B	protein_coding
chr1:10129392|10161286	0.0404	exon	1.000	0.000	1.000	ENSG00000130939.20	UBE4B	protein_coding
chr1:10130500|10135186	0.0404	exon	1.000	9.000	0.182	ENSG00000130939.20	UBE4B	protein_coding
chr1:10134988|10137205	0.1212	exon	3.000	22.000	0.214	ENSG00000130939.20	UBE4B	protein_coding
chr1:10146963|10161286	0.0404	exon	1.000	18.000	0.100	ENSG00000130939.20	UBE4B	protein_coding
chr1:10149184|10161286	0.0404	exon	1.000	6.000	0.250	ENSG00000130939.20	UBE4B	protein_coding
chr1:10267380|10268263	0.0404	exon	1.000	20.000	0.091	ENSG00000054523.19	KIF1B	protein_coding
chr1:10271502|10275503	0.0404	exon	1.000	29.000	0.065	ENSG00000054523.19	KIF1B	protein_coding
chr1:10271502|10278128	0.0404	exon	1.000	22.000	0.083	ENSG00000054523.19	KIF1B	protein_coding
chr1:10291082|10324895	0.0404	exon	1.000	10.000	0.167	ENSG00000054523.19,ENSG00000264501.2,ENSG00000199562.1	KIF1B,RN7SL731P,RNU6-37P	protein_coding,misc_RNA,snRNA
chr1:10336657|10348733	0.0404	exon	1.000	19.000	0.095	ENSG00000054523.19	KIF1B	protein_coding
chr1:10363283|10365648	0.0404	exon	1.000	13.000	0.133	ENSG00000054523.19	KIF1B	protein_coding
chr1:10404161|10413251	0.0808	exon	2.000	60.000	0.062	ENSG00000142657.21	PGD	protein_coding
chr1:10418826|10419539	0.0404	exon	1.000	35.000	0.054	ENSG00000142657.21	PGD	protein_coding
chr1:10433842|10442441	0.0808	exon	2.000	2.000	0.667	ENSG00000175279.22,ENSG00000251503.8	CENPS,CENPS-CORT	protein_coding,protein_coding
chr1:10463058|10463620	0.0808	exon	2.000	15.000	0.211	ENSG00000160049.12	DFFA	protein_coding
chr1:10467190|10469338	0.0404	exon	1.000	50.000	0.038	ENSG00000160049.12	DFFA	protein_coding
chr1:10536213|10599366	0.0808	exon	2.000	29.000	0.121	ENSG00000142655.13	PEX14	protein_coding
chr1:10760701|10761105	0.0808	intron	2.000	8.000	0.333	ENSG00000130940.15	CASZ1	protein_coding
chr1:11018733|11020599	0.0404	exon	1.000	72.000	0.027	ENSG00000120948.19	TARDBP	protein_coding
chr1:11066529|11066748	0.0808	intron	2.000	0.000	1.000	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11066529|11074326	0.0404	intron	1.000	9.000	0.182	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11070900|11076948	0.1212	exon	3.000	17.000	0.261	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11073934|11074326	0.0404	exon	1.000	11.000	0.154	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11107405|11256141	0.0808	exon	2.000	75.000	0.051	ENSG00000198793.13	MTOR	protein_coding
chr1:11121095|11122126	0.0404	intron	1.000	2.000	0.500	ENSG00000198793.13	MTOR	protein_coding
chr1:11121246|11122126	0.0808	exon	2.000	0.000	1.000	ENSG00000198793.13	MTOR	protein_coding
chr1:11121246|11133197	0.1212	exon	3.000	7.000	0.462	ENSG00000198793.13	MTOR	protein_coding
chr1:11124498|11133197	0.2020	exon	5.000	38.000	0.208	ENSG00000198793.13	MTOR	protein_coding
chr1:11144648|11146791	0.0404	exon	1.000	54.000	0.036	ENSG00000198793.13	MTOR	protein_coding
chr1:11212312|11248094	0.0808	exon	2.000	109.000	0.035	ENSG00000198793.13	MTOR	protein_coding
chr1:11228668|11243300	0.0404	exon	1.000	36.000	0.053	ENSG00000198793.13	MTOR	protein_coding
chr1:11232436|11243300	0.0404	exon	1.000	44.000	0.043	ENSG00000198793.13	MTOR	protein_coding
chr1:11247625|11248094	0.0404	exon	1.000	83.000	0.024	ENSG00000198793.13	MTOR	protein_coding
chr1:11674520|11680613	0.0404	exon	1.000	14.000	0.125	ENSG00000116670.15	MAD2L2	protein_coding
chr1:11800212|11801399	0.0404	exon	1.000	12.000	0.143	ENSG00000177000.13	MTHFR	protein_coding
chr1:11800212|11801416	0.0404	exon	1.000	9.000	0.182	ENSG00000177000.13	MTHFR	protein_coding
chr1:11815846|11834030	0.0404	exon	1.000	15.000	0.118	ENSG00000011021.23	CLCN6	protein_coding
chr1:11957842|11958647	0.0404	exon	1.000	48.000	0.040	ENSG00000083444.17	PLOD1	protein_coding
chr1:11970670|11972997	0.0808	exon	2.000	30.000	0.118	ENSG00000083444.17	PLOD1	protein_coding
chr1:12001401|12002103	0.7273	exon	18.000	119.000	0.232	ENSG00000116688.18	MFN2	protein_coding
chr1:12244246|12244617	0.0404	exon	1.000	39.000	0.049	ENSG00000048707.15	VPS13D	protein_coding
chr1:12275825|12278038	0.2020	exon	5.000	40.000	0.200	ENSG00000048707.15	VPS13D	protein_coding
chr1:12299202|12304728	0.0808	exon	2.000	21.000	0.160	ENSG00000048707.15	VPS13D	protein_coding
chr1:12299202|12308641	0.0808	exon	2.000	27.000	0.129	ENSG00000048707.15	VPS13D	protein_coding
chr1:12299202|12335827	0.0404	exon	1.000	11.000	0.154	ENSG00000048707.15	VPS13D	protein_coding
chr1:12318072|12323780	0.0404	exon	1.000	30.000	0.062	ENSG00000048707.15	VPS13D	protein_coding
chr1:12322536|12329918	0.0404	exon	1.000	36.000	0.053	ENSG00000048707.15	VPS13D	protein_coding
chr1:12322536|12333366	0.0404	exon	1.000	6.000	0.250	ENSG00000048707.15	VPS13D	protein_coding
chr1:12358459|12378591	0.0404	exon	1.000	16.000	0.111	ENSG00000048707.15	VPS13D	protein_coding
chr1:12373750|12386334	0.0404	exon	1.000	9.000	0.182	ENSG00000048707.15	VPS13D	protein_coding
chr1:12400181|12416827	0.0404	exon	1.000	22.000	0.083	ENSG00000048707.15	VPS13D	protein_coding
chr1:12484288|12497223	0.0404	antisense	1.000	0.000	1.000	ENSG00000048707.15	VPS13D	protein_coding
chr1:13715541|13732882	0.0808	exon	2.000	23.000	0.148	ENSG00000116731.23	PRDM2	protein_coding
chr1:13715541|13742157	0.0404	exon	1.000	12.000	0.143	ENSG00000116731.23	PRDM2	protein_coding
chr1:13715541|13749487	0.0404	exon	1.000	0.000	1.000	ENSG00000116731.23	PRDM2	protein_coding
chr1:13731000|13742157	0.3637	exon	9.000	4.000	0.818	ENSG00000116731.23	PRDM2	protein_coding
chr1:13731000|13749487	0.2020	exon	5.000	7.000	0.588	ENSG00000116731.23	PRDM2	protein_coding
chr1:13742005|13749487	0.1212	exon	3.000	6.000	0.500	ENSG00000116731.23	PRDM2	protein_coding
chr1:13769118|13782831	0.0404	exon	1.000	5.000	0.286	ENSG00000116731.23	PRDM2	protein_coding
chr1:13773078|13782831	0.1212	exon	3.000	8.000	0.429	ENSG00000116731.23	PRDM2	protein_coding
chr1:14759555|14759754	0.0404	intron	1.000	1.000	0.667	ENSG00000189337.17	KAZN	protein_coding
chr1:15056091|15063622	0.0404	exon	1.000	14.000	0.125	ENSG00000189337.17	KAZN	protein_coding
chr1:15056091|15065753	0.0404	exon	1.000	7.000	0.222	ENSG00000189337.17	KAZN	protein_coding
chr1:15493892|15495452	0.0404	exon	1.000	10.000	0.167	ENSG00000132906.18	CASP9	protein_coding
chr1:15529088|15546871	0.0404	exon	1.000	5.000	0.286	ENSG00000251866.1,ENSG00000116138.13	SCARNA21B,DNAJC16	scaRNA,protein_coding
chr1:15529088|15562325	0.0808	exon	2.000	0.000	1.000	ENSG00000251866.1,ENSG00000116138.13	SCARNA21B,DNAJC16	scaRNA,protein_coding
chr1:15534237|15546871	0.0404	exon	1.000	10.000	0.167	ENSG00000251866.1,ENSG00000116138.13	SCARNA21B,DNAJC16	scaRNA,protein_coding
chr1:15534237|15562325	0.0404	exon	1.000	7.000	0.222	ENSG00000251866.1,ENSG00000116138.13	SCARNA21B,DNAJC16	scaRNA,protein_coding
chr1:15630325|15643650	0.0404	exon	1.000	46.000	0.042	ENSG00000197312.12	DDI2	protein_coding
chr1:15638307|15643650	0.1212	exon	3.000	0.000	1.000	ENSG00000197312.12	DDI2	protein_coding
chr1:15638307|15651895	0.0404	exon	1.000	52.000	0.037	ENSG00000197312.12	DDI2	protein_coding
chr1:15646837|15651895	0.0404	intron	1.000	0.000	1.000	ENSG00000197312.12	DDI2	protein_coding
chr1:15717893|15721388	0.2424	exon	6.000	33.000	0.267	ENSG00000116786.13	PLEKHM2	protein_coding
chr1:15728267|15732728	0.0404	exon	1.000	30.000	0.062	ENSG00000116786.13	PLEKHM2	protein_coding
chr1:15867879|15876678	0.1616	exon	4.000	27.000	0.229	ENSG00000065526.12	SPEN	protein_coding
chr1:15872816|15876678	1.2526	exon	31.000	0.000	1.000	ENSG00000065526.12	SPEN	protein_coding
chr1:15909321|15911301	0.0808	exon	2.000	114.000	0.034	ENSG00000065526.12	SPEN	protein_coding
chr1:15909321|15916279	0.1616	exon	4.000	36.000	0.182	ENSG00000065526.12	SPEN	protein_coding
chr1:15911101|15916279	0.0404	exon	1.000	48.000	0.040	ENSG00000065526.12	SPEN	protein_coding
chr1:15916128|15922349	0.1616	exon	4.000	43.000	0.157	ENSG00000065526.12	SPEN	protein_coding
chr1:15937163|15938006	0.3232	exon	8.000	50.000	0.242	ENSG00000065526.12	SPEN	protein_coding
chr1:15937487|15939326	0.0808	exon	2.000	66.000	0.057	ENSG00000065526.12	SPEN	protein_coding
chr1:16201782|16202574	0.1212	exon	3.000	2.000	0.750	ENSG00000142632.17	ARHGEF19	protein_coding
chr1:16294783|16305919	0.0404	exon	1.000	20.000	0.091	ENSG00000037637.11	FBXO42	protein_coding
chr1:16294783|16315435	0.1212	exon	3.000	10.000	0.375	ENSG00000037637.11	FBXO42	protein_coding
chr1:16294783|16316571	0.0808	intron	2.000	2.000	0.667	ENSG00000037637.11	FBXO42	protein_coding
chr1:16294783|16327363	0.0404	intron	1.000	0.000	1.000	ENSG00000037637.11	FBXO42	protein_coding
chr1:16475825|16490926	0.0808	exon	2.000	6.000	0.400	ENSG00000080947.15	CROCCP3	transcribed_unprocessed_pseudogene
chr1:16484823|16631109	0.0404	exon	1.000	35.000	0.054	ENSG00000277344.1,ENSG00000219481.11,ENSG00000215908.10,ENSG00000206652.1,ENSG00000233421.5,ENSG00000225710.1,ENSG00000080947.15	RNU1-6P,NBPF1,CROCCP2,RNU1-1,LINC01783,PDE4DIPP8,CROCCP3	snRNA,protein_coding,transcribed_unprocessed_pseudogene,snRNA,lncRNA,unprocessed_pseudogene,transcribed_unprocessed_pseudogene
chr1:16625775|16627289	0.0404	exon	1.000	24.000	0.077	ENSG00000215908.10	CROCCP2	transcribed_unprocessed_pseudogene
chr1:16628468|16633346	0.0404	exon	1.000	35.000	0.054	ENSG00000215908.10	CROCCP2	transcribed_unprocessed_pseudogene
chr1:17022608|17024074	0.0404	exon	1.000	5.000	0.286	ENSG00000117118.10	SDHB	protein_coding
chr1:17580553|17588479	0.2020	exon	5.000	9.000	0.526	ENSG00000074964.17	ARHGEF10L	protein_coding
chr1:17637888|17648675	0.0404	exon	1.000	6.000	0.250	ENSG00000074964.17	ARHGEF10L	protein_coding
chr1:19077785|19077967	0.0404	intron	1.000	5.000	0.286	ENSG00000127481.15	UBR4	protein_coding
chr1:19140788|19141777	0.0404	exon	1.000	102.000	0.019	ENSG00000127481.15	UBR4	protein_coding
chr1:19160111|19165757	0.0404	exon	1.000	105.000	0.019	ENSG00000127481.15	UBR4	protein_coding
chr1:19170762|19175033	0.0404	exon	1.000	76.000	0.026	ENSG00000127481.15	UBR4	protein_coding
chr1:19172864|19175033	0.0404	exon	1.000	54.000	0.036	ENSG00000127481.15	UBR4	protein_coding
chr1:19176592|19187540	0.0808	exon	2.000	109.000	0.035	ENSG00000127481.15	UBR4	protein_coding
chr1:19222624|19244015	0.0404	exon	1.000	59.000	0.033	ENSG00000127463.16	EMC1	protein_coding
chr1:19306018|19308642	0.0404	exon	1.000	19.000	0.095	ENSG00000053371.13	AKR7A2	protein_coding
chr1:19344358|19419750	0.0808	exon	2.000	21.000	0.160	ENSG00000077549.19	CAPZB	protein_coding
chr1:19356635|19357563	0.0404	exon	1.000	16.000	0.111	ENSG00000077549.19	CAPZB	protein_coding
chr1:19356635|19419750	0.0404	exon	1.000	14.000	0.125	ENSG00000077549.19	CAPZB	protein_coding
chr1:19770542|19787117	0.0404	exon	1.000	2.000	0.500	ENSG00000162542.14	TMCO4	protein_coding
chr1:20698379|20704899	0.0404	exon	1.000	9.000	0.182	ENSG00000117245.13	KIF17	protein_coding
chr1:20713454|20715639	0.1212	exon	3.000	8.000	0.429	ENSG00000117245.13	KIF17	protein_coding
chr1:20744744|20749882	0.0404	exon	1.000	12.000	0.143	ENSG00000127483.19	HP1BP3	protein_coding
chr1:20747544|20776750	0.0404	exon	1.000	48.000	0.040	ENSG00000127483.19	HP1BP3	protein_coding
chr1:20749723|20773610	0.1212	exon	3.000	27.000	0.182	ENSG00000127483.19	HP1BP3	protein_coding
chr1:20757166|20773610	0.3637	exon	9.000	65.000	0.217	ENSG00000127483.19	HP1BP3	protein_coding
chr1:20775724|20776005	0.0808	exon	2.000	40.000	0.091	ENSG00000127483.19	HP1BP3	protein_coding
chr1:20807152|20813239	0.0404	exon	1.000	5.000	0.286	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20810738|20813239	0.0404	exon	1.000	2.000	0.500	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20825100|20865262	0.0808	exon	2.000	30.000	0.118	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20840856|20865262	0.0404	exon	1.000	0.000	1.000	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20840856|20886371	0.1212	exon	3.000	8.000	0.429	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20840856|20942330	0.0404	exon	1.000	11.000	0.154	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20879282|20942330	0.1212	intron	3.000	2.000	0.750	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20893517|20904971	0.2020	exon	5.000	27.000	0.270	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20893517|20942330	0.5657	exon	14.000	0.000	1.000	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20899697|20899943	0.0404	exon	1.000	37.000	0.051	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20904883|20942330	0.1616	exon	4.000	79.000	0.092	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20941491|20942330	0.0404	exon	1.000	35.000	0.054	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20941491|20950108	0.0808	exon	2.000	1.000	0.800	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20941491|20950111	0.0808	exon	2.000	0.000	1.000	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20941491|20980448	0.0404	exon	1.000	25.000	0.074	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20950003|20981227	0.0404	exon	1.000	64.000	0.030	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20950003|21002808	0.0404	exon	1.000	0.000	1.000	ENSG00000221808.1,ENSG00000075151.24	MIR1256,EIF4G3	miRNA,protein_coding
chr1:20969474|20981227	0.4445	exon	11.000	0.000	1.000	ENSG00000075151.24	EIF4G3	protein_coding
chr1:20969474|21002808	0.6061	exon	15.000	81.000	0.270	ENSG00000221808.1,ENSG00000075151.24	MIR1256,EIF4G3	miRNA,protein_coding
