circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr1:150226608|150229237	0.0454	exon	1.000	581.000	0.003	ENSG00000143401.15	ANP32E	protein_coding
chr1:150951365|150962719	0.0454	exon	1.000	101.000	0.019	ENSG00000143379.13	SETDB1	protein_coding
chr1:151107037|151118139	0.0454	exon	1.000	37.000	0.051	ENSG00000143458.12	GABPB2	protein_coding
chr1:154234591|154235291	0.0454	exon	1.000	406.000	0.005	ENSG00000143569.19	UBAP2L	protein_coding
chr1:155459797|155462599	0.0454	exon	1.000	28.000	0.067	ENSG00000116539.14	ASH1L	protein_coding
chr1:155602073|155726019	0.0909	exon	2.000	196.000	0.020	ENSG00000132676.16,ENSG00000125459.17,ENSG00000225082.2	DAP3,MSTO1,DAP3P1	protein_coding,protein_coding,unprocessed_pseudogene
chr1:155908378|155908672	0.0454	intron	1.000	4.000	0.333	ENSG00000143622.11	RIT1	protein_coding
chr1:160279801|160283109	0.0454	exon	1.000	280.000	0.007	ENSG00000162735.19,ENSG00000258465.8	PEX19,ENSG00000258465	protein_coding,protein_coding
chr1:167332470|167416185	0.0454	exon	1.000	53.000	0.036	ENSG00000143190.23,ENSG00000272033.1	POU2F1,ENSG00000272033	protein_coding,lncRNA
chr1:167979795|167981001	0.0454	intron	1.000	0.000	1.000	ENSG00000143164.16	DCAF6	protein_coding
chr1:168377913|168379782	0.0909	intergenic	2.000	9.000	0.308	None	None	None
chr1:171485686|171588505	0.0454	exon	1.000	539.000	0.004	ENSG00000117523.18	PRRC2C	protein_coding
chr1:171523221|171532961	0.0909	exon	2.000	243.000	0.016	ENSG00000117523.18	PRRC2C	protein_coding
chr1:171524821|171532961	0.0909	exon	2.000	893.000	0.004	ENSG00000117523.18	PRRC2C	protein_coding
chr1:179525334|179534962	0.0909	exon	2.000	0.000	1.000	ENSG00000162779.22	AXDND1	protein_coding
chr1:180984677|180993425	0.0454	exon	1.000	78.000	0.025	ENSG00000135823.14	STX6	protein_coding
chr1:182804364|182805120	0.0454	intron	1.000	2.000	0.500	ENSG00000135838.14	NPL	protein_coding
chr1:193135391|193142066	0.0454	exon	1.000	134.000	0.015	ENSG00000134371.14,ENSG00000221680.1	CDC73,MIR1278	protein_coding,miRNA
chr1:205616478|205623891	0.0454	exon	1.000	42.000	0.045	ENSG00000158711.14	ELK4	protein_coding
chr1:205711744|205729621	0.0454	intron	1.000	599.000	0.003	ENSG00000069275.13	NUCKS1	protein_coding
chr1:224110763|224111529	0.0909	intergenic	2.000	0.000	1.000	None	None	None
chr1:224952670|224974153	0.1363	exon	3.000	1.000	0.857	ENSG00000185842.16	DNAH14	protein_coding
chr1:224952670|225007544	0.0909	exon	2.000	1.000	0.800	ENSG00000185842.16	DNAH14	protein_coding
chr1:225051451|225100884	0.0454	exon	1.000	1.000	0.667	ENSG00000185842.16	DNAH14	protein_coding
chr1:225507951|225567414	0.0454	exon	1.000	415.000	0.005	ENSG00000154380.18	ENAH	protein_coding
chr1:227139576|227147559	0.0454	exon	1.000	46.000	0.042	ENSG00000143776.20	CDC42BPA	protein_coding
chr1:235172618|235196115	0.0454	exon	1.000	201.000	0.010	ENSG00000054267.22,ENSG00000263439.1	ARID4B,MIR4753	protein_coding,miRNA
chr1:235219793|235240451	0.0454	exon	1.000	186.000	0.011	ENSG00000054267.22	ARID4B	protein_coding
chr1:236468231|236485045	0.0454	intron	1.000	12.000	0.143	ENSG00000186197.15,ENSG00000244457.2	EDARADD,ENO1P1	protein_coding,transcribed_processed_pseudogene
chr1:236725933|236731314	0.0454	exon	1.000	24.000	0.077	ENSG00000077522.15	ACTN2	protein_coding
chr1:240177921|240211235	0.0454	exon	1.000	16.000	0.111	ENSG00000155816.21	FMN2	protein_coding
chr1:240206799|240294883	0.0454	exon	1.000	11.000	0.154	ENSG00000155816.21	FMN2	protein_coding
chr1:244610240|244653355	0.0454	exon	1.000	73.000	0.027	ENSG00000179397.18,ENSG00000121644.19	CATSPERE,DESI2	protein_coding,protein_coding
chr1:246548545|246556721	0.0454	exon	1.000	69.000	0.028	ENSG00000162851.8	TFB2M	protein_coding
chr1:247155566|247159813	0.1363	exon	3.000	8.000	0.429	ENSG00000196418.13	ZNF124	protein_coding
chr2:27607845|27608039	0.0454	exon	1.000	139.000	0.014	ENSG00000259080.1,ENSG00000243943.10	ENSG00000259080,ZNF512	lncRNA,protein_coding
chr2:37236096|37248426	0.0454	exon	1.000	81.000	0.024	ENSG00000003509.16	NDUFAF7	protein_coding
chr2:38343268|38354177	0.0454	exon	1.000	57.000	0.034	ENSG00000119787.14	ATL2	protein_coding
chr2:38837831|38843210	0.0454	exon	1.000	86.000	0.023	ENSG00000163214.21	DHX57	protein_coding
chr2:44342417|44346390	0.0454	exon	1.000	111.000	0.018	ENSG00000138078.16	PREPL	protein_coding
chr2:46535813|46592583	0.1363	exon	3.000	106.000	0.054	ENSG00000250565.7,ENSG00000151665.13,ENSG00000250116.2	ATP6V1E2,PIGF,RHOQ-AS1	protein_coding,protein_coding,lncRNA
chr2:55636312|55646322	0.0454	exon	1.000	182.000	0.011	ENSG00000138035.15	PNPT1	protein_coding
chr2:61470650|61533903	0.0454	exon	1.000	210.000	0.009	ENSG00000115464.15,ENSG00000082898.19	USP34,XPO1	protein_coding,protein_coding
chr2:61522611|61533903	0.0454	exon	1.000	201.000	0.010	ENSG00000082898.19	XPO1	protein_coding
chr2:65015168|65015493	0.0454	intron	1.000	3.000	0.400	ENSG00000237638.3	LINC02245	lncRNA
chr2:68186468|68294026	0.0909	exon	2.000	182.000	0.022	ENSG00000119865.9,ENSG00000221823.11,ENSG00000273398.6	CNRIP1,PPP3R1,ENSG00000273398	protein_coding,protein_coding,protein_coding
chr2:69337898|69363670	0.0454	exon	1.000	119.000	0.017	ENSG00000198380.13	GFPT1	protein_coding
chr2:77543341|77563832	0.0909	intron	2.000	0.000	1.000	ENSG00000176204.14	LRRTM4	protein_coding
chr2:86151297|86181372	0.0454	exon	1.000	298.000	0.007	ENSG00000200241.1,ENSG00000132305.22	Y_RNA,IMMT	misc_RNA,protein_coding
chr2:95851694|95860074	0.0909	exon	2.000	22.000	0.154	ENSG00000174501.15	ANKRD36C	protein_coding
chr2:95914108|95916171	0.2272	exon	5.000	14.000	0.417	ENSG00000174501.15	ANKRD36C	protein_coding
chr2:97187198|97211741	0.0454	exon	1.000	2.000	0.500	ENSG00000135976.21	ANKRD36	protein_coding
chr2:97194726|97196788	0.0454	exon	1.000	9.000	0.182	ENSG00000135976.21	ANKRD36	protein_coding
chr2:99194751|99195756	0.0909	exon	2.000	238.000	0.017	ENSG00000273155.1,ENSG00000185414.20,ENSG00000241962.9	ENSG00000273155,MRPL30,ENSG00000241962	protein_coding,protein_coding,protein_coding
chr2:112501206|112503181	0.0454	exon	1.000	94.000	0.021	ENSG00000114999.8	TTL	protein_coding
chr2:122040194|122042086	0.0454	intron	1.000	2.000	0.500	ENSG00000286481.2	ENSG00000286481	lncRNA
chr2:128109634|128121298	0.0454	exon	1.000	49.000	0.039	ENSG00000136731.13	UGGT1	protein_coding
chr2:130344629|130359646	0.0454	exon	1.000	246.000	0.008	ENSG00000072135.13,ENSG00000136718.10	PTPN18,IMP4	protein_coding,protein_coding
chr2:135748267|135772547	0.0454	exon	1.000	201.000	0.010	ENSG00000144224.17	UBXN4	protein_coding
chr2:135748267|135776351	0.0909	exon	2.000	67.000	0.056	ENSG00000144224.17	UBXN4	protein_coding
chr2:158994293|159001189	0.0454	intron	1.000	25.000	0.074	ENSG00000115183.15	TANC1	protein_coding
chr2:171016001|171016251	0.0454	intron	1.000	0.000	1.000	ENSG00000198586.14	TLK1	protein_coding
chr2:196912882|196923125	0.0454	intron	1.000	12.000	0.143	ENSG00000197121.15	PGAP1	protein_coding
chr2:202282351|202377550	0.0454	exon	1.000	397.000	0.005	ENSG00000055044.11,ENSG00000204217.16,ENSG00000271852.1,ENSG00000272966.1,ENSG00000264275.1,ENSG00000238317.2,ENSG00000289490.1	NOP58,BMPR2,SNORD11B,ENSG00000272966,RN7SL753P,SNORD11,ENSG00000289490	protein_coding,protein_coding,snoRNA,lncRNA,misc_RNA,snoRNA,protein_coding
chr2:202297379|202304606	0.0454	intron	1.000	408.000	0.005	ENSG00000055044.11	NOP58	protein_coding
chr2:202464809|202467689	0.0454	exon	1.000	31.000	0.061	ENSG00000204217.16	BMPR2	protein_coding
chr2:202974334|202982441	0.0454	exon	1.000	11.000	0.154	ENSG00000138380.18	CARF	protein_coding
chr2:207976651|207977586	0.0454	exon	1.000	16.000	0.111	ENSG00000178385.15	PLEKHM3	protein_coding
chr2:215325987|215333457	0.0454	exon	1.000	623.000	0.003	ENSG00000138363.15	ATIC	protein_coding
chr2:238246291|238334035	0.0909	exon	2.000	46.000	0.080	ENSG00000283635.1,ENSG00000225057.2,ENSG00000204104.12	ENSG00000283635,ENSG00000225057,TRAF3IP1	lncRNA,lncRNA,protein_coding
chr2:239134245|239139796	0.0454	exon	1.000	12.000	0.143	ENSG00000068024.18	HDAC4	protein_coding
chr2:241508006|241634079	0.0454	exon	1.000	184.000	0.011	ENSG00000115694.15,ENSG00000176946.13,ENSG00000234235.1	STK25,THAP4,BOK-AS1	protein_coding,protein_coding,lncRNA
chr3:9473236|9475156	0.0454	exon	1.000	269.000	0.007	ENSG00000168137.20	SETD5	protein_coding
chr3:23954537|23965162	0.0454	exon	1.000	47.000	0.041	ENSG00000174738.13	NR1D2	protein_coding
chr3:32708670|32727870	0.0454	exon	1.000	96.000	0.020	ENSG00000182973.20	CNOT10	protein_coding
chr3:40492619|40492900	0.0454	intron	1.000	0.000	1.000	ENSG00000177842.12	ZNF620	protein_coding
chr3:47622207|47638780	0.0454	exon	1.000	537.000	0.004	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47661294|47678311	0.0454	exon	1.000	176.000	0.011	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47689387|47701362	0.0909	exon	2.000	382.000	0.010	ENSG00000173473.11	SMARCC1	protein_coding
chr3:49967470|49975392	0.0454	exon	1.000	87.000	0.022	ENSG00000004534.15	RBM6	protein_coding
chr3:52457843|52536906	0.0454	exon	1.000	72.000	0.027	ENSG00000010327.10,ENSG00000010322.16,ENSG00000168273.8	STAB1,NISCH,SMIM4	protein_coding,protein_coding,protein_coding
chr3:56383003|56383155	0.0454	intron	1.000	1.000	0.667	ENSG00000187672.14	ERC2	protein_coding
chr3:67495798|67609596	0.0454	exon	1.000	204.000	0.010	ENSG00000172340.15	SUCLG2	protein_coding
chr3:71299820|71359244	0.0454	exon	1.000	27.000	0.069	ENSG00000285708.1,ENSG00000114861.24	ENSG00000285708,FOXP1	protein_coding,protein_coding
chr3:113085232|113270944	0.0909	intron	2.000	0.000	1.000	ENSG00000144857.15,ENSG00000240057.7	BOC,ENSG00000240057	protein_coding,lncRNA
chr3:113143854|113270944	0.0909	intron	2.000	15.000	0.211	ENSG00000144857.15,ENSG00000240057.7	BOC,ENSG00000240057	protein_coding,lncRNA
chr3:119863419|119905852	0.0454	exon	1.000	100.000	0.020	ENSG00000082701.17	GSK3B	protein_coding
chr3:121485041|121498670	0.0454	exon	1.000	21.000	0.087	ENSG00000051341.15	POLQ	protein_coding
chr3:130728463|130736002	0.0454	exon	1.000	65.000	0.030	ENSG00000196455.8	PIK3R4	protein_coding
chr3:138121195|138245183	0.0454	intron	1.000	30.000	0.062	ENSG00000114098.18	ARMC8	protein_coding
chr3:142002531|142002699	0.0454	intron	1.000	1.000	0.667	ENSG00000114126.18	TFDP2	protein_coding
chr3:158122103|158123991	0.0909	exon	2.000	158.000	0.025	ENSG00000174891.14	RSRC1	protein_coding
chr3:158455611|158461003	0.0909	intron	2.000	108.000	0.036	ENSG00000174891.14	RSRC1	protein_coding
chr3:160401915|160416415	0.0454	exon	1.000	697.000	0.003	ENSG00000207779.1,ENSG00000198987.1,ENSG00000113810.16	MIR15B,MIR16-2,SMC4	miRNA,miRNA,protein_coding
chr3:170145423|170149244	0.0454	exon	1.000	34.000	0.056	ENSG00000173889.16	PHC3	protein_coding
chr3:184849071|184870805	0.0454	exon	1.000	25.000	0.074	ENSG00000156931.16	VPS8	protein_coding
chr3:195342471|195345317	0.0909	exon	2.000	23.000	0.148	ENSG00000114331.16	ACAP2	protein_coding
chr3:196487399|196488683	0.0454	exon	1.000	28.000	0.067	ENSG00000163961.4	RNF168	protein_coding
chr3:196782626|196868073	0.0454	exon	1.000	40.000	0.048	ENSG00000119231.11,ENSG00000180370.10	SENP5,PAK2	protein_coding,protein_coding
chr3:197075837|197091026	0.0454	exon	1.000	13.000	0.133	ENSG00000075711.21	DLG1	protein_coding
chr3:197104903|197119530	0.0454	exon	1.000	61.000	0.032	ENSG00000075711.21	DLG1	protein_coding
chr3:197130527|197149796	0.0454	exon	1.000	23.000	0.080	ENSG00000075711.21	DLG1	protein_coding
chr4:1225360|1241519	0.0454	exon	1.000	229.000	0.009	ENSG00000159692.16	CTBP1	protein_coding
chr4:1228199|1228343	0.0454	exon	1.000	314.000	0.006	ENSG00000159692.16	CTBP1	protein_coding
chr4:2874919|2884666	0.0454	intron	1.000	67.000	0.029	ENSG00000087274.19	ADD1	protein_coding
chr4:2949934|2951245	0.0454	exon	1.000	318.000	0.006	ENSG00000087269.16	NOP14	protein_coding
chr4:4274367|4281897	0.0454	exon	1.000	514.000	0.004	ENSG00000145220.14	LYAR	protein_coding
chr4:4648977|4649542	0.0454	exon	1.000	16.000	0.111	ENSG00000247708.8	STX18-AS1	lncRNA
chr4:20256672|20268881	0.0454	exon	1.000	426.000	0.005	ENSG00000145147.20	SLIT2	protein_coding
chr4:24548855|24556410	0.0454	exon	1.000	543.000	0.004	ENSG00000109606.13	DHX15	protein_coding
chr4:25333183|25333988	0.0454	exon	1.000	23.000	0.080	ENSG00000168228.16	ZCCHC4	protein_coding
chr4:42001616|42023384	0.0454	exon	1.000	172.000	0.011	ENSG00000014824.14	SLC30A9	protein_coding
chr4:51848205|51891851	0.0454	exon	1.000	30.000	0.062	ENSG00000109184.15	DCUN1D4	protein_coding
chr4:53414615|53444103	0.0454	exon	1.000	150.000	0.013	ENSG00000282278.1,ENSG00000145216.16	ENSG00000282278,FIP1L1	protein_coding,protein_coding
chr4:112738197|112762724	0.0454	intron	1.000	0.000	1.000	ENSG00000241002.1	RPL32P13	processed_pseudogene
chr4:127669036|127687867	0.0454	exon	1.000	5.000	0.286	ENSG00000164066.13	INTU	protein_coding
chr4:128074460|128077962	0.0909	exon	2.000	68.000	0.056	ENSG00000138709.19	LARP1B	protein_coding
chr4:128074460|128098330	0.0454	exon	1.000	119.000	0.017	ENSG00000138709.19	LARP1B	protein_coding
chr4:128946007|129003876	0.0454	exon	1.000	32.000	0.059	ENSG00000151466.12	SCLT1	protein_coding
chr4:140396171|140399014	0.0454	exon	1.000	32.000	0.059	ENSG00000153132.13	CLGN	protein_coding
chr4:147617427|147617578	0.0454	exon	1.000	56.000	0.034	ENSG00000164168.8	TMEM184C	protein_coding
chr4:151454701|151588926	0.0454	exon	1.000	6.000	0.250	ENSG00000253019.1,ENSG00000164142.16	RN7SKP35,FHIP1A	misc_RNA,protein_coding
chr5:14673642|14681607	0.0454	exon	1.000	44.000	0.043	ENSG00000154124.5	OTULIN	protein_coding
chr5:22798992|22810709	0.0454	intron	1.000	5.000	0.286	ENSG00000154162.15	CDH12	protein_coding
chr5:31421272|31424471	0.0454	exon	1.000	210.000	0.009	ENSG00000113360.17	DROSHA	protein_coding
chr5:32379115|32390437	0.0454	exon	1.000	379.000	0.005	ENSG00000056097.16	ZFR	protein_coding
chr5:37292879|37318085	0.0454	exon	1.000	228.000	0.009	ENSG00000113569.16	NUP155	protein_coding
chr5:37381602|37396570	0.0454	exon	1.000	95.000	0.021	ENSG00000082068.9	WDR70	protein_coding
chr5:64804246|64804386	0.0909	exon	2.000	220.000	0.018	ENSG00000153015.17	CWC27	protein_coding
chr5:66012049|66014725	0.0909	exon	2.000	46.000	0.080	ENSG00000112851.15	ERBIN	protein_coding
chr5:78415520|78421960	0.0454	exon	1.000	115.000	0.017	ENSG00000085365.18	SCAMP1	protein_coding
chr5:88282042|88292643	0.0454	exon	1.000	20.000	0.091	ENSG00000247828.9	TMEM161B-DT	lncRNA
chr5:90495677|90506674	0.2272	exon	5.000	62.000	0.139	ENSG00000113356.13	POLR3G	protein_coding
chr5:94643273|94654752	0.2727	exon	6.000	39.000	0.235	ENSG00000133302.13	SLF1	protein_coding
chr5:118973856|118973997	0.3636	exon	8.000	31.000	0.340	ENSG00000197744.5	PTMAP2	processed_pseudogene
chr5:129461102|129526456	0.0454	exon	1.000	8.000	0.200	ENSG00000145808.10	ADAMTS19	protein_coding
chr5:132699171|132703619	0.0454	exon	1.000	69.000	0.028	ENSG00000131437.16	KIF3A	protein_coding
chr5:137770003|137859147	0.0909	intron	2.000	0.000	1.000	ENSG00000250159.7	PKD2L2-DT	lncRNA
chr5:143284484|143284683	0.0454	intron	1.000	2.000	0.500	ENSG00000113580.15	NR3C1	protein_coding
chr5:159194716|159203656	0.0909	exon	2.000	172.000	0.023	ENSG00000145860.12	RNF145	protein_coding
chr5:172950709|172960041	0.0454	exon	1.000	628.000	0.003	ENSG00000254295.1,ENSG00000037241.7,ENSG00000113719.17	ENSG00000254295,RPL26L1,ERGIC1	lncRNA,protein_coding,protein_coding
chr5:173317691|173318071	0.0454	exon	1.000	708.000	0.003	ENSG00000113739.11	STC2	protein_coding
chr5:177536358|177539147	0.0909	exon	2.000	104.000	0.037	ENSG00000146067.16	FAM193B	protein_coding
chr5:177619078|177632738	0.0454	exon	1.000	47.000	0.041	ENSG00000246596.7	ENSG00000246596	transcribed_unprocessed_pseudogene
chr5:178885614|178931326	0.0454	exon	1.000	20.000	0.091	ENSG00000253869.1,ENSG00000198939.8,ENSG00000178338.11	PIGFP1,ZFP2,ZNF354B	processed_pseudogene,protein_coding,protein_coding
chr5:179705679|179710065	0.0454	exon	1.000	1283.000	0.002	ENSG00000127022.16	CANX	protein_coding
chr5:179709873|179720560	0.0909	exon	2.000	1824.000	0.002	ENSG00000127022.16	CANX	protein_coding
chr5:179724762|179726759	0.0454	exon	1.000	2229.000	0.001	ENSG00000127022.16	CANX	protein_coding
chr5:180550059|180553407	0.0454	antisense	1.000	152.000	0.013	ENSG00000113300.13	CNOT6	protein_coding
chr6:2115771|2117556	0.0909	exon	2.000	54.000	0.069	ENSG00000112699.11	GMDS	protein_coding
chr6:4891713|4892379	0.0909	exon	2.000	43.000	0.085	ENSG00000153046.18	CDYL	protein_coding
chr6:18237381|18249701	0.0909	exon	2.000	672.000	0.006	ENSG00000124795.17	DEK	protein_coding
chr6:18256361|18258405	0.1818	exon	4.000	586.000	0.013	ENSG00000124795.17	DEK	protein_coding
chr6:30579973|30580519	0.0454	exon	1.000	448.000	0.004	ENSG00000204574.14	ABCF1	protein_coding
chr6:30670410|30671274	0.0454	exon	1.000	166.000	0.012	ENSG00000204560.10	DHX16	protein_coding
chr6:31632743|31632919	0.0454	exon	1.000	1002.000	0.002	ENSG00000204469.13	PRRC2A	protein_coding
chr6:34293451|34295685	0.0454	exon	1.000	300.000	0.007	ENSG00000270800.3,ENSG00000272325.2	RPS10-NUDT3,NUDT3	protein_coding,protein_coding
chr6:36095795|36116421	0.0454	intron	1.000	6.000	0.250	ENSG00000112062.11	MAPK14	protein_coding
chr6:38061593|38116739	0.0909	exon	2.000	122.000	0.032	ENSG00000156639.12	ZFAND3	protein_coding
chr6:39816120|39821473	0.0454	intron	1.000	2.000	0.500	ENSG00000281969.1,ENSG00000146122.17	ENSG00000281969,DAAM2	TEC,protein_coding
chr6:42674126|42678669	0.0909	exon	2.000	71.000	0.053	ENSG00000024048.11	UBR2	protein_coding
chr6:42886786|42887351	0.0454	exon	1.000	535.000	0.004	ENSG00000146223.16	RPL7L1	protein_coding
chr6:70748085|70798737	0.0909	intron	2.000	79.000	0.048	ENSG00000112305.15	SMAP1	protein_coding
chr6:79060478|79060818	0.0454	exon	1.000	116.000	0.017	ENSG00000146247.14	PHIP	protein_coding
chr6:87529542|87681763	0.0454	exon	1.000	174.000	0.011	ENSG00000135334.9,ENSG00000146282.19	AKIRIN2,RARS2	protein_coding,protein_coding
chr6:116689320|116692392	0.0454	exon	1.000	47.000	0.041	ENSG00000196911.11	KPNA5	protein_coding
chr6:116698704|116705160	0.0909	exon	2.000	32.000	0.111	ENSG00000196911.11	KPNA5	protein_coding
chr6:125855020|125855240	0.0454	exon	1.000	34.000	0.056	ENSG00000111912.20	NCOA7	protein_coding
chr6:125975854|125979477	0.0909	intron	2.000	37.000	0.098	ENSG00000111911.7	HINT3	protein_coding
chr6:131145285|131169273	0.1363	exon	3.000	28.000	0.176	ENSG00000118507.18	AKAP7	protein_coding
chr6:141582000|141753011	0.0454	intron	1.000	23.000	0.080	ENSG00000218351.2	RPS3AP23	transcribed_processed_pseudogene
chr6:149788191|149792038	0.0454	intron	1.000	0.000	1.000	ENSG00000120265.19	PCMT1	protein_coding
chr6:152201824|152215060	0.0454	exon	1.000	12.000	0.143	ENSG00000131018.25	SYNE1	protein_coding
chr6:158429736|158461729	0.0454	exon	1.000	15.000	0.118	ENSG00000130338.13,ENSG00000243373.3	TULP4,RN7SL173P	protein_coding,misc_RNA
chr6:161034259|161049979	0.0454	exon	1.000	40.000	0.048	ENSG00000085511.20	MAP3K4	protein_coding
chr6:167864551|167891029	0.0454	exon	1.000	29.000	0.065	ENSG00000130396.21	AFDN	protein_coding
chr6:167870383|167889326	0.0909	exon	2.000	54.000	0.069	ENSG00000130396.21	AFDN	protein_coding
chr6:167870383|167902386	0.0909	exon	2.000	79.000	0.048	ENSG00000130396.21	AFDN	protein_coding
chr6:167870383|167925091	0.0454	exon	1.000	60.000	0.032	ENSG00000130396.21	AFDN	protein_coding
chr6:167870386|167891029	0.0454	exon	1.000	117.000	0.017	ENSG00000130396.21	AFDN	protein_coding
