circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr1:5873252|5887466	0.0423	exon	1.000	5.000	0.286	ENSG00000131697.18	NPHP4	protein_coding
chr1:5873252|5909213	0.1269	exon	3.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5887286|5986327	0.0846	exon	2.000	3.000	0.571	ENSG00000131697.18	NPHP4	protein_coding
chr1:5890868|5952836	0.0423	exon	1.000	9.000	0.182	ENSG00000131697.18	NPHP4	protein_coding
chr1:5904617|5905780	0.0846	exon	2.000	18.000	0.182	ENSG00000131697.18	NPHP4	protein_coding
chr1:5904617|5905783	0.0423	exon	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5904617|5952836	0.0846	exon	2.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5904617|5986327	0.0423	exon	1.000	12.000	0.143	ENSG00000131697.18	NPHP4	protein_coding
chr1:5909152|5933329	0.0423	exon	1.000	19.000	0.095	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5933329	0.3807	exon	9.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5933935	0.1269	intron	3.000	1.000	0.857	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5947230	0.0423	exon	1.000	62.000	0.031	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5952836	0.5921	exon	14.000	13.000	0.683	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5969259	0.0423	exon	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5986327	0.2538	exon	6.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5933147|5986232	0.0423	exon	1.000	60.000	0.032	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5952836	0.4653	exon	11.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5961949	0.2961	exon	7.000	1.000	0.933	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5969259	0.0846	exon	2.000	97.000	0.040	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5986232	0.0423	exon	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5952700|5969259	0.1269	exon	3.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5952700|5986232	0.0423	exon	1.000	69.000	0.028	ENSG00000131697.18	NPHP4	protein_coding
chr1:5952700|5986327	0.0846	exon	2.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5961794|5969259	0.1269	exon	3.000	39.000	0.133	ENSG00000131697.18	NPHP4	protein_coding
chr1:5961794|5978413	0.0423	exon	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5961794|5986327	0.0846	exon	2.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5967299|5986327	0.2538	exon	6.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5967299|5986886	0.0423	intron	1.000	61.000	0.032	ENSG00000131697.18	NPHP4	protein_coding
chr1:5978270|5986327	0.0846	exon	2.000	5.000	0.444	ENSG00000131697.18	NPHP4	protein_coding
chr1:6192930|6197756	0.1692	exon	4.000	57.000	0.123	ENSG00000116251.11,ENSG00000285629.1	RPL22,ENSG00000285629	protein_coding,protein_coding
chr1:6224762|6232119	0.0423	exon	1.000	88.000	0.022	ENSG00000116237.16	ICMT	protein_coding
chr1:6231902|6233643	0.3807	exon	9.000	108.000	0.143	ENSG00000116237.16	ICMT	protein_coding
chr1:6318492|6333568	0.0423	exon	1.000	23.000	0.080	ENSG00000097021.20	ACOT7	protein_coding
chr1:6318492|6339589	0.0423	exon	1.000	13.000	0.133	ENSG00000097021.20	ACOT7	protein_coding
chr1:6477529|6532760	0.0846	exon	2.000	37.000	0.098	ENSG00000162408.11,ENSG00000171680.23	NOL9,PLEKHG5	protein_coding,protein_coding
chr1:6526696|6532079	0.2961	exon	7.000	71.000	0.165	ENSG00000162408.11	NOL9	protein_coding
chr1:6528994|6541927	0.0423	exon	1.000	79.000	0.025	ENSG00000162408.11	NOL9	protein_coding
chr1:6531968|6532760	0.1269	exon	3.000	43.000	0.122	ENSG00000162408.11	NOL9	protein_coding
chr1:6531968|6533441	0.1269	exon	3.000	21.000	0.222	ENSG00000162408.11	NOL9	protein_coding
chr1:6533280|6549698	0.0423	exon	1.000	47.000	0.041	ENSG00000162408.11	NOL9	protein_coding
chr1:6549571|6550615	0.0846	exon	2.000	79.000	0.048	ENSG00000162408.11	NOL9	protein_coding
chr1:6599047|6599452	0.1269	exon	3.000	47.000	0.113	ENSG00000162413.17	KLHL21	protein_coding
chr1:6628499|6630353	0.1269	exon	3.000	5.000	0.545	ENSG00000041988.16	THAP3	protein_coding
chr1:6644558|6651602	0.0423	exon	1.000	24.000	0.077	ENSG00000007923.17	DNAJC11	protein_coding
chr1:6667709|6681037	0.1692	exon	4.000	45.000	0.151	ENSG00000007923.17	DNAJC11	protein_coding
chr1:6806983|6825210	0.1692	exon	4.000	0.000	1.000	ENSG00000171735.19	CAMTA1	protein_coding
chr1:6806983|6888899	0.0423	intron	1.000	0.000	1.000	ENSG00000171735.19	CAMTA1	protein_coding
chr1:6820181|6825210	0.0846	exon	2.000	19.000	0.174	ENSG00000171735.19	CAMTA1	protein_coding
chr1:7773442|7778169	0.0423	exon	1.000	12.000	0.143	ENSG00000269925.1,ENSG00000049245.13	ENSG00000269925,VAMP3	lncRNA,protein_coding
chr1:7777160|7778169	0.0846	exon	2.000	6.000	0.400	ENSG00000049245.13	VAMP3	protein_coding
chr1:7962763|7977738	0.0423	exon	1.000	27.000	0.069	ENSG00000116288.13	PARK7	protein_coding
chr1:7985922|7991447	0.0423	intron	1.000	7.000	0.222	ENSG00000284747.1	ENSG00000284747	lncRNA
chr1:8465925|8614686	0.0423	exon	1.000	0.000	1.000	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8495063|8508675	0.0846	exon	2.000	43.000	0.085	ENSG00000142599.19	RERE	protein_coding
chr1:8495063|8541318	0.0423	exon	1.000	97.000	0.020	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8495063|8557523	0.0846	exon	2.000	0.000	1.000	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8508627|8614686	0.0423	exon	1.000	38.000	0.050	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8541214|8557523	0.4653	exon	11.000	9.000	0.710	ENSG00000142599.19	RERE	protein_coding
chr1:8541214|8614686	0.2115	exon	5.000	2.000	0.833	ENSG00000142599.19	RERE	protein_coding
chr1:8556475|8614686	0.0846	exon	2.000	5.000	0.444	ENSG00000142599.19	RERE	protein_coding
chr1:8614561|8624380	0.0423	exon	1.000	45.000	0.043	ENSG00000142599.19	RERE	protein_coding
chr1:9740658|9741256	0.0846	intron	2.000	43.000	0.085	ENSG00000171603.18	CLSTN1	protein_coding
chr1:9741094|9755309	0.0423	exon	1.000	15.000	0.118	ENSG00000171603.18	CLSTN1	protein_coding
chr1:9741094|9809407	0.0423	intron	1.000	2.000	0.500	ENSG00000171603.18	CLSTN1	protein_coding
chr1:9749461|9749913	0.0423	exon	1.000	76.000	0.026	ENSG00000171603.18	CLSTN1	protein_coding
chr1:9751473|9755309	0.0846	exon	2.000	12.000	0.250	ENSG00000171603.18	CLSTN1	protein_coding
chr1:9871187|9877989	0.2538	exon	6.000	15.000	0.444	ENSG00000178585.15	CTNNBIP1	protein_coding
chr1:9931891|9934860	0.8036	exon	19.000	9.000	0.809	ENSG00000162441.12	LZIC	protein_coding
chr1:9931891|9936627	0.0423	exon	1.000	4.000	0.333	ENSG00000162441.12	LZIC	protein_coding
chr1:9975592|9981170	0.0423	exon	1.000	4.000	0.333	ENSG00000173614.14	NMNAT1	protein_coding
chr1:10080623|10103092	0.0846	intron	2.000	30.000	0.118	ENSG00000130939.20	UBE4B	protein_coding
chr1:10095461|10105744	0.3807	exon	9.000	14.000	0.562	ENSG00000130939.20	UBE4B	protein_coding
chr1:10095461|10119613	0.0423	exon	1.000	13.000	0.133	ENSG00000130939.20	UBE4B	protein_coding
chr1:10116163|10130813	0.0423	intron	1.000	8.000	0.200	ENSG00000130939.20	UBE4B	protein_coding
chr1:10117459|10119613	0.0423	exon	1.000	0.000	1.000	ENSG00000130939.20	UBE4B	protein_coding
chr1:10117459|10130813	0.0423	exon	1.000	0.000	1.000	ENSG00000130939.20	UBE4B	protein_coding
chr1:10117459|10135186	0.0423	exon	1.000	14.000	0.125	ENSG00000130939.20	UBE4B	protein_coding
chr1:10117459|10137205	0.0423	exon	1.000	0.000	1.000	ENSG00000130939.20	UBE4B	protein_coding
chr1:10134988|10137205	0.0846	exon	2.000	15.000	0.211	ENSG00000130939.20	UBE4B	protein_coding
chr1:10149184|10151561	0.0423	exon	1.000	9.000	0.182	ENSG00000130939.20	UBE4B	protein_coding
chr1:10149184|10161286	0.0846	exon	2.000	6.000	0.400	ENSG00000130939.20	UBE4B	protein_coding
chr1:10256247|10261970	0.1269	exon	3.000	32.000	0.158	ENSG00000054523.19	KIF1B	protein_coding
chr1:10261905|10268263	0.0846	exon	2.000	26.000	0.133	ENSG00000054523.19	KIF1B	protein_coding
chr1:10282400|10297246	0.0423	exon	1.000	19.000	0.095	ENSG00000054523.19	KIF1B	protein_coding
chr1:10291082|10297246	0.0423	exon	1.000	11.000	0.154	ENSG00000054523.19	KIF1B	protein_coding
chr1:10320043|10324895	0.0423	exon	1.000	28.000	0.067	ENSG00000054523.19	KIF1B	protein_coding
chr1:10320043|10343287	0.0423	exon	1.000	22.000	0.083	ENSG00000054523.19	KIF1B	protein_coding
chr1:10320043|10376676	0.0846	exon	2.000	7.000	0.364	ENSG00000054523.19	KIF1B	protein_coding
chr1:10334520|10361043	0.0423	exon	1.000	12.000	0.143	ENSG00000054523.19	KIF1B	protein_coding
chr1:10403071|10413251	0.0423	exon	1.000	52.000	0.037	ENSG00000142657.21	PGD	protein_coding
chr1:10404161|10418925	0.0423	exon	1.000	28.000	0.067	ENSG00000142657.21	PGD	protein_coding
chr1:10433842|10442441	0.0846	exon	2.000	4.000	0.500	ENSG00000175279.22,ENSG00000251503.8	CENPS,CENPS-CORT	protein_coding,protein_coding
chr1:10440347|10442441	0.2538	exon	6.000	9.000	0.571	ENSG00000175279.22,ENSG00000251503.8	CENPS,CENPS-CORT	protein_coding,protein_coding
chr1:11013716|11022250	0.1269	exon	3.000	10.000	0.375	ENSG00000120948.19	TARDBP	protein_coding
chr1:11023193|11025208	0.0423	exon	1.000	12.000	0.143	ENSG00000120948.19	TARDBP	protein_coding
chr1:11066529|11066748	0.0423	intron	1.000	1.000	0.667	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11068008|11070973	0.0423	exon	1.000	12.000	0.143	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11070900|11076948	0.2115	exon	5.000	2.000	0.833	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11073934|11076948	0.0423	exon	1.000	44.000	0.043	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11080764|11081238	0.0423	exon	1.000	34.000	0.056	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11090554|11091597	0.0423	exon	1.000	38.000	0.050	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11107405|11130777	0.0423	exon	1.000	16.000	0.111	ENSG00000198793.13	MTOR	protein_coding
chr1:11117004|11133197	0.0423	exon	1.000	5.000	0.286	ENSG00000198793.13	MTOR	protein_coding
chr1:11121095|11122126	0.0846	intron	2.000	1.000	0.800	ENSG00000198793.13	MTOR	protein_coding
chr1:11124498|11133197	0.1269	exon	3.000	37.000	0.140	ENSG00000198793.13	MTOR	protein_coding
chr1:11146676|11216234	0.0423	exon	1.000	46.000	0.042	ENSG00000198793.13	MTOR	protein_coding
chr1:11199258|11199703	0.0423	exon	1.000	55.000	0.035	ENSG00000198793.13	MTOR	protein_coding
chr1:11212312|11216234	0.0423	exon	1.000	17.000	0.105	ENSG00000198793.13	MTOR	protein_coding
chr1:11228668|11243300	0.0846	exon	2.000	10.000	0.286	ENSG00000198793.13	MTOR	protein_coding
chr1:11247625|11248094	0.0423	exon	1.000	132.000	0.015	ENSG00000198793.13	MTOR	protein_coding
chr1:11247819|11259423	0.0423	exon	1.000	100.000	0.020	ENSG00000198793.13	MTOR	protein_coding
chr1:11823707|11845766	0.0423	exon	1.000	1.000	0.667	ENSG00000276470.1,ENSG00000278852.1,ENSG00000011021.23	ENSG00000276470,ENSG00000278852,CLCN6	misc_RNA,misc_RNA,protein_coding
chr1:11947976|11950520	0.0423	exon	1.000	47.000	0.041	ENSG00000083444.17	PLOD1	protein_coding
chr1:11981970|11997421	0.0423	exon	1.000	21.000	0.087	ENSG00000116688.18	MFN2	protein_coding
chr1:11992555|11997421	0.0423	exon	1.000	102.000	0.019	ENSG00000116688.18	MFN2	protein_coding
chr1:12001401|12002103	0.3807	exon	9.000	125.000	0.126	ENSG00000116688.18	MFN2	protein_coding
chr1:12001401|12009726	0.0846	exon	2.000	0.000	1.000	ENSG00000116688.18	MFN2	protein_coding
chr1:12275825|12278038	0.0846	exon	2.000	35.000	0.103	ENSG00000048707.15	VPS13D	protein_coding
chr1:12299202|12304728	0.0423	exon	1.000	16.000	0.111	ENSG00000048707.15	VPS13D	protein_coding
chr1:12299202|12308641	0.1269	exon	3.000	32.000	0.158	ENSG00000048707.15	VPS13D	protein_coding
chr1:12299202|12321964	0.0846	exon	2.000	22.000	0.154	ENSG00000048707.15	VPS13D	protein_coding
chr1:12299202|12327854	0.0423	exon	1.000	13.000	0.133	ENSG00000048707.15	VPS13D	protein_coding
chr1:12322536|12329918	0.0423	exon	1.000	16.000	0.111	ENSG00000048707.15	VPS13D	protein_coding
chr1:12400181|12403973	0.0846	exon	2.000	9.000	0.308	ENSG00000048707.15	VPS13D	protein_coding
chr1:12400181|12416827	0.0846	exon	2.000	29.000	0.121	ENSG00000048707.15	VPS13D	protein_coding
chr1:12578718|12579412	0.1269	exon	3.000	3.000	0.667	ENSG00000162496.9,ENSG00000276830.1	DHRS3,MIR6730	protein_coding,miRNA
chr1:13715541|13719622	0.1269	intron	3.000	0.000	1.000	ENSG00000116731.23	PRDM2	protein_coding
chr1:13731000|13742157	0.8882	exon	21.000	2.000	0.955	ENSG00000116731.23	PRDM2	protein_coding
chr1:13731000|13749487	0.2961	exon	7.000	2.000	0.875	ENSG00000116731.23	PRDM2	protein_coding
chr1:13731000|13769173	0.0846	exon	2.000	2.000	0.667	ENSG00000289380.1,ENSG00000116731.23	ENSG00000289380,PRDM2	lncRNA,protein_coding
chr1:13731000|13782831	0.0423	exon	1.000	0.000	1.000	ENSG00000289380.1,ENSG00000116731.23	ENSG00000289380,PRDM2	lncRNA,protein_coding
chr1:13773078|13782831	0.0846	exon	2.000	18.000	0.182	ENSG00000116731.23	PRDM2	protein_coding
chr1:13778418|13782831	0.2538	exon	6.000	14.000	0.462	ENSG00000116731.23	PRDM2	protein_coding
chr1:14598983|14599223	0.0423	exon	1.000	6.000	0.250	ENSG00000189337.17	KAZN	protein_coding
chr1:14944357|14946173	0.0423	intron	1.000	0.000	1.000	ENSG00000189337.17	KAZN	protein_coding
chr1:15056091|15065753	0.0423	exon	1.000	9.000	0.182	ENSG00000189337.17	KAZN	protein_coding
chr1:15484502|15507907	0.0846	intron	2.000	0.000	1.000	ENSG00000132906.18	CASP9	protein_coding
chr1:15534237|15536814	0.0846	exon	2.000	14.000	0.222	ENSG00000116138.13	DNAJC16	protein_coding
chr1:15544399|15567269	0.0423	exon	1.000	21.000	0.087	ENSG00000116138.13	DNAJC16	protein_coding
chr1:15626669|15643650	0.0423	exon	1.000	0.000	1.000	ENSG00000197312.12	DDI2	protein_coding
chr1:15630325|15638434	0.0423	exon	1.000	76.000	0.026	ENSG00000197312.12	DDI2	protein_coding
chr1:15630325|15643650	0.2538	exon	6.000	18.000	0.400	ENSG00000197312.12	DDI2	protein_coding
chr1:15630325|15649823	0.0423	exon	1.000	0.000	1.000	ENSG00000197312.12	DDI2	protein_coding
chr1:15630325|15651895	0.0846	exon	2.000	0.000	1.000	ENSG00000197312.12	DDI2	protein_coding
chr1:15638307|15643650	0.0423	exon	1.000	0.000	1.000	ENSG00000197312.12	DDI2	protein_coding
chr1:15638307|15646984	0.0423	intron	1.000	4.000	0.333	ENSG00000197312.12	DDI2	protein_coding
chr1:15638307|15649823	0.0423	exon	1.000	36.000	0.053	ENSG00000197312.12	DDI2	protein_coding
chr1:15638307|15651895	0.0846	exon	2.000	65.000	0.058	ENSG00000197312.12	DDI2	protein_coding
chr1:15717893|15721388	0.1692	exon	4.000	23.000	0.258	ENSG00000116786.13	PLEKHM2	protein_coding
chr1:15719734|15721388	0.0423	exon	1.000	36.000	0.053	ENSG00000116786.13	PLEKHM2	protein_coding
chr1:15767376|15774796	0.0423	exon	1.000	3.000	0.400	ENSG00000162458.13	FBLIM1	protein_coding
chr1:15867879|15916279	0.0423	exon	1.000	12.000	0.143	ENSG00000065526.12	SPEN	protein_coding
chr1:15872816|15876678	2.1148	exon	50.000	19.000	0.840	ENSG00000065526.12	SPEN	protein_coding
chr1:15872816|15919051	0.0423	exon	1.000	145.000	0.014	ENSG00000065526.12	SPEN	protein_coding
chr1:15872816|15922349	0.0423	exon	1.000	0.000	1.000	ENSG00000065526.12	SPEN	protein_coding
chr1:15909321|15911301	0.0846	exon	2.000	119.000	0.033	ENSG00000065526.12	SPEN	protein_coding
chr1:15909321|15916279	0.1269	exon	3.000	59.000	0.092	ENSG00000065526.12	SPEN	protein_coding
chr1:15909321|15920983	0.0423	exon	1.000	47.000	0.041	ENSG00000065526.12	SPEN	protein_coding
chr1:15909321|15922349	0.0423	exon	1.000	39.000	0.049	ENSG00000065526.12	SPEN	protein_coding
chr1:15916128|15922349	0.1269	exon	3.000	11.000	0.353	ENSG00000065526.12	SPEN	protein_coding
chr1:15937163|15938006	0.2961	exon	7.000	99.000	0.124	ENSG00000065526.12	SPEN	protein_coding
chr1:15937487|15942724	0.0423	intron	1.000	80.000	0.024	ENSG00000065526.12	SPEN	protein_coding
chr1:16137853|16138430	0.0423	exon	1.000	11.000	0.154	ENSG00000142627.13	EPHA2	protein_coding
chr1:16148378|16149047	0.0423	exon	1.000	8.000	0.200	ENSG00000142627.13	EPHA2	protein_coding
chr1:16294783|16315435	0.0423	exon	1.000	12.000	0.143	ENSG00000037637.11	FBXO42	protein_coding
chr1:16294783|16328849	0.1269	intron	3.000	21.000	0.222	ENSG00000037637.11	FBXO42	protein_coding
chr1:16447870|16452015	0.0846	exon	2.000	28.000	0.125	ENSG00000157191.20	NECAP2	protein_coding
chr1:16484823|16631109	0.2115	exon	5.000	30.000	0.250	ENSG00000277344.1,ENSG00000219481.11,ENSG00000215908.10,ENSG00000206652.1,ENSG00000233421.5,ENSG00000225710.1,ENSG00000080947.15	RNU1-6P,NBPF1,CROCCP2,RNU1-1,LINC01783,PDE4DIPP8,CROCCP3	snRNA,protein_coding,transcribed_unprocessed_pseudogene,snRNA,lncRNA,unprocessed_pseudogene,transcribed_unprocessed_pseudogene
chr1:16563605|16595013	0.0423	exon	1.000	9.000	0.182	ENSG00000219481.11	NBPF1	protein_coding
chr1:16630890|16633346	0.0846	exon	2.000	37.000	0.098	ENSG00000215908.10	CROCCP2	transcribed_unprocessed_pseudogene
chr1:16997020|17000534	0.0846	exon	2.000	41.000	0.089	ENSG00000159363.19	ATP13A2	protein_coding
chr1:17022608|17024074	0.0423	exon	1.000	11.000	0.154	ENSG00000117118.10	SDHB	protein_coding
chr1:17408980|17416646	0.0846	exon	2.000	241.000	0.016	ENSG00000179051.14	RCC2	protein_coding
chr1:17580553|17588479	0.1269	exon	3.000	6.000	0.500	ENSG00000074964.17	ARHGEF10L	protein_coding
chr1:17580553|17603591	0.0846	exon	2.000	10.000	0.286	ENSG00000074964.17	ARHGEF10L	protein_coding
