circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr1:235213769|235214026	0.0600	exon	1.000	187.000	0.011	ENSG00000054267.22	ARID4B	protein_coding
chr1:235252730|235260752	0.0600	exon	1.000	116.000	0.017	ENSG00000054267.22	ARID4B	protein_coding
chr1:243304713|243316893	0.0600	exon	1.000	36.000	0.053	ENSG00000054282.16	SDCCAG8	protein_coding
chr1:243502710|243502848	0.0600	exon	1.000	96.000	0.020	ENSG00000117020.19	AKT3	protein_coding
chr1:244845247|244856856	0.0600	exon	1.000	1303.000	0.002	ENSG00000153187.20	HNRNPU	protein_coding
chr1:244855904|244858274	0.0600	exon	1.000	2522.000	0.001	ENSG00000153187.20	HNRNPU	protein_coding
chr2:26444222|26448803	0.0600	exon	1.000	0.000	1.000	ENSG00000157856.12	DRC1	protein_coding
chr2:27350314|27350632	0.0600	exon	1.000	20.000	0.091	ENSG00000115207.14	GTF3C2	protein_coding
chr2:31917926|31984635	0.0600	intron	1.000	52.000	0.037	ENSG00000162959.14,ENSG00000162961.14	MEMO1,DPY30	protein_coding,protein_coding
chr2:44217967|44218537	0.0600	exon	1.000	89.000	0.022	ENSG00000138032.21,ENSG00000285542.1	PPM1B,ENSG00000285542	protein_coding,protein_coding
chr2:58084089|58089723	0.0600	exon	1.000	83.000	0.024	ENSG00000028116.18	VRK2	protein_coding
chr2:61112522|61118116	0.0600	intron	1.000	13.000	0.133	ENSG00000274769.1,ENSG00000162929.14	ENSG00000274769,SANBR	lncRNA,protein_coding
chr2:70296585|70296720	0.0600	exon	1.000	371.000	0.005	ENSG00000035141.8	FAM136A	protein_coding
chr2:73247762|73251432	0.0600	exon	1.000	2605.000	0.001	ENSG00000135624.17	CCT7	protein_coding
chr2:95851166|95860074	0.0600	exon	1.000	5.000	0.286	ENSG00000174501.15	ANKRD36C	protein_coding
chr2:95851694|95860074	0.0600	exon	1.000	29.000	0.065	ENSG00000174501.15	ANKRD36C	protein_coding
chr2:97198463|97206135	0.1799	exon	3.000	23.000	0.207	ENSG00000135976.21	ANKRD36	protein_coding
chr2:97200334|97208006	0.1799	exon	3.000	15.000	0.286	ENSG00000135976.21	ANKRD36	protein_coding
chr2:99337451|99337589	0.0600	exon	1.000	269.000	0.007	ENSG00000158417.11	EIF5B	protein_coding
chr2:99360236|99371730	0.0600	exon	1.000	197.000	0.010	ENSG00000158417.11	EIF5B	protein_coding
chr2:128191786|128194138	0.2999	exon	5.000	41.000	0.196	ENSG00000136731.13	UGGT1	protein_coding
chr2:135748267|135772547	0.4198	exon	7.000	0.000	1.000	ENSG00000144224.17	UBXN4	protein_coding
chr2:135769769|135770735	0.0600	exon	1.000	0.000	1.000	ENSG00000144224.17	UBXN4	protein_coding
chr2:135769769|135772547	0.1200	exon	2.000	193.000	0.020	ENSG00000144224.17	UBXN4	protein_coding
chr2:147896301|147899567	0.0600	exon	1.000	17.000	0.105	ENSG00000121989.15	ACVR2A	protein_coding
chr2:147896301|147899898	0.0600	exon	1.000	22.000	0.083	ENSG00000121989.15	ACVR2A	protein_coding
chr2:151420190|151437351	0.1200	exon	2.000	27.000	0.129	ENSG00000080345.18	RIF1	protein_coding
chr2:179950512|179950665	0.0600	exon	1.000	95.000	0.021	ENSG00000163510.14	CWC22	protein_coding
chr2:202297379|202304606	0.1200	intron	2.000	338.000	0.012	ENSG00000055044.11	NOP58	protein_coding
chr2:205300530|205301701	0.0600	exon	1.000	5.000	0.286	ENSG00000116117.19	PARD3B	protein_coding
chr2:213310059|213350645	0.0600	exon	1.000	39.000	0.049	ENSG00000144451.20	SPAG16	protein_coding
chr2:229858772|229860531	0.0600	exon	1.000	67.000	0.029	ENSG00000153827.14	TRIP12	protein_coding
chr2:233388257|233398449	0.0600	intron	1.000	9.000	0.182	ENSG00000077044.11	DGKD	protein_coding
chr2:238325306|238344598	0.1200	exon	2.000	8.000	0.333	ENSG00000204104.12	TRAF3IP1	protein_coding
chr2:240005210|240022340	0.0600	exon	1.000	252.000	0.008	ENSG00000130414.13	NDUFA10	protein_coding
chr3:12820086|12828167	0.0600	intron	1.000	23.000	0.080	ENSG00000144712.12	CAND2	protein_coding
chr3:13339872|13352109	0.0600	exon	1.000	70.000	0.028	ENSG00000132182.12	NUP210	protein_coding
chr3:47610066|47678311	0.0600	exon	1.000	293.000	0.007	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47635190|47661455	0.0600	exon	1.000	302.000	0.007	ENSG00000173473.11	SMARCC1	protein_coding
chr3:49847525|49848200	0.0600	exon	1.000	46.000	0.042	ENSG00000183763.9	TRAIP	protein_coding
chr3:51541498|51552063	0.0600	intron	1.000	6.000	0.250	ENSG00000164080.14	RAD54L2	protein_coding
chr3:52561767|52564233	0.0600	exon	1.000	121.000	0.016	ENSG00000163939.18	PBRM1	protein_coding
chr3:57242856|57267792	0.0600	exon	1.000	117.000	0.017	ENSG00000157500.12	APPL1	protein_coding
chr3:63912588|63913225	0.0600	exon	1.000	9.000	0.182	ENSG00000163635.20	ATXN7	protein_coding
chr3:66662158|66662403	0.0600	intergenic	1.000	0.000	1.000	None	None	None
chr3:69027976|69028288	0.1799	exon	3.000	41.000	0.128	ENSG00000144747.17	TMF1	protein_coding
chr3:111112285|111147484	0.0600	exon	1.000	42.000	0.045	ENSG00000177707.11	NECTIN3	protein_coding
chr3:113125400|113268445	0.0600	intron	1.000	12.000	0.143	ENSG00000144857.15,ENSG00000240057.7	BOC,ENSG00000240057	protein_coding,lncRNA
chr3:113488945|113506605	0.0600	exon	1.000	24.000	0.077	ENSG00000163611.11,ENSG00000285943.1	SPICE1,ENSG00000285943	protein_coding,protein_coding
chr3:128806393|128807671	0.0600	exon	1.000	511.000	0.004	ENSG00000075785.14	RAB7A	protein_coding
chr3:129880309|129880559	0.0600	exon	1.000	29.000	0.065	ENSG00000172765.18	TMCC1	protein_coding
chr3:146121112|146124229	0.0600	exon	1.000	112.000	0.018	ENSG00000152952.12	PLOD2	protein_coding
chr3:158648189|158691648	0.0600	intron	1.000	31.000	0.061	ENSG00000168827.15	GFM1	protein_coding
chr3:169976946|169988359	0.1799	exon	3.000	441.000	0.013	ENSG00000008952.17	SEC62	protein_coding
chr3:170136419|170145521	0.0600	exon	1.000	17.000	0.105	ENSG00000173889.16	PHC3	protein_coding
chr3:184334891|184335099	0.0600	exon	1.000	868.000	0.002	ENSG00000114867.22	EIF4G1	protein_coding
chr3:195285796|195308837	0.0600	exon	1.000	18.000	0.100	ENSG00000114331.16	ACAP2	protein_coding
chr4:730630|744688	0.0600	exon	1.000	76.000	0.026	ENSG00000185619.18	PCGF3	protein_coding
chr4:17814853|17815358	0.0600	exon	1.000	163.000	0.012	ENSG00000109805.10	NCAPG	protein_coding
chr4:20491761|20533715	0.0600	exon	1.000	154.000	0.013	ENSG00000207732.1,ENSG00000145147.20	MIR218-1,SLIT2	miRNA,protein_coding
chr4:39862219|39869462	0.0600	exon	1.000	124.000	0.016	ENSG00000121892.15	PDS5A	protein_coding
chr4:51863437|51877854	0.0600	exon	1.000	69.000	0.028	ENSG00000109184.15	DCUN1D4	protein_coding
chr4:78826037|78872798	0.0600	exon	1.000	22.000	0.083	ENSG00000138756.19	BMP2K	protein_coding
chr4:81456651|81459514	0.0600	exon	1.000	7.000	0.222	ENSG00000138670.19	RASGEF1B	protein_coding
chr4:84841154|84879494	0.0600	exon	1.000	4.000	0.333	ENSG00000163625.16	WDFY3	protein_coding
chr4:106324985|106331883	0.1200	exon	2.000	198.000	0.020	ENSG00000164022.18	AIMP1	protein_coding
chr4:119499742|119528789	0.0600	exon	1.000	8.000	0.200	ENSG00000245958.7	SEPTIN7P14	transcribed_unprocessed_pseudogene
chr4:121804622|121810099	0.0600	exon	1.000	236.000	0.008	ENSG00000123737.13	EXOSC9	protein_coding
chr4:128074460|128082305	0.0600	exon	1.000	54.000	0.036	ENSG00000138709.19	LARP1B	protein_coding
chr4:128074460|128091512	0.1799	exon	3.000	56.000	0.097	ENSG00000138709.19	LARP1B	protein_coding
chr4:140947654|140967873	0.0600	exon	1.000	14.000	0.125	ENSG00000170153.11	RNF150	protein_coding
chr4:159186642|159193256	0.0600	exon	1.000	13.000	0.133	ENSG00000109756.10	RAPGEF2	protein_coding
chr4:169507037|169508331	0.0600	exon	1.000	42.000	0.045	ENSG00000137601.18	NEK1	protein_coding
chr4:169561480|169562196	0.0600	exon	1.000	42.000	0.045	ENSG00000137601.18	NEK1	protein_coding
chr4:182538177|182540959	0.0600	intron	1.000	0.000	1.000	ENSG00000218336.9	TENM3	protein_coding
chr5:6604138|6605408	0.0600	exon	1.000	296.000	0.007	ENSG00000037474.15	NSUN2	protein_coding
chr5:43122039|43139309	0.0600	exon	1.000	61.000	0.032	ENSG00000172262.12	ZNF131	protein_coding
chr5:64785546|64800327	0.1200	exon	2.000	125.000	0.031	ENSG00000153015.17	CWC27	protein_coding
chr5:65988635|65994864	0.0600	exon	1.000	32.000	0.059	ENSG00000112851.15	ERBIN	protein_coding
chr5:74742749|74743090	0.0600	intron	1.000	5.000	0.286	ENSG00000164347.18	GFM2	protein_coding
chr5:88220563|88245792	0.0600	intron	1.000	21.000	0.087	ENSG00000164180.14	TMEM161B	protein_coding
chr5:94643273|94654752	0.1200	exon	2.000	25.000	0.138	ENSG00000133302.13	SLF1	protein_coding
chr5:102399555|102480434	0.1200	exon	2.000	1.000	0.800	ENSG00000205359.10	SLCO6A1	protein_coding
chr5:118973856|118973997	0.2399	exon	4.000	23.000	0.258	ENSG00000197744.5	PTMAP2	processed_pseudogene
chr5:132591224|132618294	0.1200	exon	2.000	154.000	0.025	ENSG00000283782.2,ENSG00000113522.14	ENSG00000283782,RAD50	protein_coding,protein_coding
chr5:132603300|132609396	0.0600	exon	1.000	134.000	0.015	ENSG00000283782.2,ENSG00000113522.14	ENSG00000283782,RAD50	protein_coding,protein_coding
chr5:134799674|134800017	0.0600	intron	1.000	0.000	1.000	ENSG00000145833.16	DDX46	protein_coding
chr5:140458625|140459355	0.0600	exon	1.000	104.000	0.019	ENSG00000131503.21,ENSG00000254996.5	ANKHD1,ANKHD1-EIF4EBP3	protein_coding,protein_coding
chr5:141581915|141583615	0.0600	exon	1.000	61.000	0.032	ENSG00000131504.18	DIAPH1	protein_coding
chr5:154950821|154967237	0.1799	exon	3.000	150.000	0.038	ENSG00000082515.18	MRPL22	protein_coding
chr5:172187887|172234358	0.0600	exon	1.000	54.000	0.036	ENSG00000168246.6,ENSG00000072786.13	UBTD2,STK10	protein_coding,protein_coding
chr5:177536358|177539147	0.0600	exon	1.000	54.000	0.036	ENSG00000146067.16	FAM193B	protein_coding
chr5:179618145|179619342	0.1200	exon	2.000	2201.000	0.002	ENSG00000169045.17	HNRNPH1	protein_coding
chr5:179705679|179733427	0.0600	exon	1.000	308.000	0.006	ENSG00000127022.16,ENSG00000161021.13	CANX,MAML1	protein_coding,protein_coding
chr5:179709873|179716294	0.0600	exon	1.000	1571.000	0.001	ENSG00000127022.16	CANX	protein_coding
chr6:4891713|4892379	0.1200	exon	2.000	32.000	0.111	ENSG00000153046.18	CDYL	protein_coding
chr6:10728640|10751234	0.1200	exon	2.000	381.000	0.010	ENSG00000137210.14,ENSG00000272162.1,ENSG00000111843.14	TMEM14B,ENSG00000272162,TMEM14C	protein_coding,protein_coding,protein_coding
chr6:13632370|13644729	0.1200	exon	2.000	116.000	0.033	ENSG00000010017.13	RANBP9	protein_coding
chr6:18236452|18258405	0.1200	exon	2.000	349.000	0.011	ENSG00000124795.17	DEK	protein_coding
chr6:18256361|18258405	0.1200	exon	2.000	534.000	0.007	ENSG00000124795.17	DEK	protein_coding
chr6:29890246|29944616	0.0600	intron	1.000	103.000	0.019	ENSG00000230795.3,ENSG00000228078.1,ENSG00000233677.1,ENSG00000206503.13,ENSG00000206341.7,ENSG00000231130.1	HLA-K,HLA-U,DDX39BP1,HLA-A,HLA-H,HLA-T	unprocessed_pseudogene,unprocessed_pseudogene,unprocessed_pseudogene,protein_coding,unprocessed_pseudogene,unprocessed_pseudogene
chr6:29890653|29945281	0.0600	intron	1.000	259.000	0.008	ENSG00000230795.3,ENSG00000231130.1,ENSG00000228078.1,ENSG00000233677.1,ENSG00000206503.13	HLA-K,HLA-T,HLA-U,DDX39BP1,HLA-A	unprocessed_pseudogene,unprocessed_pseudogene,unprocessed_pseudogene,unprocessed_pseudogene,protein_coding
chr6:31817560|31829867	0.4198	exon	7.000	2114.000	0.007	ENSG00000204389.10,ENSG00000285565.1,ENSG00000204388.7	HSPA1A,ENSG00000285565,HSPA1B	protein_coding,lncRNA,protein_coding
chr6:32118956|32120902	0.0600	exon	1.000	81.000	0.024	ENSG00000213676.13	ATF6B	protein_coding
chr6:32661967|32757883	0.0600	exon	1.000	35.000	0.054	ENSG00000226030.1,ENSG00000263649.1,ENSG00000232629.9,ENSG00000235040.1,ENSG00000179344.17	HLA-DQB3,MIR3135B,HLA-DQB2,MTCO3P1,HLA-DQB1	unprocessed_pseudogene,miRNA,protein_coding,unprocessed_pseudogene,protein_coding
chr6:36217917|36222265	0.0600	exon	1.000	38.000	0.050	ENSG00000096070.19	BRPF3	protein_coding
chr6:43024985|43026141	0.0600	exon	1.000	249.000	0.008	ENSG00000124541.7	RRP36	protein_coding
chr6:43225647|43226395	0.0600	exon	1.000	348.000	0.006	ENSG00000112667.13	DNPH1	protein_coding
chr6:43520392|43520774	0.0600	exon	1.000	228.000	0.009	ENSG00000171453.20	POLR1C	protein_coding
chr6:75634707|75670720	0.0600	exon	1.000	81.000	0.024	ENSG00000112701.18,ENSG00000252498.1	SENP6,RNU6-1016P	protein_coding,snRNA
chr6:78939737|79004429	0.0600	intron	1.000	59.000	0.033	ENSG00000146247.14	PHIP	protein_coding
chr6:83315310|83352139	0.0600	exon	1.000	35.000	0.054	ENSG00000065833.9	ME1	protein_coding
chr6:116689320|116692392	0.0600	exon	1.000	34.000	0.056	ENSG00000196911.11	KPNA5	protein_coding
chr6:149683079|149695221	0.0600	exon	1.000	32.000	0.059	ENSG00000131023.13	LATS1	protein_coding
chr6:149711467|149712307	0.0600	intron	1.000	0.000	1.000	ENSG00000131023.13	LATS1	protein_coding
chr6:151348711|151353752	0.1200	exon	2.000	96.000	0.040	ENSG00000131016.17	AKAP12	protein_coding
chr6:152201824|152215060	0.0600	exon	1.000	5.000	0.286	ENSG00000131018.25	SYNE1	protein_coding
chr6:152986349|152986500	0.0600	antisense	1.000	23.000	0.080	ENSG00000227627.4	ENSG00000227627	lncRNA
chr6:155231159|155233253	0.0600	antisense	1.000	2.000	0.500	ENSG00000146426.19	TIAM2	protein_coding
chr6:158573420|158625754	0.0600	exon	1.000	65.000	0.030	ENSG00000146433.10,ENSG00000278571.1	TMEM181,MIR7161	protein_coding,miRNA
chr6:167870383|167891029	0.1200	exon	2.000	68.000	0.056	ENSG00000130396.21	AFDN	protein_coding
chr6:167870383|167902386	0.1799	exon	3.000	65.000	0.085	ENSG00000130396.21	AFDN	protein_coding
chr6:169632947|169652008	0.1200	exon	2.000	12.000	0.250	ENSG00000184465.16,ENSG00000285733.1	WDR27,ENSG00000285733	protein_coding,protein_coding
chr7:1009950|1010143	0.0600	exon	1.000	342.000	0.006	ENSG00000146540.15	C7orf50	protein_coding
chr7:5359398|5359560	0.0600	exon	1.000	95.000	0.021	ENSG00000182095.15	TNRC18	protein_coding
chr7:10974014|11042814	0.0600	exon	1.000	91.000	0.022	ENSG00000106443.17	PHF14	protein_coding
chr7:10974014|11062085	0.0600	exon	1.000	121.000	0.016	ENSG00000106443.17	PHF14	protein_coding
chr7:10982372|10990847	0.2999	exon	5.000	135.000	0.069	ENSG00000106443.17	PHF14	protein_coding
chr7:26193287|26193598	0.2399	exon	4.000	438.000	0.018	ENSG00000122566.22	HNRNPA2B1	protein_coding
chr7:29883850|29889407	0.0600	exon	1.000	4.000	0.333	ENSG00000122574.12	WIPF3	protein_coding
chr7:30617177|30621407	0.0600	exon	1.000	573.000	0.003	ENSG00000106105.15	GARS1	protein_coding
chr7:38767537|38774244	0.0600	exon	1.000	60.000	0.032	ENSG00000006715.16	VPS41	protein_coding
chr7:39987599|40002031	0.0600	exon	1.000	47.000	0.041	ENSG00000065883.17	CDK13	protein_coding
chr7:39997494|40063100	0.0600	exon	1.000	43.000	0.044	ENSG00000065883.17	CDK13	protein_coding
chr7:44569984|44570877	0.0600	exon	1.000	178.000	0.011	ENSG00000136271.11	DDX56	protein_coding
chr7:70762870|70766334	0.0600	exon	1.000	55.000	0.035	ENSG00000158321.18	AUTS2	protein_coding
chr7:77749424|77765632	0.0600	exon	1.000	135.000	0.015	ENSG00000187257.16	RSBN1L	protein_coding
chr7:79454886|79458999	0.0600	exon	1.000	24.000	0.077	ENSG00000234456.10	MAGI2-AS3	lncRNA
chr7:92070905|92085686	0.1200	exon	2.000	54.000	0.069	ENSG00000127914.19	AKAP9	protein_coding
chr7:103321932|103322794	0.0600	exon	1.000	131.000	0.015	ENSG00000105821.15	DNAJC2	protein_coding
chr7:103321932|103324562	0.0600	exon	1.000	332.000	0.006	ENSG00000105821.15	DNAJC2	protein_coding
chr7:105038126|105091314	0.0600	exon	1.000	33.000	0.057	ENSG00000288914.1,ENSG00000289360.1,ENSG00000005483.22	ENSG00000288914,ENSG00000289360,KMT2E	protein_coding,protein_coding,protein_coding
chr7:105203628|105268869	0.0600	exon	1.000	43.000	0.044	ENSG00000135250.17	SRPK2	protein_coding
chr7:107935415|107940358	0.0600	exon	1.000	102.000	0.019	ENSG00000091136.15	LAMB1	protein_coding
chr7:116234534|116252476	0.0600	exon	1.000	95.000	0.021	ENSG00000135269.18	TES	protein_coding
chr7:116777389|116862650	0.0600	exon	1.000	127.000	0.016	ENSG00000105976.16,ENSG00000198898.15	MET,CAPZA2	protein_coding,protein_coding
chr7:135577796|135593192	0.0600	exon	1.000	238.000	0.008	ENSG00000155561.15	NUP205	protein_coding
chr7:140133539|140139190	0.0600	exon	1.000	12.000	0.143	ENSG00000006459.11	KDM7A	protein_coding
chr7:148798631|148799388	0.0600	exon	1.000	430.000	0.005	ENSG00000055130.18	CUL1	protein_coding
chr7:149494204|149621172	0.2399	exon	4.000	94.000	0.078	ENSG00000133624.14,ENSG00000181220.18	ZNF767P,ZNF746	transcribed_unprocessed_pseudogene,protein_coding
chr7:156826605|156836885	0.1200	exon	2.000	77.000	0.049	ENSG00000105983.23	LMBR1	protein_coding
chr7:158735503|158748280	0.0600	exon	1.000	162.000	0.012	ENSG00000117868.18	ESYT2	protein_coding
chr7:158788004|158799072	0.0600	exon	1.000	82.000	0.024	ENSG00000117868.18	ESYT2	protein_coding
chr7:158869855|158879989	0.0600	exon	1.000	43.000	0.044	ENSG00000126870.16	DYNC2I1	protein_coding
chr7:158869855|158902595	0.0600	exon	1.000	58.000	0.033	ENSG00000126870.16	DYNC2I1	protein_coding
chr7:158871142|158902595	0.0600	exon	1.000	31.000	0.061	ENSG00000126870.16	DYNC2I1	protein_coding
chr8:27748077|27756770	0.0600	exon	1.000	30.000	0.062	ENSG00000147419.19	CCDC25	protein_coding
chr8:27748077|27765251	0.1200	exon	2.000	103.000	0.037	ENSG00000147419.19	CCDC25	protein_coding
chr8:42459896|42465917	0.0600	exon	1.000	27.000	0.069	ENSG00000168575.10	SLC20A2	protein_coding
chr8:54039535|54041236	0.0600	intergenic	1.000	1.000	0.667	None	None	None
chr8:60741259|60781430	0.0600	exon	1.000	71.000	0.027	ENSG00000171316.12	CHD7	protein_coding
chr8:61618978|61644632	0.0600	exon	1.000	116.000	0.017	ENSG00000198363.18,ENSG00000222898.1	ASPH,RN7SKP97	protein_coding,misc_RNA
chr8:67076482|67164508	0.0600	exon	1.000	18.000	0.100	ENSG00000104218.16,ENSG00000252637.1	CSPP1,RNA5SP268	protein_coding,rRNA_pseudogene
chr8:67103037|67190759	0.0600	exon	1.000	31.000	0.061	ENSG00000104218.16	CSPP1	protein_coding
chr8:67118248|67137603	0.0600	exon	1.000	60.000	0.032	ENSG00000104218.16	CSPP1	protein_coding
chr8:67131951|67137603	0.3599	exon	6.000	0.000	1.000	ENSG00000104218.16	CSPP1	protein_coding
chr8:67131951|67164508	0.0600	exon	1.000	68.000	0.029	ENSG00000104218.16	CSPP1	protein_coding
