circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr1:1374000|1375390	0.0424	intron	1.000	18.000	0.100	ENSG00000175756.14	AURKAIP1	protein_coding
chr1:1387235|1390865	0.9742	exon	23.000	10.000	0.821	ENSG00000221978.13	CCNL2	protein_coding
chr1:1387235|1393460	0.0424	exon	1.000	2.000	0.500	ENSG00000221978.13	CCNL2	protein_coding
chr1:1387235|1399923	0.0847	intron	2.000	4.000	0.500	ENSG00000221978.13	CCNL2	protein_coding
chr1:1395394|1399923	0.0847	intron	2.000	32.000	0.111	ENSG00000221978.13	CCNL2	protein_coding
chr1:1450681|1462708	0.0424	exon	1.000	2.000	0.500	ENSG00000215915.10	ATAD3C	protein_coding
chr1:1477274|1490424	0.0424	exon	1.000	44.000	0.043	ENSG00000160072.20	ATAD3B	protein_coding
chr1:1489204|1490671	0.1694	exon	4.000	26.000	0.235	ENSG00000160072.20	ATAD3B	protein_coding
chr1:1516012|1520306	0.0424	exon	1.000	81.000	0.024	ENSG00000197785.14	ATAD3A	protein_coding
chr1:1561332|1564916	0.0847	exon	2.000	33.000	0.108	ENSG00000160075.12	SSU72	protein_coding
chr1:1636897|1705732	0.0424	exon	1.000	6.000	0.250	ENSG00000268575.1,ENSG00000189339.12,ENSG00000008128.23,ENSG00000248333.9	ENSG00000268575,SLC35E2B,CDK11A,CDK11B	lncRNA,protein_coding,protein_coding,protein_coding
chr1:1649499|1657498	0.0424	exon	1.000	0.000	1.000	ENSG00000248333.9	CDK11B	protein_coding
chr1:1655369|1657498	0.0424	exon	1.000	5.000	0.286	ENSG00000248333.9	CDK11B	protein_coding
chr1:1668327|1676846	0.1694	exon	4.000	35.000	0.186	ENSG00000189339.12	SLC35E2B	protein_coding
chr1:1668327|1739704	0.3388	exon	8.000	0.000	1.000	ENSG00000268575.1,ENSG00000189339.12,ENSG00000215790.8,ENSG00000008128.23	ENSG00000268575,SLC35E2B,SLC35E2A,CDK11A	lncRNA,protein_coding,transcribed_unprocessed_pseudogene,protein_coding
chr1:1670098|1734835	0.0424	exon	1.000	11.000	0.154	ENSG00000268575.1,ENSG00000189339.12,ENSG00000215790.8,ENSG00000008128.23	ENSG00000268575,SLC35E2B,SLC35E2A,CDK11A	lncRNA,protein_coding,transcribed_unprocessed_pseudogene,protein_coding
chr1:1675463|1676846	0.0424	exon	1.000	66.000	0.029	ENSG00000189339.12	SLC35E2B	protein_coding
chr1:1680109|1680884	0.0424	intron	1.000	1.000	0.667	ENSG00000189339.12	SLC35E2B	protein_coding
chr1:1692449|1739704	0.1694	exon	4.000	13.000	0.381	ENSG00000268575.1,ENSG00000189339.12,ENSG00000215790.8,ENSG00000008128.23	ENSG00000268575,SLC35E2B,SLC35E2A,CDK11A	lncRNA,protein_coding,transcribed_unprocessed_pseudogene,protein_coding
chr1:1734690|1739704	0.1694	exon	4.000	30.000	0.211	ENSG00000215790.8,ENSG00000268575.1	SLC35E2A,ENSG00000268575	transcribed_unprocessed_pseudogene,lncRNA
chr1:1753637|1756513	0.0424	antisense	1.000	22.000	0.083	ENSG00000008130.15	NADK	protein_coding
chr1:1754284|1765446	0.0424	exon	1.000	27.000	0.069	ENSG00000008130.15	NADK	protein_coding
chr1:1761577|1762035	0.0424	intron	1.000	27.000	0.069	ENSG00000008130.15	NADK	protein_coding
chr1:1787322|1789269	0.0424	exon	1.000	5.000	0.286	ENSG00000078369.18	GNB1	protein_coding
chr1:1787322|1793311	0.0424	exon	1.000	0.000	1.000	ENSG00000078369.18	GNB1	protein_coding
chr1:1789004|1793414	0.0424	antisense	1.000	10.000	0.167	ENSG00000078369.18	GNB1	protein_coding
chr1:1789053|1793311	0.0847	exon	2.000	0.000	1.000	ENSG00000078369.18	GNB1	protein_coding
chr1:1789053|1816371	0.0424	intron	1.000	18.000	0.100	ENSG00000078369.18	GNB1	protein_coding
chr1:1790395|1817875	0.0424	exon	1.000	45.000	0.043	ENSG00000078369.18	GNB1	protein_coding
chr1:1804419|1806538	0.2541	exon	6.000	0.000	1.000	ENSG00000078369.18	GNB1	protein_coding
chr1:1804419|1825499	0.0424	exon	1.000	16.000	0.111	ENSG00000078369.18	GNB1	protein_coding
chr1:1806475|1815862	0.0424	exon	1.000	53.000	0.036	ENSG00000078369.18	GNB1	protein_coding
chr1:1815756|1817875	0.2965	exon	7.000	107.000	0.116	ENSG00000078369.18	GNB1	protein_coding
chr1:1815756|1825499	0.0424	exon	1.000	0.000	1.000	ENSG00000078369.18	GNB1	protein_coding
chr1:1815756|1839238	0.2965	exon	7.000	0.000	1.000	ENSG00000078369.18	GNB1	protein_coding
chr1:1825397|1839238	0.1694	exon	4.000	0.000	1.000	ENSG00000078369.18	GNB1	protein_coding
chr1:1825397|1853297	0.0424	intron	1.000	9.000	0.182	ENSG00000078369.18	GNB1	protein_coding
chr1:1890820|1892149	0.0424	intron	1.000	30.000	0.062	ENSG00000078369.18	GNB1	protein_coding
chr1:1890820|1942156	0.0847	exon	2.000	0.000	1.000	ENSG00000142609.20,ENSG00000078369.18,ENSG00000178821.13	CFAP74,GNB1,TMEM52	protein_coding,protein_coding,protein_coding
chr1:2055441|2059591	0.0424	exon	1.000	15.000	0.118	ENSG00000067606.17	PRKCZ	protein_coding
chr1:2246081|2246240	0.0424	intron	1.000	11.000	0.154	ENSG00000157933.10	SKI	protein_coding
chr1:2302978|2304585	0.0847	exon	2.000	42.000	0.087	ENSG00000157933.10	SKI	protein_coding
chr1:2302978|2306956	0.0424	exon	1.000	53.000	0.036	ENSG00000157933.10	SKI	protein_coding
chr1:2332082|2335073	0.0424	antisense	1.000	2.000	0.500	ENSG00000116151.14	MORN1	protein_coding
chr1:2395784|2400935	0.0424	exon	1.000	15.000	0.118	ENSG00000157916.20	RER1	protein_coding
chr1:2402207|2403589	0.0424	exon	1.000	21.000	0.087	ENSG00000157916.20	RER1	protein_coding
chr1:2489207|2491335	0.0424	exon	1.000	0.000	1.000	ENSG00000149527.18	PLCH2	protein_coding
chr1:2581560|2584401	0.0847	exon	2.000	2.000	0.667	ENSG00000228037.1	ENSG00000228037	lncRNA
chr1:3186125|3186474	0.0424	exon	1.000	10.000	0.167	ENSG00000142611.17	PRDM16	protein_coding
chr1:3633398|3637098	0.0424	exon	1.000	12.000	0.143	ENSG00000116213.16	WRAP73	protein_coding
chr1:3646666|3650286	0.0424	intron	1.000	10.000	0.167	ENSG00000116213.16	WRAP73	protein_coding
chr1:3736926|3746186	0.2118	exon	5.000	28.000	0.263	ENSG00000227372.12	TP73-AS1	transcribed_unitary_pseudogene
chr1:3779609|3787310	0.0424	exon	1.000	3.000	0.400	ENSG00000130764.10	LRRC47	protein_coding
chr1:3781512|3784111	0.0847	exon	2.000	35.000	0.103	ENSG00000130764.10	LRRC47	protein_coding
chr1:3781512|3787310	0.5083	exon	12.000	24.000	0.500	ENSG00000130764.10	LRRC47	protein_coding
chr1:3825758|3831222	0.0424	exon	1.000	14.000	0.125	ENSG00000116198.14	CEP104	protein_coding
chr1:3838964|3852421	0.0847	exon	2.000	11.000	0.267	ENSG00000116198.14	CEP104	protein_coding
chr1:3844907|3845351	0.0424	exon	1.000	23.000	0.080	ENSG00000116198.14	CEP104	protein_coding
chr1:3844907|3852421	0.1271	exon	3.000	5.000	0.545	ENSG00000116198.14	CEP104	protein_coding
chr1:3865812|3872572	0.0847	exon	2.000	15.000	0.211	ENSG00000169598.17	DFFB	protein_coding
chr1:3867974|3872572	0.1271	exon	3.000	4.000	0.600	ENSG00000169598.17	DFFB	protein_coding
chr1:5867030|5880239	0.0424	exon	1.000	17.000	0.105	ENSG00000131697.18	NPHP4	protein_coding
chr1:5873252|5880239	0.2965	exon	7.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5873252|5887466	0.0424	exon	1.000	20.000	0.091	ENSG00000131697.18	NPHP4	protein_coding
chr1:5873868|5874014	0.0424	intron	1.000	13.000	0.133	ENSG00000131697.18	NPHP4	protein_coding
chr1:5874874|5986327	0.0424	exon	1.000	20.000	0.091	ENSG00000131697.18	NPHP4	protein_coding
chr1:5887286|5952836	0.0847	exon	2.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5887286|5986327	0.0424	exon	1.000	2.000	0.500	ENSG00000131697.18	NPHP4	protein_coding
chr1:5904617|5986232	0.0424	exon	1.000	50.000	0.038	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5933329	0.4235	exon	10.000	11.000	0.645	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5948251	0.0847	exon	2.000	36.000	0.100	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5952836	0.2965	exon	7.000	49.000	0.222	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5969259	0.0424	exon	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5927649|5986327	0.1271	exon	3.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5952836	0.1694	exon	4.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5961949	0.1271	exon	3.000	5.000	0.545	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5969259	0.0847	exon	2.000	108.000	0.036	ENSG00000131697.18	NPHP4	protein_coding
chr1:5947104|5986327	0.1271	exon	3.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5952700|5978413	0.0424	exon	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5961794|5969259	0.0847	exon	2.000	26.000	0.133	ENSG00000131697.18	NPHP4	protein_coding
chr1:5961794|5986327	0.3812	exon	9.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5967299|5969259	0.0424	exon	1.000	38.000	0.050	ENSG00000131697.18	NPHP4	protein_coding
chr1:5967299|5978413	0.0424	exon	1.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:5967299|5986327	0.2541	exon	6.000	0.000	1.000	ENSG00000131697.18	NPHP4	protein_coding
chr1:6198757|6199011	0.0424	exon	1.000	52.000	0.037	ENSG00000116251.11	RPL22	protein_coding
chr1:6231902|6233643	0.3388	exon	8.000	36.000	0.308	ENSG00000116237.16	ICMT	protein_coding
chr1:6231902|6234974	0.0847	exon	2.000	49.000	0.075	ENSG00000116237.16	ICMT	protein_coding
chr1:6281102|6294980	0.0424	exon	1.000	17.000	0.105	ENSG00000097021.20	ACOT7	protein_coding
chr1:6318492|6320918	0.0424	intron	1.000	0.000	1.000	ENSG00000097021.20	ACOT7	protein_coding
chr1:6318492|6327413	0.0424	exon	1.000	11.000	0.154	ENSG00000097021.20	ACOT7	protein_coding
chr1:6318492|6349866	0.0847	exon	2.000	11.000	0.267	ENSG00000097021.20	ACOT7	protein_coding
chr1:6528994|6541927	0.0424	exon	1.000	96.000	0.020	ENSG00000162408.11	NOL9	protein_coding
chr1:6531968|6533441	0.0424	exon	1.000	98.000	0.020	ENSG00000162408.11	NOL9	protein_coding
chr1:6531968|6544922	0.0424	exon	1.000	35.000	0.054	ENSG00000162408.11	NOL9	protein_coding
chr1:6595485|6599452	0.1271	exon	3.000	45.000	0.118	ENSG00000162413.17	KLHL21	protein_coding
chr1:6599047|6602877	0.0424	exon	1.000	23.000	0.080	ENSG00000162413.17	KLHL21	protein_coding
chr1:6619803|6620337	0.0847	exon	2.000	24.000	0.143	ENSG00000116273.6	PHF13	protein_coding
chr1:6636117|6638492	0.0424	exon	1.000	4.000	0.333	ENSG00000007923.17	DNAJC11	protein_coding
chr1:6644558|6645978	0.0847	exon	2.000	51.000	0.073	ENSG00000007923.17	DNAJC11	protein_coding
chr1:6667709|6681037	0.5506	exon	13.000	54.000	0.325	ENSG00000007923.17	DNAJC11	protein_coding
chr1:6806983|6825210	0.0424	exon	1.000	1.000	0.667	ENSG00000171735.19	CAMTA1	protein_coding
chr1:6820181|6825210	0.1694	exon	4.000	0.000	1.000	ENSG00000171735.19	CAMTA1	protein_coding
chr1:6820181|6853189	0.0424	exon	1.000	0.000	1.000	ENSG00000171735.19	CAMTA1	protein_coding
chr1:6820181|6888899	0.0424	intron	1.000	13.000	0.133	ENSG00000171735.19	CAMTA1	protein_coding
chr1:6871757|6874423	0.0424	exon	1.000	2.000	0.500	ENSG00000171735.19	CAMTA1	protein_coding
chr1:7732448|7738482	0.0847	exon	2.000	6.000	0.400	ENSG00000171735.19	CAMTA1	protein_coding
chr1:7744835|7752533	0.0424	exon	1.000	3.000	0.400	ENSG00000171735.19	CAMTA1	protein_coding
chr1:7777160|7778169	1.0589	exon	25.000	11.000	0.820	ENSG00000049245.13	VAMP3	protein_coding
chr1:7784654|7788246	0.0424	exon	1.000	1.000	0.667	ENSG00000049246.15	PER3	protein_coding
chr1:7819285|7820081	0.0424	intron	1.000	1.000	0.667	ENSG00000049246.15	PER3	protein_coding
chr1:7835762|7837149	0.1271	exon	3.000	1.000	0.857	ENSG00000049246.15	PER3	protein_coding
chr1:7846692|7850922	0.0424	exon	1.000	0.000	1.000	ENSG00000049247.14	UTS2	protein_coding
chr1:7962763|7977738	0.0424	exon	1.000	2.000	0.500	ENSG00000116288.13	PARK7	protein_coding
chr1:7962763|7985135	0.0847	exon	2.000	19.000	0.174	ENSG00000116288.13	PARK7	protein_coding
chr1:7977652|7985135	0.1271	exon	3.000	19.000	0.240	ENSG00000116288.13	PARK7	protein_coding
chr1:7984894|7985190	0.0424	exon	1.000	16.000	0.111	ENSG00000116288.13	PARK7	protein_coding
chr1:8364056|8365974	0.0424	exon	1.000	27.000	0.069	ENSG00000142599.19	RERE	protein_coding
chr1:8449197|8497492	0.0424	intron	1.000	18.000	0.100	ENSG00000142599.19	RERE	protein_coding
chr1:8495063|8541318	0.0424	exon	1.000	84.000	0.023	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8495063|8557523	0.0847	exon	2.000	0.000	1.000	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8495063|8614686	0.1271	exon	3.000	0.000	1.000	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8508627|8614686	0.0424	exon	1.000	62.000	0.031	ENSG00000221083.1,ENSG00000142599.19	ENSG00000221083,RERE	snoRNA,protein_coding
chr1:8541214|8557523	0.2118	exon	5.000	3.000	0.769	ENSG00000142599.19	RERE	protein_coding
chr1:8541214|8614686	0.3388	exon	8.000	2.000	0.889	ENSG00000142599.19	RERE	protein_coding
chr1:8541214|8616579	0.0424	intron	1.000	1.000	0.667	ENSG00000142599.19	RERE	protein_coding
chr1:8541214|8624380	0.0424	exon	1.000	0.000	1.000	ENSG00000142599.19	RERE	protein_coding
chr1:8556475|8614686	0.0424	exon	1.000	9.000	0.182	ENSG00000142599.19	RERE	protein_coding
chr1:8614561|8624380	0.0424	exon	1.000	36.000	0.053	ENSG00000142599.19	RERE	protein_coding
chr1:8655973|8792588	0.1271	exon	3.000	9.000	0.400	ENSG00000224315.2,ENSG00000142599.19	RPL7P7,RERE	processed_pseudogene,protein_coding
chr1:8790606|8792588	0.0424	intron	1.000	2.000	0.500	ENSG00000142599.19	RERE	protein_coding
chr1:8862887|8868057	0.2541	exon	6.000	377.000	0.031	ENSG00000074800.16,ENSG00000274258.1	ENO1,MIR6728	protein_coding,miRNA
chr1:8862887|8874917	0.1694	exon	4.000	308.000	0.025	ENSG00000074800.16,ENSG00000274258.1	ENO1,MIR6728	protein_coding,miRNA
chr1:8907462|8908671	0.0424	intron	1.000	0.000	1.000	ENSG00000232208.2	ENSG00000232208	processed_pseudogene
chr1:9595890|9598625	0.2118	exon	5.000	86.000	0.104	ENSG00000188807.13	TMEM201	protein_coding
chr1:9749461|9755309	0.0424	exon	1.000	46.000	0.042	ENSG00000171603.18	CLSTN1	protein_coding
chr1:9871187|9877989	0.1271	exon	3.000	6.000	0.500	ENSG00000178585.15	CTNNBIP1	protein_coding
chr1:9931891|9934860	0.8894	exon	21.000	6.000	0.875	ENSG00000162441.12	LZIC	protein_coding
chr1:9931891|9935627	0.1271	exon	3.000	4.000	0.600	ENSG00000162441.12	LZIC	protein_coding
chr1:9972018|9981170	0.1271	exon	3.000	0.000	1.000	ENSG00000173614.14	NMNAT1	protein_coding
chr1:10072028|10072214	0.1271	exon	3.000	20.000	0.231	ENSG00000130939.20	UBE4B	protein_coding
chr1:10095461|10105744	0.4659	exon	11.000	13.000	0.629	ENSG00000130939.20	UBE4B	protein_coding
chr1:10095461|10117600	0.0424	exon	1.000	20.000	0.091	ENSG00000130939.20	UBE4B	protein_coding
chr1:10095461|10119613	0.0424	exon	1.000	38.000	0.050	ENSG00000130939.20	UBE4B	protein_coding
chr1:10095461|10149282	0.0847	exon	2.000	6.000	0.400	ENSG00000130939.20	UBE4B	protein_coding
chr1:10101108|10105744	0.0847	exon	2.000	29.000	0.121	ENSG00000130939.20	UBE4B	protein_coding
chr1:10101108|10135186	0.0424	exon	1.000	0.000	1.000	ENSG00000130939.20	UBE4B	protein_coding
chr1:10102948|10130813	0.0424	exon	1.000	28.000	0.067	ENSG00000130939.20	UBE4B	protein_coding
chr1:10117367|10297246	0.0847	intron	2.000	3.000	0.571	ENSG00000130939.20,ENSG00000054523.19,ENSG00000264881.1,ENSG00000201746.1	UBE4B,KIF1B,ENSG00000264881,RNU6-828P	protein_coding,protein_coding,miRNA,snRNA
chr1:10117459|10135186	0.0424	exon	1.000	35.000	0.054	ENSG00000130939.20	UBE4B	protein_coding
chr1:10117459|10145039	0.0424	exon	1.000	4.000	0.333	ENSG00000130939.20	UBE4B	protein_coding
chr1:10129392|10135186	0.1271	exon	3.000	3.000	0.667	ENSG00000130939.20	UBE4B	protein_coding
chr1:10130500|10135186	0.1271	exon	3.000	10.000	0.375	ENSG00000130939.20	UBE4B	protein_coding
chr1:10137067|10151561	0.0424	exon	1.000	6.000	0.250	ENSG00000130939.20	UBE4B	protein_coding
chr1:10144940|10158379	0.0424	exon	1.000	8.000	0.200	ENSG00000130939.20	UBE4B	protein_coding
chr1:10151326|10161286	0.0424	exon	1.000	6.000	0.250	ENSG00000130939.20	UBE4B	protein_coding
chr1:10256247|10278128	0.0424	exon	1.000	16.000	0.111	ENSG00000054523.19	KIF1B	protein_coding
chr1:10258493|10268263	0.0424	exon	1.000	0.000	1.000	ENSG00000054523.19	KIF1B	protein_coding
chr1:10258493|10278128	0.0847	exon	2.000	19.000	0.174	ENSG00000054523.19	KIF1B	protein_coding
chr1:10267380|10268263	0.0424	exon	1.000	36.000	0.053	ENSG00000054523.19	KIF1B	protein_coding
chr1:10267380|10278128	0.1694	exon	4.000	0.000	1.000	ENSG00000054523.19	KIF1B	protein_coding
chr1:10271502|10278128	0.0424	exon	1.000	4.000	0.333	ENSG00000054523.19	KIF1B	protein_coding
chr1:10295660|10297246	0.0424	exon	1.000	20.000	0.091	ENSG00000054523.19	KIF1B	protein_coding
chr1:10320043|10337203	0.0424	exon	1.000	21.000	0.087	ENSG00000054523.19	KIF1B	protein_coding
chr1:10320043|10343287	0.0424	exon	1.000	0.000	1.000	ENSG00000054523.19	KIF1B	protein_coding
chr1:10320043|10376676	0.0847	exon	2.000	3.000	0.571	ENSG00000054523.19	KIF1B	protein_coding
chr1:10334520|10337203	0.1694	exon	4.000	11.000	0.421	ENSG00000054523.19	KIF1B	protein_coding
chr1:10347761|10348733	0.0424	exon	1.000	19.000	0.095	ENSG00000054523.19	KIF1B	protein_coding
chr1:10360929|10368538	0.1694	exon	4.000	0.000	1.000	ENSG00000054523.19	KIF1B	protein_coding
chr1:10360929|10375373	0.0424	exon	1.000	20.000	0.091	ENSG00000054523.19	KIF1B	protein_coding
chr1:10363283|10368538	0.0424	exon	1.000	25.000	0.074	ENSG00000054523.19	KIF1B	protein_coding
chr1:10404161|10408140	0.0424	exon	1.000	26.000	0.071	ENSG00000142657.21	PGD	protein_coding
chr1:10411318|10413251	0.0424	intron	1.000	14.000	0.125	ENSG00000142657.21	PGD	protein_coding
chr1:10411418|10419539	0.0424	exon	1.000	35.000	0.054	ENSG00000142657.21	PGD	protein_coding
chr1:10432919|10435661	0.0424	antisense	1.000	7.000	0.222	ENSG00000175279.22,ENSG00000251503.8	CENPS,CENPS-CORT	protein_coding,protein_coding
chr1:10433842|10442394	0.0424	exon	1.000	2.000	0.500	ENSG00000175279.22,ENSG00000251503.8	CENPS,CENPS-CORT	protein_coding,protein_coding
chr1:10440347|10442441	0.1694	exon	4.000	0.000	1.000	ENSG00000175279.22,ENSG00000251503.8	CENPS,CENPS-CORT	protein_coding,protein_coding
chr1:10467190|10469338	0.1271	exon	3.000	49.000	0.109	ENSG00000160049.12	DFFA	protein_coding
chr1:10519803|10536297	0.0424	intron	1.000	12.000	0.143	ENSG00000142655.13	PEX14	protein_coding
chr1:10599212|10602416	0.0424	antisense	1.000	1.000	0.667	ENSG00000142655.13	PEX14	protein_coding
chr1:10605183|10623121	0.0424	intron	1.000	4.000	0.333	ENSG00000142655.13,ENSG00000243267.3	PEX14,RN7SL614P	protein_coding,misc_RNA
chr1:11013716|11018873	0.1694	exon	4.000	68.000	0.105	ENSG00000120948.19	TARDBP	protein_coding
chr1:11013716|11023667	0.3812	exon	9.000	0.000	1.000	ENSG00000120948.19	TARDBP	protein_coding
chr1:11020429|11023667	0.1271	exon	3.000	42.000	0.125	ENSG00000120948.19	TARDBP	protein_coding
chr1:11068008|11076948	0.0847	exon	2.000	14.000	0.222	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11070900|11076948	0.0424	exon	1.000	10.000	0.167	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11074231|11082878	0.0424	exon	1.000	26.000	0.071	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11076842|11081238	0.0424	exon	1.000	15.000	0.118	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11076842|11082878	0.0847	exon	2.000	6.000	0.400	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11080764|11082878	0.0424	exon	1.000	20.000	0.091	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11082534|11082878	0.0424	exon	1.000	8.000	0.200	ENSG00000171824.14	EXOSC10	protein_coding
chr1:11107405|11130777	0.0424	exon	1.000	0.000	1.000	ENSG00000198793.13	MTOR	protein_coding
chr1:11107405|11150226	0.0424	exon	1.000	19.000	0.095	ENSG00000198793.13	MTOR	protein_coding
chr1:11108181|11114887	0.0424	exon	1.000	9.000	0.182	ENSG00000198793.13	MTOR	protein_coding
chr1:11124498|11133197	0.0424	exon	1.000	36.000	0.053	ENSG00000198793.13	MTOR	protein_coding
chr1:11126622|11130777	0.1271	exon	3.000	30.000	0.167	ENSG00000198793.13	MTOR	protein_coding
chr1:11127624|11128951	0.0424	exon	1.000	46.000	0.042	ENSG00000198793.13	MTOR	protein_coding
chr1:11143629|11145279	0.0424	intron	1.000	7.000	0.222	ENSG00000225602.5	MTOR-AS1	lncRNA
chr1:11144648|11146791	0.0847	exon	2.000	40.000	0.091	ENSG00000198793.13	MTOR	protein_coding
chr1:11192270|11195114	0.0424	exon	1.000	2.000	0.500	ENSG00000171819.5	ANGPTL7	protein_coding
chr1:11199541|11213566	0.1271	exon	3.000	37.000	0.140	ENSG00000198793.13	MTOR	protein_coding
chr1:11204561|11213566	0.0847	exon	2.000	60.000	0.062	ENSG00000198793.13	MTOR	protein_coding
chr1:11209312|11213566	0.1271	exon	3.000	45.000	0.118	ENSG00000198793.13	MTOR	protein_coding
chr1:11228668|11232528	0.0424	exon	1.000	81.000	0.024	ENSG00000198793.13	MTOR	protein_coding
chr1:11232436|11240547	0.0424	exon	1.000	103.000	0.019	ENSG00000198793.13	MTOR	protein_coding
chr1:11247625|11248094	0.0424	exon	1.000	60.000	0.032	ENSG00000198793.13	MTOR	protein_coding
chr1:11253839|11256192	0.0424	exon	1.000	66.000	0.029	ENSG00000198793.13	MTOR	protein_coding
chr1:11253839|11259423	0.2541	exon	6.000	90.000	0.118	ENSG00000198793.13	MTOR	protein_coding
chr1:11273859|11295168	0.0424	exon	1.000	14.000	0.125	ENSG00000120942.14	UBIAD1	protein_coding
chr1:11500990|11502897	0.1271	exon	3.000	1.000	0.857	ENSG00000204624.8	DISP3	protein_coding
chr1:11794358|11796399	0.0424	exon	1.000	12.000	0.143	ENSG00000177000.13	MTHFR	protein_coding
chr1:11800212|11803126	0.0847	exon	2.000	5.000	0.444	ENSG00000177000.13	MTHFR	protein_coding
chr1:11823525|11827221	0.0424	intron	1.000	12.000	0.143	ENSG00000011021.23	CLCN6	protein_coding
chr1:11824486|11845766	0.0424	exon	1.000	4.000	0.333	ENSG00000276470.1,ENSG00000278852.1,ENSG00000011021.23	ENSG00000276470,ENSG00000278852,CLCN6	misc_RNA,misc_RNA,protein_coding
chr1:11828338|11830346	0.0847	antisense	2.000	5.000	0.444	ENSG00000011021.23	CLCN6	protein_coding
chr1:11947976|11950520	0.1271	exon	3.000	38.000	0.136	ENSG00000083444.17	PLOD1	protein_coding
chr1:11996156|12005931	0.0424	exon	1.000	126.000	0.016	ENSG00000116688.18	MFN2	protein_coding
chr1:11996156|12009726	0.0847	exon	2.000	26.000	0.133	ENSG00000116688.18	MFN2	protein_coding
