circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr1:112555868|112616895	0.0498	exon	1.000	51.000	0.038	ENSG00000007341.19	ST7L	protein_coding
chr1:112987035|112997151	0.0498	intron	1.000	2.000	0.500	ENSG00000226419.8	SLC16A1-AS1	lncRNA
chr1:117402186|117405645	0.4485	exon	9.000	90.000	0.167	ENSG00000198162.12	MAN1A2	protein_coding
chr1:117402186|117420649	1.3952	exon	28.000	23.000	0.709	ENSG00000198162.12	MAN1A2	protein_coding
chr1:117402186|117442325	0.1993	exon	4.000	37.000	0.178	ENSG00000198162.12	MAN1A2	protein_coding
chr1:145771711|145784596	0.0498	exon	1.000	76.000	0.026	ENSG00000265491.5	RNF115	protein_coding
chr1:145784539|145794196	0.0498	intron	1.000	69.000	0.028	ENSG00000265491.5	RNF115	protein_coding
chr1:150957720|150962158	0.0997	intron	2.000	38.000	0.095	ENSG00000143379.13	SETDB1	protein_coding
chr1:151185798|151185950	0.0997	exon	2.000	426.000	0.009	ENSG00000163159.15	VPS72	protein_coding
chr1:151423397|151442205	0.0498	exon	1.000	93.000	0.021	ENSG00000143442.22	POGZ	protein_coding
chr1:154225084|154237136	0.0498	exon	1.000	378.000	0.005	ENSG00000143569.19	UBAP2L	protein_coding
chr1:154225084|154241565	0.0498	exon	1.000	184.000	0.011	ENSG00000143569.19	UBAP2L	protein_coding
chr1:155438327|155459898	0.0498	exon	1.000	28.000	0.067	ENSG00000116539.14	ASH1L	protein_coding
chr1:155477886|155521618	0.0997	exon	2.000	36.000	0.100	ENSG00000116539.14	ASH1L	protein_coding
chr1:155795050|155827028	0.0498	exon	1.000	47.000	0.041	ENSG00000116580.20	GON4L	protein_coding
chr1:156250858|156252436	0.0498	exon	1.000	393.000	0.005	ENSG00000198952.8	SMG5	protein_coding
chr1:160213110|160213265	0.0498	exon	1.000	295.000	0.007	ENSG00000162734.13	PEA15	protein_coding
chr1:160294528|160294845	0.0498	exon	1.000	350.000	0.006	ENSG00000122218.16	COPA	protein_coding
chr1:168367491|168379782	0.0498	intron	1.000	3.000	0.400	ENSG00000207974.1,ENSG00000227722.2	MIR557,ENSG00000227722	miRNA,transcribed_processed_pseudogene
chr1:168377913|168379782	0.0498	intergenic	1.000	0.000	1.000	None	None	None
chr1:173946476|173993135	0.0498	exon	1.000	16.000	0.111	ENSG00000200755.1,ENSG00000135870.12	RNA5SP68,RC3H1	rRNA_pseudogene,protein_coding
chr1:186325803|186326177	0.0498	exon	1.000	451.000	0.004	ENSG00000047410.14	TPR	protein_coding
chr1:203816926|203840374	0.0498	exon	1.000	295.000	0.007	ENSG00000058673.17,ENSG00000257315.3	ZC3H11A,ZBED6	protein_coding,protein_coding
chr1:212375334|212377557	0.0498	intron	1.000	10.000	0.167	ENSG00000065600.13	PACC1	protein_coding
chr1:225098995|225099142	0.0498	intron	1.000	2.000	0.500	ENSG00000185842.16	DNAH14	protein_coding
chr1:235154881|235155077	0.0997	exon	2.000	451.000	0.009	ENSG00000188739.15,ENSG00000054267.22	RBM34,ARID4B	protein_coding,protein_coding
chr1:235172618|235196115	0.0997	exon	2.000	172.000	0.023	ENSG00000054267.22,ENSG00000263439.1	ARID4B,MIR4753	protein_coding,miRNA
chr1:243304713|243426558	0.0498	exon	1.000	55.000	0.035	ENSG00000054282.16,ENSG00000265201.1	SDCCAG8,MIR4677	protein_coding,miRNA
chr1:244411287|244437768	0.0498	exon	1.000	282.000	0.007	ENSG00000035687.10	ADSS2	protein_coding
chr1:247131049|247133699	0.0498	intron	1.000	2.000	0.500	ENSG00000196418.13	ZNF124	protein_coding
chr1:247155566|247159813	0.0498	exon	1.000	15.000	0.118	ENSG00000196418.13	ZNF124	protein_coding
chr2:9587414|9588328	0.0498	exon	1.000	1759.000	0.001	ENSG00000134308.14	YWHAQ	protein_coding
chr2:17665503|17745951	0.0498	exon	1.000	95.000	0.021	ENSG00000163029.16	SMC6	protein_coding
chr2:40428473|40430304	0.0498	exon	1.000	22.000	0.083	ENSG00000183023.18	SLC8A1	protein_coding
chr2:43577022|43592890	0.0498	exon	1.000	29.000	0.065	ENSG00000115970.19	THADA	protein_coding
chr2:43973607|43982434	0.0498	exon	1.000	207.000	0.010	ENSG00000138095.20	LRPPRC	protein_coding
chr2:55332566|55336818	0.0498	exon	1.000	135.000	0.015	ENSG00000115355.18	CCDC88A	protein_coding
chr2:61522611|61533903	0.0498	exon	1.000	478.000	0.004	ENSG00000082898.19	XPO1	protein_coding
chr2:95914108|95916171	0.0498	exon	1.000	8.000	0.200	ENSG00000174501.15	ANKRD36C	protein_coding
chr2:97185316|97211741	0.0498	exon	1.000	14.000	0.125	ENSG00000135976.21	ANKRD36	protein_coding
chr2:97200334|97208006	0.2990	exon	6.000	14.000	0.462	ENSG00000135976.21	ANKRD36	protein_coding
chr2:99360236|99371730	0.0498	exon	1.000	508.000	0.004	ENSG00000158417.11	EIF5B	protein_coding
chr2:108451028|108475850	0.0997	exon	2.000	74.000	0.051	ENSG00000135968.22	GCC2	protein_coding
chr2:108839185|108856970	0.0498	exon	1.000	109.000	0.018	ENSG00000163006.12	CCDC138	protein_coding
chr2:109329224|109347949	0.0498	intron	1.000	11.000	0.154	ENSG00000172985.11	SH3RF3	protein_coding
chr2:112299849|112300029	0.0997	exon	2.000	17.000	0.190	ENSG00000188177.14	ZC3H6	protein_coding
chr2:112299849|112332282	0.0498	exon	1.000	10.000	0.167	ENSG00000188177.14	ZC3H6	protein_coding
chr2:128191786|128194138	0.1993	exon	4.000	40.000	0.167	ENSG00000136731.13	UGGT1	protein_coding
chr2:135675332|135680324	0.0498	exon	1.000	161.000	0.012	ENSG00000048991.17	R3HDM1	protein_coding
chr2:135748267|135772547	0.0997	exon	2.000	219.000	0.018	ENSG00000144224.17	UBXN4	protein_coding
chr2:138550974|138560927	0.0498	exon	1.000	21.000	0.087	ENSG00000144228.9	SPOPL	protein_coding
chr2:152657889|152669270	0.0498	exon	1.000	736.000	0.003	ENSG00000196504.19	PRPF40A	protein_coding
chr2:158533180|158603104	0.0498	exon	1.000	68.000	0.029	ENSG00000227331.1,ENSG00000289488.1,ENSG00000144283.23	RPL7AP22,ENSG00000289488,PKP4	processed_pseudogene,lncRNA,protein_coding
chr2:159382559|159412545	0.0498	exon	1.000	45.000	0.043	ENSG00000123636.19	BAZ2B	protein_coding
chr2:177461893|177513908	0.0498	exon	1.000	217.000	0.009	ENSG00000018510.18	AGPS	protein_coding
chr2:196912882|196923125	0.0498	intron	1.000	11.000	0.154	ENSG00000197121.15	PGAP1	protein_coding
chr2:199380364|199433514	0.0498	exon	1.000	40.000	0.048	ENSG00000119042.17	SATB2	protein_coding
chr2:202292777|202321927	0.0498	intron	1.000	483.000	0.004	ENSG00000055044.11,ENSG00000238317.2	NOP58,SNORD11	protein_coding,snoRNA
chr2:205300530|205301701	0.0498	exon	1.000	3.000	0.400	ENSG00000116117.19	PARD3B	protein_coding
chr2:231711370|231711983	0.3488	exon	7.000	9663.000	0.001	ENSG00000277986.1,ENSG00000187514.17	U4,PTMA	snRNA,protein_coding
chr2:240005210|240022340	0.0498	exon	1.000	324.000	0.006	ENSG00000130414.13	NDUFA10	protein_coding
chr3:12379704|12417154	0.0997	exon	2.000	62.000	0.061	ENSG00000132170.24	PPARG	protein_coding
chr3:12568875|12576741	0.0498	exon	1.000	122.000	0.016	ENSG00000075975.17	MKRN2	protein_coding
chr3:16269126|16303592	0.0498	exon	1.000	51.000	0.038	ENSG00000154814.14	OXNAD1	protein_coding
chr3:18378170|18420991	0.0498	exon	1.000	29.000	0.065	ENSG00000131374.14,ENSG00000182568.17,ENSG00000272477.1	TBC1D5,SATB1,ENSG00000272477	protein_coding,protein_coding,lncRNA
chr3:23208692|23217312	0.0498	exon	1.000	95.000	0.021	ENSG00000182247.10	UBE2E2	protein_coding
chr3:49968051|49968200	0.0498	exon	1.000	93.000	0.021	ENSG00000004534.15	RBM6	protein_coding
chr3:56565638|56567053	0.1495	intron	3.000	34.000	0.150	ENSG00000180376.17	CCDC66	protein_coding
chr3:56673580|56682710	0.0997	exon	2.000	78.000	0.049	ENSG00000163946.14	TASOR	protein_coding
chr3:57267742|57268487	0.0498	exon	1.000	154.000	0.013	ENSG00000157500.12	APPL1	protein_coding
chr3:63912588|63913225	0.0498	exon	1.000	15.000	0.118	ENSG00000163635.20	ATXN7	protein_coding
chr3:112541803|112550248	0.0498	exon	1.000	310.000	0.006	ENSG00000144848.11	ATG3	protein_coding
chr3:113088623|113270944	0.0498	exon	1.000	15.000	0.118	ENSG00000144857.15,ENSG00000240057.7	BOC,ENSG00000240057	protein_coding,lncRNA
chr3:127599318|127609023	0.0498	exon	1.000	639.000	0.003	ENSG00000073111.14	MCM2	protein_coding
chr3:142748258|142748460	0.0997	exon	2.000	23.000	0.148	ENSG00000144935.16	TRPC1	protein_coding
chr3:143985543|144048812	0.0498	intron	1.000	22.000	0.083	ENSG00000181744.9	DIPK2A	protein_coding
chr3:160404378|160417758	0.0498	exon	1.000	877.000	0.002	ENSG00000207779.1,ENSG00000198987.1,ENSG00000113810.16	MIR15B,MIR16-2,SMC4	miRNA,miRNA,protein_coding
chr3:169976946|169988359	0.0997	exon	2.000	455.000	0.009	ENSG00000008952.17	SEC62	protein_coding
chr4:1238183|1241519	0.0498	exon	1.000	370.000	0.005	ENSG00000159692.16	CTBP1	protein_coding
chr4:4648977|4649542	0.0498	exon	1.000	7.000	0.222	ENSG00000247708.8	STX18-AS1	lncRNA
chr4:6640929|6641149	0.0498	exon	1.000	2274.000	0.001	ENSG00000179010.16	MRFAP1	protein_coding
chr4:13576838|13613661	0.0498	exon	1.000	139.000	0.014	ENSG00000038219.13	BOD1L1	protein_coding
chr4:13608530|13609360	0.0498	exon	1.000	148.000	0.013	ENSG00000038219.13	BOD1L1	protein_coding
chr4:38089932|38103157	0.0498	exon	1.000	62.000	0.031	ENSG00000065882.17	TBC1D1	protein_coding
chr4:41978134|41990760	0.0498	intron	1.000	88.000	0.022	ENSG00000014824.14,ENSG00000182308.7	SLC30A9,DCAF4L1	protein_coding,protein_coding
chr4:47875127|47910994	0.0498	exon	1.000	37.000	0.051	ENSG00000170448.12	NFXL1	protein_coding
chr4:48369849|48383784	0.0498	exon	1.000	52.000	0.037	ENSG00000109171.15	SLAIN2	protein_coding
chr4:51863437|51877854	0.0498	exon	1.000	100.000	0.020	ENSG00000109184.15	DCUN1D4	protein_coding
chr4:105424196|105456745	0.0498	exon	1.000	381.000	0.005	ENSG00000138777.20	PPA2	protein_coding
chr4:119239218|119273708	0.0498	exon	1.000	40.000	0.048	ENSG00000145390.12	USP53	protein_coding
chr4:128074460|128077962	0.0498	exon	1.000	66.000	0.029	ENSG00000138709.19	LARP1B	protein_coding
chr4:128074460|128082305	0.0498	exon	1.000	78.000	0.025	ENSG00000138709.19	LARP1B	protein_coding
chr4:128074460|128091512	0.0498	exon	1.000	74.000	0.026	ENSG00000138709.19	LARP1B	protein_coding
chr4:128077788|128082305	0.0498	exon	1.000	55.000	0.035	ENSG00000138709.19	LARP1B	protein_coding
chr4:151454701|151458433	0.0498	intron	1.000	0.000	1.000	ENSG00000164142.16	FHIP1A	protein_coding
chr5:37224253|37342646	0.0498	exon	1.000	78.000	0.025	ENSG00000113569.16,ENSG00000270558.1,ENSG00000197603.16,ENSG00000242493.3	NUP155,ENSG00000270558,CPLANE1,RN7SL37P	protein_coding,processed_pseudogene,protein_coding,misc_RNA
chr5:37381602|37396570	0.0498	exon	1.000	110.000	0.018	ENSG00000082068.9	WDR70	protein_coding
chr5:65508067|65529199	0.0498	intron	1.000	111.000	0.018	ENSG00000123219.13	CENPK	protein_coding
chr5:69174877|69175537	0.0498	exon	1.000	1101.000	0.002	ENSG00000134057.15	CCNB1	protein_coding
chr5:83388148|83398290	0.0498	intergenic	1.000	0.000	1.000	None	None	None
chr5:94628811|94671008	0.0498	exon	1.000	34.000	0.056	ENSG00000133302.13	SLF1	protein_coding
chr5:94643273|94654752	0.0498	exon	1.000	58.000	0.033	ENSG00000133302.13	SLF1	protein_coding
chr5:108946130|108959347	0.0498	exon	1.000	12.000	0.143	ENSG00000151422.14	FER	protein_coding
chr5:115866670|115870128	0.0498	exon	1.000	268.000	0.007	ENSG00000177879.17	AP3S1	protein_coding
chr5:123532569|123575963	0.0498	intron	1.000	53.000	0.036	ENSG00000151292.17	CSNK1G3	protein_coding
chr5:132579862|132618294	0.0498	exon	1.000	146.000	0.014	ENSG00000283782.2,ENSG00000113522.14	ENSG00000283782,RAD50	protein_coding,protein_coding
chr5:132710959|132734478	0.0498	exon	1.000	62.000	0.031	ENSG00000131437.16	KIF3A	protein_coding
chr5:134158455|134167243	0.0498	exon	1.000	963.000	0.002	ENSG00000272772.1,ENSG00000113558.19	ENSG00000272772,SKP1	protein_coding,protein_coding
chr5:134741882|134742789	0.0498	exon	1.000	1.000	0.667	ENSG00000164615.6	CAMLG	protein_coding
chr5:134854898|134855327	0.0997	exon	2.000	123.000	0.031	ENSG00000181904.9,ENSG00000145833.16	C5orf24,DDX46	protein_coding,protein_coding
chr5:171396217|171396740	0.0498	intron	1.000	7.000	0.222	ENSG00000181163.14	NPM1	protein_coding
chr5:172346136|172347332	0.0498	exon	1.000	33.000	0.057	ENSG00000174705.13	SH3PXD2B	protein_coding
chr5:176943335|176958154	0.0498	exon	1.000	150.000	0.013	ENSG00000087206.17	UIMC1	protein_coding
chr5:177592353|177592654	0.0498	exon	1.000	883.000	0.002	ENSG00000184840.12	TMED9	protein_coding
chr5:179620892|179706003	0.0498	intron	1.000	1262.000	0.002	ENSG00000204659.5,ENSG00000204661.9,ENSG00000169045.17	CBY3,C5orf60,HNRNPH1	protein_coding,lncRNA,protein_coding
chr5:179724762|179726759	0.0997	exon	2.000	2264.000	0.002	ENSG00000127022.16	CANX	protein_coding
chr5:181260019|181260365	0.0498	exon	1.000	43.000	0.044	ENSG00000183718.6	TRIM52	protein_coding
chr6:4891713|4892379	0.1993	exon	4.000	62.000	0.114	ENSG00000153046.18	CDYL	protein_coding
chr6:18236452|18258405	0.0498	exon	1.000	385.000	0.005	ENSG00000124795.17	DEK	protein_coding
chr6:18249651|18258405	0.0498	exon	1.000	690.000	0.003	ENSG00000124795.17	DEK	protein_coding
chr6:20771807|20781265	0.0498	intron	1.000	40.000	0.048	ENSG00000145996.11	CDKAL1	protein_coding
chr6:29890246|29944616	0.1993	intron	4.000	34.000	0.190	ENSG00000230795.3,ENSG00000228078.1,ENSG00000233677.1,ENSG00000206503.13,ENSG00000206341.7,ENSG00000231130.1	HLA-K,HLA-U,DDX39BP1,HLA-A,HLA-H,HLA-T	unprocessed_pseudogene,unprocessed_pseudogene,unprocessed_pseudogene,protein_coding,unprocessed_pseudogene,unprocessed_pseudogene
chr6:29945234|30009177	0.4485	exon	9.000	182.000	0.090	ENSG00000238024.1,ENSG00000204622.11,ENSG00000204625.10,ENSG00000235290.1,ENSG00000206503.13	DDX39BP2,HLA-J,HCG9,HLA-W,HLA-A	unprocessed_pseudogene,transcribed_unprocessed_pseudogene,lncRNA,unprocessed_pseudogene,protein_coding
chr6:33211729|33211875	0.0498	exon	1.000	87.000	0.022	ENSG00000204227.5	RING1	protein_coding
chr6:41431082|41438109	0.0997	intergenic	2.000	0.000	1.000	None	None	None
chr6:70732378|70798737	0.0498	exon	1.000	121.000	0.016	ENSG00000217767.2,ENSG00000112305.15	NDUFAB1P1,SMAP1	processed_pseudogene,protein_coding
chr6:79060478|79060818	0.0498	exon	1.000	126.000	0.016	ENSG00000146247.14	PHIP	protein_coding
chr6:110101588|110108681	0.0498	exon	1.000	303.000	0.007	ENSG00000112290.13	WASF1	protein_coding
chr6:112978467|112988345	0.0498	intron	1.000	3.000	0.400	ENSG00000288560.1	ENSG00000288560	lncRNA
chr6:131600038|131623462	0.0498	exon	1.000	80.000	0.024	ENSG00000112282.18	MED23	protein_coding
chr6:145864388|145894977	0.0498	exon	1.000	32.000	0.059	ENSG00000146414.17	SHPRH	protein_coding
chr6:149378018|149379518	0.0498	exon	1.000	117.000	0.017	ENSG00000055208.19	TAB2	protein_coding
chr6:149676260|149736622	0.0498	exon	1.000	168.000	0.012	ENSG00000131023.13,ENSG00000120253.14	LATS1,NUP43	protein_coding,protein_coding
chr6:149771162|149773169	0.0498	exon	1.000	822.000	0.002	ENSG00000120265.19	PCMT1	protein_coding
chr6:149819939|149820251	0.0498	exon	1.000	114.000	0.017	ENSG00000285991.1,ENSG00000120256.11,ENSG00000285889.1	ENSG00000285991,LRP11,ENSG00000285889	protein_coding,protein_coding,lncRNA
chr6:158573420|158589782	0.0498	exon	1.000	56.000	0.034	ENSG00000146433.10	TMEM181	protein_coding
chr6:159733814|159735235	0.0498	intron	1.000	4.000	0.333	ENSG00000146457.16	WTAP	protein_coding
chr6:167864551|167891029	0.1495	exon	3.000	106.000	0.054	ENSG00000130396.21	AFDN	protein_coding
chr6:167870383|167889326	0.0997	exon	2.000	76.000	0.050	ENSG00000130396.21	AFDN	protein_coding
chr6:167870383|167902386	0.0498	exon	1.000	103.000	0.019	ENSG00000130396.21	AFDN	protein_coding
chr7:1957629|2002121	0.0498	exon	1.000	108.000	0.018	ENSG00000002822.16,ENSG00000286192.1	MAD1L1,ENSG00000286192	protein_coding,protein_coding
chr7:10974835|11022979	0.0498	exon	1.000	146.000	0.014	ENSG00000106443.17	PHF14	protein_coding
chr7:10982372|10990847	0.0498	exon	1.000	113.000	0.017	ENSG00000106443.17	PHF14	protein_coding
chr7:26192495|26197866	0.0997	exon	2.000	3978.000	0.001	ENSG00000122566.22	HNRNPA2B1	protein_coding
chr7:27787466|27792053	0.0498	exon	1.000	244.000	0.008	ENSG00000106052.14	TAX1BP1	protein_coding
chr7:32930078|33099436	0.0498	exon	1.000	40.000	0.048	ENSG00000205763.14,ENSG00000229054.1,ENSG00000252821.1,ENSG00000122643.23,ENSG00000164610.10,ENSG00000241420.3	RP9P,RPS29P14,RNU6-388P,NT5C3A,RP9,RN7SL505P	transcribed_unprocessed_pseudogene,processed_pseudogene,snRNA,protein_coding,protein_coding,misc_RNA
chr7:33146242|33183405	0.0498	intron	1.000	11.000	0.154	ENSG00000222741.1,ENSG00000122507.21	RNA5SP229,BBS9	rRNA_pseudogene,protein_coding
chr7:44840899|44843354	0.0498	exon	1.000	531.000	0.004	ENSG00000105968.19	H2AZ2	protein_coding
chr7:55969891|55970403	0.0498	intron	1.000	0.000	1.000	ENSG00000146729.10	NIPSNAP2	protein_coding
chr7:75017598|75020149	0.0498	exon	1.000	34.000	0.056	ENSG00000274070.2	CASTOR2	protein_coding
chr7:75691414|75694029	0.1495	intron	3.000	2.000	0.750	ENSG00000127946.17	HIP1	protein_coding
chr7:92294889|92327900	0.0498	exon	1.000	27.000	0.069	ENSG00000001629.10	ANKIB1	protein_coding
chr7:100118956|100119148	0.0498	exon	1.000	24.000	0.077	ENSG00000106290.16,ENSG00000242798.1	TAF6,ENSG00000242798	protein_coding,lncRNA
chr7:102465817|102466270	0.0498	exon	1.000	184.000	0.011	ENSG00000284176.1,ENSG00000161036.13	MIR5090,LRWD1	miRNA,protein_coding
chr7:103321932|103322794	0.0997	exon	2.000	489.000	0.008	ENSG00000105821.15	DNAJC2	protein_coding
chr7:105038126|105066807	0.0498	exon	1.000	65.000	0.030	ENSG00000288914.1,ENSG00000289360.1,ENSG00000005483.22	ENSG00000288914,ENSG00000289360,KMT2E	protein_coding,protein_coding,protein_coding
chr7:105062164|105091314	0.0498	exon	1.000	103.000	0.019	ENSG00000005483.22	KMT2E	protein_coding
chr7:105090009|105091314	0.0498	exon	1.000	39.000	0.049	ENSG00000005483.22	KMT2E	protein_coding
chr7:105101425|105102194	0.0498	exon	1.000	28.000	0.067	ENSG00000005483.22	KMT2E	protein_coding
chr7:105142008|105143330	0.0498	exon	1.000	85.000	0.023	ENSG00000135250.17	SRPK2	protein_coding
chr7:127807484|127904819	0.0498	exon	1.000	584.000	0.003	ENSG00000197157.11	SND1	protein_coding
chr7:135577796|135593192	0.0498	exon	1.000	337.000	0.006	ENSG00000155561.15	NUP205	protein_coding
chr7:139258488|139266403	0.0498	exon	1.000	26.000	0.071	ENSG00000157741.15	UBN2	protein_coding
chr7:139376062|139417729	0.0498	exon	1.000	854.000	0.002	ENSG00000269955.2,ENSG00000146963.18	FMC1-LUC7L2,LUC7L2	protein_coding,protein_coding
chr7:139402137|139409654	0.0498	exon	1.000	1012.000	0.002	ENSG00000269955.2,ENSG00000146963.18	FMC1-LUC7L2,LUC7L2	protein_coding,protein_coding
chr7:141745496|141750389	0.0997	exon	2.000	1500.000	0.003	ENSG00000106028.11	SSBP1	protein_coding
chr7:149494204|149621172	0.1495	exon	3.000	99.000	0.057	ENSG00000133624.14,ENSG00000181220.18	ZNF767P,ZNF746	transcribed_unprocessed_pseudogene,protein_coding
chr7:157006877|157139338	0.0498	exon	1.000	93.000	0.021	ENSG00000243479.3,ENSG00000269446.2,ENSG00000009335.18,ENSG00000235029.1	MNX1-AS1,ENSG00000269446,UBE3C,MNX1-AS2	lncRNA,lncRNA,protein_coding,lncRNA
chr7:158788004|158799072	0.0498	exon	1.000	125.000	0.016	ENSG00000117868.18	ESYT2	protein_coding
chr7:158869855|158876691	0.8969	exon	18.000	95.000	0.275	ENSG00000126870.16	DYNC2I1	protein_coding
chr7:158869855|158906091	0.0498	exon	1.000	50.000	0.038	ENSG00000126870.16	DYNC2I1	protein_coding
chr8:27822429|27823194	0.0498	exon	1.000	176.000	0.011	ENSG00000168078.10	PBK	protein_coding
chr8:30101898|30104486	0.0498	exon	1.000	88.000	0.022	ENSG00000104660.19	LEPROTL1	protein_coding
chr8:30668630|30799755	0.0498	intron	1.000	97.000	0.020	ENSG00000271081.1,ENSG00000104695.13,ENSG00000104687.14	HIKESHIP3,PPP2CB,GSR	processed_pseudogene,protein_coding,protein_coding
chr8:60781000|60816501	0.0498	exon	1.000	141.000	0.014	ENSG00000171316.12	CHD7	protein_coding
chr8:61680968|61684188	0.0498	exon	1.000	213.000	0.009	ENSG00000198363.18	ASPH	protein_coding
chr8:67118248|67137603	0.0498	exon	1.000	57.000	0.034	ENSG00000104218.16	CSPP1	protein_coding
chr8:67131951|67137603	0.2990	exon	6.000	110.000	0.098	ENSG00000104218.16	CSPP1	protein_coding
chr8:67154024|67175436	0.0997	exon	2.000	105.000	0.037	ENSG00000104218.16	CSPP1	protein_coding
chr8:72567642|72568313	0.0498	exon	1.000	11.000	0.154	ENSG00000182674.6	KCNB2	protein_coding
chr8:73552012|73552319	0.0498	exon	1.000	90.000	0.022	ENSG00000040341.18	STAU2	protein_coding
chr8:94529094|94529231	0.0498	exon	1.000	90.000	0.022	ENSG00000164944.12	VIRMA	protein_coding
chr8:98547969|98596169	0.0498	exon	1.000	71.000	0.027	ENSG00000104375.17	STK3	protein_coding
chr8:108449823|108455930	0.0498	exon	1.000	168.000	0.012	ENSG00000104412.8	EMC2	protein_coding
chr8:132777796|132825371	0.0498	exon	1.000	92.000	0.021	ENSG00000129292.21	PHF20L1	protein_coding
chr8:135521237|135582073	0.0498	exon	1.000	48.000	0.040	ENSG00000131773.14	KHDRBS3	protein_coding
chr9:5944871|5969436	0.0498	exon	1.000	4.000	0.333	ENSG00000183354.12	KIAA2026	protein_coding
chr9:5954016|5969436	0.0498	exon	1.000	33.000	0.057	ENSG00000183354.12	KIAA2026	protein_coding
chr9:5968019|5969436	0.0498	exon	1.000	11.000	0.154	ENSG00000183354.12	KIAA2026	protein_coding
chr9:15474009|15474152	0.0498	exon	1.000	624.000	0.003	ENSG00000164985.15	PSIP1	protein_coding
chr9:17226203|17236588	0.0498	exon	1.000	13.000	0.133	ENSG00000044459.15	CNTLN	protein_coding
