circ_id	cpm	circ_type	bsj	fsj	junc_ratio	gene_id	gene_name	gene_type
chr1:156282607|156404601	0.0469	exon	1.000	104.000	0.019	ENSG00000189030.10,ENSG00000198952.8,ENSG00000125462.19,ENSG00000163468.15,ENSG00000198715.13	VHLL,SMG5,MIR9-1HG,CCT3,GLMP	protein_coding,protein_coding,lncRNA,protein_coding,protein_coding
chr1:171326464|171332839	0.0469	antisense	1.000	5.000	0.286	ENSG00000076258.10	FMO4	protein_coding
chr1:171524821|171537473	0.0469	exon	1.000	574.000	0.003	ENSG00000117523.18	PRRC2C	protein_coding
chr1:171532497|171532961	0.0939	exon	2.000	900.000	0.004	ENSG00000117523.18	PRRC2C	protein_coding
chr1:183144909|183145070	0.0469	exon	1.000	315.000	0.006	ENSG00000135862.6	LAMC1	protein_coding
chr1:185143906|185151935	0.0469	exon	1.000	71.000	0.027	ENSG00000121486.12	TRMT1L	protein_coding
chr1:212863725|212885396	0.0469	exon	1.000	48.000	0.040	ENSG00000162769.13	FLVCR1	protein_coding
chr1:214642313|214642522	0.0469	exon	1.000	215.000	0.009	ENSG00000117724.14	CENPF	protein_coding
chr1:220118985|220182931	0.0469	intron	1.000	34.000	0.056	ENSG00000232134.1,ENSG00000118873.17	RPS15AP12,RAB3GAP2	processed_pseudogene,protein_coding
chr1:220579354|220618755	0.0469	exon	1.000	57.000	0.034	ENSG00000116141.17	MARK1	protein_coding
chr1:226265533|226402379	0.0469	exon	1.000	1370.000	0.001	ENSG00000143799.14,ENSG00000236994.1,ENSG00000275406.1,ENSG00000183814.16	PARP1,YBX1P9,ENSG00000275406,LIN9	protein_coding,processed_pseudogene,unprocessed_pseudogene,protein_coding
chr1:228097078|228140363	0.0469	exon	1.000	1260.000	0.002	ENSG00000143774.17,ENSG00000280157.1,ENSG00000143761.16,ENSG00000284163.1	GUK1,ENSG00000280157,ARF1,MIR3620	protein_coding,TEC,protein_coding,miRNA
chr1:230954333|230961303	0.0469	exon	1.000	53.000	0.036	ENSG00000143643.13	TTC13	protein_coding
chr1:235196031|235214026	0.0469	exon	1.000	225.000	0.009	ENSG00000054267.22	ARID4B	protein_coding
chr1:235213769|235240451	0.0469	exon	1.000	163.000	0.012	ENSG00000054267.22	ARID4B	protein_coding
chr1:235470850|235480149	0.0469	exon	1.000	128.000	0.015	ENSG00000162885.14	B3GALNT2	protein_coding
chr1:236235789|236236398	0.0469	exon	1.000	35.000	0.054	ENSG00000086619.15	ERO1B	protein_coding
chr1:243270092|243286397	0.0469	exon	1.000	45.000	0.043	ENSG00000054282.16	SDCCAG8	protein_coding
chr1:243270092|243344331	0.0939	exon	2.000	28.000	0.125	ENSG00000054282.16	SDCCAG8	protein_coding
chr1:243330540|243344331	0.0469	exon	1.000	16.000	0.111	ENSG00000054282.16	SDCCAG8	protein_coding
chr1:243502710|243502848	0.0469	exon	1.000	100.000	0.020	ENSG00000117020.19	AKT3	protein_coding
chr1:243843125|243843282	0.0469	exon	1.000	66.000	0.029	ENSG00000117020.19	AKT3	protein_coding
chr1:244843135|244848856	0.0469	exon	1.000	282.000	0.007	ENSG00000153187.20	HNRNPU	protein_coding
chr1:245089459|245089693	0.0939	intron	2.000	8.000	0.333	ENSG00000203666.13	EFCAB2	protein_coding
chr1:245915530|245929937	0.0469	exon	1.000	58.000	0.033	ENSG00000185420.19	SMYD3	protein_coding
chr2:8943187|8974435	0.0469	exon	1.000	46.000	0.042	ENSG00000143797.12	MBOAT2	protein_coding
chr2:20038656|20039860	0.0469	intron	1.000	0.000	1.000	ENSG00000068697.7	LAPTM4A	protein_coding
chr2:32471014|32493667	0.0469	exon	1.000	53.000	0.036	ENSG00000115760.15	BIRC6	protein_coding
chr2:32630523|32678922	0.0939	exon	2.000	133.000	0.029	ENSG00000265057.1,ENSG00000018699.13	MIR4765,TTC27	miRNA,protein_coding
chr2:36578597|36591011	0.0469	exon	1.000	136.000	0.014	ENSG00000171055.15	FEZ2	protein_coding
chr2:44549555|44558013	0.0469	intron	1.000	6.000	0.250	ENSG00000143919.15	CAMKMT	protein_coding
chr2:55332566|55335164	0.0469	exon	1.000	150.000	0.013	ENSG00000115355.18	CCDC88A	protein_coding
chr2:85619220|85636130	0.0469	exon	1.000	293.000	0.007	ENSG00000168883.20	USP39	protein_coding
chr2:95100474|95110103	0.0469	intron	1.000	212.000	0.009	ENSG00000144029.12	MRPS5	protein_coding
chr2:95851694|95860074	0.1408	exon	3.000	40.000	0.130	ENSG00000174501.15	ANKRD36C	protein_coding
chr2:95889799|95962547	0.0469	exon	1.000	21.000	0.087	ENSG00000174501.15	ANKRD36C	protein_coding
chr2:97190978|97211741	0.2347	exon	5.000	8.000	0.556	ENSG00000135976.21	ANKRD36	protein_coding
chr2:97200334|97208006	0.0469	exon	1.000	27.000	0.069	ENSG00000135976.21	ANKRD36	protein_coding
chr2:97206063|97207839	0.0469	exon	1.000	19.000	0.095	ENSG00000135976.21	ANKRD36	protein_coding
chr2:99360236|99379428	0.0469	exon	1.000	464.000	0.004	ENSG00000158417.11	EIF5B	protein_coding
chr2:99369392|99379126	0.0469	exon	1.000	630.000	0.003	ENSG00000158417.11	EIF5B	protein_coding
chr2:99427228|99427368	0.0469	intron	1.000	3.000	0.400	ENSG00000135945.10	REV1	protein_coding
chr2:108451028|108475850	0.0469	exon	1.000	81.000	0.024	ENSG00000135968.22	GCC2	protein_coding
chr2:108472827|108475850	0.0469	exon	1.000	49.000	0.039	ENSG00000135968.22	GCC2	protein_coding
chr2:110649234|110661841	0.0469	exon	1.000	353.000	0.006	ENSG00000169679.15	BUB1	protein_coding
chr2:112756893|112757214	0.0469	exon	1.000	66.000	0.029	ENSG00000169607.13	CKAP2L	protein_coding
chr2:128097429|128109746	0.0469	exon	1.000	43.000	0.044	ENSG00000136731.13	UGGT1	protein_coding
chr2:128191786|128194138	0.4695	exon	10.000	47.000	0.299	ENSG00000136731.13	UGGT1	protein_coding
chr2:135748267|135772547	0.0939	exon	2.000	258.000	0.015	ENSG00000144224.17	UBXN4	protein_coding
chr2:138550903|138560927	0.0469	exon	1.000	26.000	0.071	ENSG00000144228.9	SPOPL	protein_coding
chr2:142130648|142139576	0.0469	intron	1.000	0.000	1.000	ENSG00000168702.18,ENSG00000244125.1	LRP1B,ENSG00000244125	protein_coding,lncRNA
chr2:171690147|171692894	0.0469	exon	1.000	277.000	0.007	ENSG00000077380.16	DYNC1I2	protein_coding
chr2:174123180|174142000	0.0469	exon	1.000	619.000	0.003	ENSG00000138430.16	OLA1	protein_coding
chr2:183182557|183188763	0.0469	intron	1.000	10.000	0.167	ENSG00000272800.3	ENSG00000272800	lncRNA
chr2:190899117|190924593	0.0469	intron	1.000	107.000	0.018	ENSG00000115419.13	GLS	protein_coding
chr2:200569663|200575461	0.0469	exon	1.000	78.000	0.025	ENSG00000163535.18	SGO2	protein_coding
chr2:229778433|229785855	0.0469	exon	1.000	338.000	0.006	ENSG00000153827.14	TRIP12	protein_coding
chr2:232811244|232839971	0.1408	exon	3.000	160.000	0.036	ENSG00000204120.16,ENSG00000199781.1	GIGYF2,Y_RNA	protein_coding,misc_RNA
chr2:232832857|232833093	0.0469	exon	1.000	176.000	0.011	ENSG00000204120.16	GIGYF2	protein_coding
chr2:238170492|238170667	0.0939	exon	2.000	172.000	0.023	ENSG00000132323.9	ILKAP	protein_coding
chr2:241403828|241418109	0.0469	exon	1.000	40.000	0.048	ENSG00000006607.14	FARP2	protein_coding
chr3:12528888|12532773	0.0469	exon	1.000	85.000	0.023	ENSG00000154743.19	TSEN2	protein_coding
chr3:23257921|23271224	0.0469	intron	1.000	1.000	0.667	ENSG00000182247.10	UBE2E2	protein_coding
chr3:33388854|33425713	0.0469	exon	1.000	168.000	0.012	ENSG00000153560.12	UBP1	protein_coding
chr3:33606591|33644903	0.0469	exon	1.000	99.000	0.020	ENSG00000163539.18	CLASP2	protein_coding
chr3:47037666|47081083	0.0469	exon	1.000	82.000	0.024	ENSG00000181555.22	SETD2	protein_coding
chr3:47589430|47589611	0.0469	intron	1.000	4.000	0.333	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47622207|47638780	0.1878	exon	4.000	457.000	0.017	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47635190|47636136	0.0469	exon	1.000	383.000	0.005	ENSG00000173473.11	SMARCC1	protein_coding
chr3:47689387|47701362	0.0469	exon	1.000	368.000	0.005	ENSG00000173473.11	SMARCC1	protein_coding
chr3:51440970|51443903	0.0469	exon	1.000	76.000	0.026	ENSG00000145041.16	DCAF1	protein_coding
chr3:57242856|57267792	0.0939	exon	2.000	146.000	0.027	ENSG00000157500.12	APPL1	protein_coding
chr3:63912588|63913225	0.0939	exon	2.000	13.000	0.235	ENSG00000163635.20	ATXN7	protein_coding
chr3:71112536|71198392	0.0469	exon	1.000	27.000	0.069	ENSG00000285708.1,ENSG00000114861.24	ENSG00000285708,FOXP1	protein_coding,protein_coding
chr3:72708844|72716617	0.0939	intergenic	2.000	2.000	0.667	None	None	None
chr3:113088623|113270944	0.0469	exon	1.000	4.000	0.333	ENSG00000144857.15,ENSG00000240057.7	BOC,ENSG00000240057	protein_coding,lncRNA
chr3:119923373|120093593	0.0469	exon	1.000	80.000	0.024	ENSG00000288667.1,ENSG00000288662.1,ENSG00000082701.17	ENSG00000288667,ENSG00000288662,GSK3B	lncRNA,lncRNA,protein_coding
chr3:121473355|121483406	0.0469	exon	1.000	49.000	0.039	ENSG00000051341.15	POLQ	protein_coding
chr3:121694419|121694585	0.0939	exon	2.000	104.000	0.037	ENSG00000173230.16	GOLGB1	protein_coding
chr3:129827803|129832826	0.0469	exon	1.000	10.000	0.167	ENSG00000172765.18	TMCC1	protein_coding
chr3:136443287|136502779	0.0469	exon	1.000	71.000	0.027	ENSG00000118007.13	STAG1	protein_coding
chr3:138621407|138629156	0.0469	exon	1.000	197.000	0.010	ENSG00000158234.13	FAIM	protein_coding
chr3:149846011|149921227	0.0469	exon	1.000	99.000	0.020	ENSG00000082996.20	RNF13	protein_coding
chr3:160413473|160426200	0.0939	exon	2.000	691.000	0.006	ENSG00000113810.16	SMC4	protein_coding
chr3:169976946|169988359	0.0469	exon	1.000	461.000	0.004	ENSG00000008952.17	SEC62	protein_coding
chr3:172251260|172262083	0.0469	intron	1.000	8.000	0.200	ENSG00000075420.13	FNDC3B	protein_coding
chr3:184141925|184149881	0.0469	exon	1.000	51.000	0.038	ENSG00000145191.15,ENSG00000228205.1	EIF2B5,ENSG00000228205	protein_coding,processed_pseudogene
chr3:186786502|186787264	0.0469	exon	1.000	746.000	0.003	ENSG00000156976.17,ENSG00000283958.1,ENSG00000221420.2	EIF4A2,MIR1248,SNORA81	protein_coding,miRNA,snoRNA
chr3:196487399|196488683	0.0469	exon	1.000	58.000	0.033	ENSG00000163961.4	RNF168	protein_coding
chr3:197081051|197119530	0.0469	exon	1.000	82.000	0.024	ENSG00000075711.21	DLG1	protein_coding
chr3:197282679|197282845	0.0469	exon	1.000	53.000	0.036	ENSG00000075711.21	DLG1	protein_coding
chr3:197865423|197875775	0.0469	exon	1.000	50.000	0.038	ENSG00000186001.14	LRCH3	protein_coding
chr4:1730887|1735834	0.0469	exon	1.000	337.000	0.006	ENSG00000013810.21	TACC3	protein_coding
chr4:2699680|2708268	0.0469	exon	1.000	40.000	0.048	ENSG00000125386.16	FAM193A	protein_coding
chr4:2949934|2953645	0.0469	exon	1.000	369.000	0.005	ENSG00000087269.16	NOP14	protein_coding
chr4:4274367|4279530	0.0469	exon	1.000	563.000	0.004	ENSG00000145220.14	LYAR	protein_coding
chr4:4274367|4279749	0.1408	exon	3.000	236.000	0.025	ENSG00000145220.14	LYAR	protein_coding
chr4:4648977|4649542	0.0469	exon	1.000	11.000	0.154	ENSG00000247708.8	STX18-AS1	lncRNA
chr4:20595697|20598395	0.0939	exon	2.000	230.000	0.017	ENSG00000145147.20	SLIT2	protein_coding
chr4:53383773|53453133	0.0469	exon	1.000	243.000	0.008	ENSG00000282278.1,ENSG00000145216.16	ENSG00000282278,FIP1L1	protein_coding,protein_coding
chr4:55417072|55424643	0.0469	exon	1.000	286.000	0.007	ENSG00000134851.13	TMEM165	protein_coding
chr4:71236576|71255399	0.0469	exon	1.000	8.000	0.200	ENSG00000080493.18	SLC4A4	protein_coding
chr4:76948963|77066405	0.0469	exon	1.000	271.000	0.007	ENSG00000234036.4,ENSG00000118816.11,ENSG00000289586.1	TXNP6,CCNI,ENSG00000289586	processed_pseudogene,protein_coding,lncRNA
chr4:82827369|82829058	0.0469	exon	1.000	285.000	0.007	ENSG00000138674.17	SEC31A	protein_coding
chr4:84896911|84912319	0.0469	intron	1.000	8.000	0.200	ENSG00000163625.16	WDFY3	protein_coding
chr4:87195324|87195690	0.0469	exon	1.000	68.000	0.029	ENSG00000145332.14	KLHL8	protein_coding
chr4:101195916|101196116	0.0469	exon	1.000	115.000	0.017	ENSG00000138814.17	PPP3CA	protein_coding
chr4:102760718|102802638	0.0469	exon	1.000	709.000	0.003	ENSG00000109332.20,ENSG00000109323.11	UBE2D3,MANBA	protein_coding,protein_coding
chr4:103174736|103181456	0.0469	exon	1.000	110.000	0.018	ENSG00000138778.14	CENPE	protein_coding
chr4:105424196|105456745	0.0469	exon	1.000	411.000	0.005	ENSG00000138777.20	PPA2	protein_coding
chr4:112644668|112647549	0.0939	exon	2.000	278.000	0.014	ENSG00000174720.17	LARP7	protein_coding
chr4:112647199|112654159	0.0469	exon	1.000	381.000	0.005	ENSG00000174720.17	LARP7	protein_coding
chr4:112731078|112795554	0.0469	intron	1.000	0.000	1.000	ENSG00000241002.1	RPL32P13	processed_pseudogene
chr4:128074460|128077962	0.0469	exon	1.000	61.000	0.032	ENSG00000138709.19	LARP1B	protein_coding
chr4:128074460|128082305	0.0469	exon	1.000	66.000	0.029	ENSG00000138709.19	LARP1B	protein_coding
chr4:128074460|128091512	0.0939	exon	2.000	47.000	0.078	ENSG00000138709.19	LARP1B	protein_coding
chr4:128074460|128098330	0.0469	exon	1.000	118.000	0.017	ENSG00000138709.19	LARP1B	protein_coding
chr4:139137630|139139497	0.0939	exon	2.000	56.000	0.067	ENSG00000109381.21	ELF2	protein_coding
chr4:150798081|150817257	0.0469	exon	1.000	81.000	0.024	ENSG00000198589.14	LRBA	protein_coding
chr4:152411303|152412529	0.0469	exon	1.000	26.000	0.071	ENSG00000109670.16	FBXW7	protein_coding
chr4:169002071|169007756	0.0469	exon	1.000	73.000	0.027	ENSG00000145439.12	CBR4	protein_coding
chr4:169537809|169556095	0.1408	exon	3.000	60.000	0.091	ENSG00000137601.18	NEK1	protein_coding
chr5:464290|465845	0.0469	exon	1.000	88.000	0.022	ENSG00000180104.16	EXOC3	protein_coding
chr5:677750|678064	0.0469	exon	1.000	13.000	0.133	ENSG00000171368.12	TPPP	protein_coding
chr5:1574182|1585133	0.0469	exon	1.000	60.000	0.032	ENSG00000185986.13	SDHAP3	transcribed_unprocessed_pseudogene
chr5:10213491|10227647	0.0469	intron	1.000	27.000	0.069	ENSG00000150756.14	ATPSCKMT	protein_coding
chr5:10414433|10415669	0.0469	exon	1.000	201.000	0.010	ENSG00000145495.16	MARCHF6	protein_coding
chr5:32390275|32397338	0.0469	exon	1.000	388.000	0.005	ENSG00000207956.1,ENSG00000056097.16	MIR579,ZFR	miRNA,protein_coding
chr5:66170648|66177560	0.0469	exon	1.000	333.000	0.006	ENSG00000153914.16	SREK1	protein_coding
chr5:83388148|83398290	0.0939	intergenic	2.000	3.000	0.571	None	None	None
chr5:85582431|85589009	0.0469	intergenic	1.000	0.000	1.000	None	None	None
chr5:90495677|90506674	0.2347	exon	5.000	83.000	0.108	ENSG00000113356.13	POLR3G	protein_coding
chr5:90506243|90506439	0.0469	intron	1.000	5.000	0.286	ENSG00000113356.13	POLR3G	protein_coding
chr5:94643273|94654752	0.1408	exon	3.000	80.000	0.070	ENSG00000133302.13	SLF1	protein_coding
chr5:126568259|126570859	0.0469	exon	1.000	237.000	0.008	ENSG00000164904.18	ALDH7A1	protein_coding
chr5:134428311|134437033	0.0469	intron	1.000	0.000	1.000	ENSG00000250994.2	ENSG00000250994	lncRNA
chr5:138149640|138152760	0.0469	exon	1.000	0.000	1.000	ENSG00000112983.18	BRD8	protein_coding
chr5:141582312|141583615	0.0469	exon	1.000	157.000	0.013	ENSG00000131504.18	DIAPH1	protein_coding
chr5:146168128|146172774	0.0469	exon	1.000	287.000	0.007	ENSG00000133706.19	LARS1	protein_coding
chr5:150048654|150050344	0.0469	exon	1.000	132.000	0.015	ENSG00000113716.13	HMGXB3	protein_coding
chr5:159194716|159203656	0.1408	exon	3.000	121.000	0.047	ENSG00000145860.12	RNF145	protein_coding
chr5:168488602|168492847	0.0469	exon	1.000	483.000	0.004	ENSG00000113643.9	RARS1	protein_coding
chr5:171396217|171396740	0.0939	intron	2.000	4.000	0.500	ENSG00000181163.14	NPM1	protein_coding
chr5:179618145|179619342	0.1878	exon	4.000	2803.000	0.003	ENSG00000169045.17	HNRNPH1	protein_coding
chr5:179724729|179726759	0.0939	exon	2.000	1495.000	0.003	ENSG00000127022.16	CANX	protein_coding
chr5:179726736|179728728	0.0939	exon	2.000	2412.000	0.002	ENSG00000127022.16	CANX	protein_coding
chr6:4891713|4892379	0.0939	exon	2.000	43.000	0.085	ENSG00000153046.18	CDYL	protein_coding
chr6:13652659|13696896	0.0469	exon	1.000	130.000	0.015	ENSG00000010017.13	RANBP9	protein_coding
chr6:18159883|18166378	0.0469	exon	1.000	62.000	0.031	ENSG00000165097.16	KDM1B	protein_coding
chr6:18256361|18264535	0.0469	exon	1.000	484.000	0.004	ENSG00000124795.17	DEK	protein_coding
chr6:29945234|30009177	1.2207	exon	26.000	147.000	0.261	ENSG00000238024.1,ENSG00000204622.11,ENSG00000204625.10,ENSG00000235290.1,ENSG00000206503.13	DDX39BP2,HLA-J,HCG9,HLA-W,HLA-A	unprocessed_pseudogene,transcribed_unprocessed_pseudogene,lncRNA,unprocessed_pseudogene,protein_coding
chr6:30580406|30582507	0.0939	exon	2.000	451.000	0.009	ENSG00000204574.14	ABCF1	protein_coding
chr6:31411072|31505871	0.0469	exon	1.000	42.000	0.045	ENSG00000288587.1,ENSG00000204516.10,ENSG00000230174.1,ENSG00000206337.12,ENSG00000204520.14	ENSG00000288587,MICB,LINC01149,HCP5,MICA	lncRNA,protein_coding,lncRNA,lncRNA,protein_coding
chr6:35886009|35891013	0.0469	intron	1.000	131.000	0.015	ENSG00000096063.16	SRPK1	protein_coding
chr6:43520392|43520774	0.0469	exon	1.000	285.000	0.007	ENSG00000171453.20	POLR1C	protein_coding
chr6:43675202|43675617	0.0469	exon	1.000	388.000	0.005	ENSG00000096080.12	MRPS18A	protein_coding
chr6:44403809|44408632	0.0469	exon	1.000	320.000	0.006	ENSG00000096401.8	CDC5L	protein_coding
chr6:75183050|75189815	0.0469	exon	1.000	0.000	1.000	ENSG00000111799.22	COL12A1	protein_coding
chr6:82191073|82202645	0.0469	exon	1.000	96.000	0.020	ENSG00000005700.15	IBTK	protein_coding
chr6:83054148|83058022	0.0469	exon	1.000	68.000	0.029	ENSG00000118420.17	UBE3D	protein_coding
chr6:84185187|84186623	0.0469	exon	1.000	11.000	0.154	ENSG00000135315.12	CEP162	protein_coding
chr6:89658209|89658678	0.0469	exon	1.000	190.000	0.010	ENSG00000112159.12	MDN1	protein_coding
chr6:89862126|89871388	0.0469	exon	1.000	37.000	0.051	ENSG00000118412.13	CASP8AP2	protein_coding
chr6:100715462|100725703	0.0469	exon	1.000	55.000	0.035	ENSG00000112249.14	ASCC3	protein_coding
chr6:106279661|106293106	0.0469	exon	1.000	142.000	0.014	ENSG00000057663.16,ENSG00000244710.3	ATG5,RN7SL47P	protein_coding,misc_RNA
chr6:110887505|111015856	0.0469	exon	1.000	600.000	0.003	ENSG00000155115.7,ENSG00000123505.19,ENSG00000219329.1,ENSG00000197498.13	GTF3C6,AMD1,ENSG00000219329,RPF2	protein_coding,protein_coding,processed_pseudogene,protein_coding
chr6:116574058|116590950	0.0469	exon	1.000	499.000	0.004	ENSG00000111832.13	RWDD1	protein_coding
chr6:116645714|116660846	0.0469	exon	1.000	69.000	0.028	ENSG00000153975.10	ZUP1	protein_coding
chr6:147291094|147334222	0.0469	exon	1.000	24.000	0.077	ENSG00000164506.15	STXBP5	protein_coding
chr6:152201824|152215060	0.0469	exon	1.000	9.000	0.182	ENSG00000131018.25	SYNE1	protein_coding
chr6:158609332|158623607	0.0469	intron	1.000	37.000	0.051	ENSG00000146433.10,ENSG00000278571.1	TMEM181,MIR7161	protein_coding,miRNA
chr6:163455279|163478896	0.0469	exon	1.000	323.000	0.006	ENSG00000112531.17	QKI	protein_coding
chr6:167022409|167033971	0.0469	exon	1.000	101.000	0.019	ENSG00000272980.4,ENSG00000213066.13	ENSG00000272980,CEP43	lncRNA,protein_coding
chr6:167870383|167898467	0.1408	exon	3.000	29.000	0.171	ENSG00000130396.21	AFDN	protein_coding
chr6:167870386|167898467	0.0469	exon	1.000	38.000	0.050	ENSG00000130396.21	AFDN	protein_coding
